Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Gatito Fernández,py PAR,GK,33.0,31.2,813,486,326,91,0,0,0,0,0,0,0,0,572,1,1,Matches
Víctor Cuesta,ar ARG,DF,33.0,28.5,1322,1265,53,50,0,7,8,3,0,0,0,0,1085,4,8,Matches
Tchê Tchê,br BRA,MF,29.0,25.7,1104,1056,46,44,3,7,6,2,0,0,0,0,969,2,12,Matches
Daniel Borges,br BRA,DF,28.0,20.8,1297,1015,278,59,1,23,115,175,44,11,29,1,986,4,18,Matches
Renzo Saravia,ar ARG,"DF,MF",28.0,20.2,943,745,197,19,0,1,46,176,2,0,2,0,707,1,29,Matches
Victor Sá,br BRA,FW,27.0,20.4,603,580,22,5,2,4,37,15,0,0,0,0,467,1,20,Matches
Lucas Fernandes,br BRA,MF,24.0,18.6,1017,910,102,53,2,11,63,10,36,14,19,0,854,5,11,Matches
Jeffinho,br BRA,FW,22.0,17.8,538,523,15,1,7,3,12,7,0,0,0,0,398,0,25,Matches
Fernando Marçal,br BRA,DF,32.0,17.1,1122,828,288,64,0,4,124,167,57,3,53,0,854,6,16,Matches
Erison,br BRA,FW,22.0,16.5,197,161,36,1,2,1,10,1,0,0,0,0,130,0,8,Matches
Kanu,br BRA,DF,24.0,16.1,760,728,31,29,0,3,1,2,0,0,0,0,655,1,6,Matches
Adryelson,br BRA,DF,23.0,16.1,662,634,28,24,0,5,0,4,0,0,0,0,540,0,3,Matches
Tiquinho Soares,br BRA,FW,31.0,13.7,343,325,16,5,0,6,6,0,0,0,0,0,234,2,14,Matches
Philipe Sampaio,br BRA,DF,27.0,12.5,690,675,15,15,0,7,1,0,0,0,0,0,601,0,4,Matches
Luis Oyama,br BRA,MF,25.0,12.0,580,559,18,16,3,7,1,2,0,0,0,0,472,3,5,Matches
Júnior Santos,br BRA,"FW,MF",27.0,11.9,292,286,4,0,0,1,15,1,0,0,0,0,208,2,13,Matches
Carlos Eduardo,br BRA,MF,32.0,12.2,489,467,21,11,1,6,11,3,0,0,0,0,406,1,6,Matches
Patrick de Paula,br BRA,MF,22.0,11.3,463,414,45,40,1,6,14,1,4,3,1,0,354,4,4,Matches
Hugo,br BRA,"DF,MF",20.0,12.2,605,465,139,10,1,3,35,121,8,0,8,0,438,1,28,Matches
Vinícius,br BRA,FW,22.0,9.7,188,183,5,0,0,0,10,2,0,0,0,0,140,0,5,Matches
Lucas Piazon,br BRA,"FW,MF",28.0,8.3,305,275,27,12,0,0,23,4,10,3,7,0,240,3,6,Matches
Gabriel,br BRA,MF,28.0,8.3,439,420,17,14,2,6,11,0,3,1,1,0,351,2,11,Matches
Chayene Santos,br BRA,"MF,FW",31.0,6.5,212,191,20,9,1,1,17,4,5,2,2,0,164,1,9,Matches
Matheus Nascimento,br BRA,"FW,MF",17.0,6.8,127,121,6,0,0,1,1,0,0,0,0,0,83,0,8,Matches
Diego Gonçalves,br BRA,FW,27.0,4.7,185,173,11,2,0,3,21,8,1,0,1,0,120,1,10,Matches
Joel Carli,ar ARG,DF,35.0,4.1,132,123,9,8,0,0,0,0,0,0,0,0,107,0,0,Matches
Gustavo Sauer,br BRA,"FW,MF",28.0,3.2,104,84,19,7,1,2,7,8,4,0,1,0,76,1,4,Matches
Del Piage,br BRA,MF,21.0,5.7,205,199,4,4,1,2,5,0,0,0,0,0,153,2,9,Matches
Lucas Perri,br BRA,GK,24.0,3.8,117,69,46,15,0,0,0,0,0,0,0,0,69,2,0,Matches
Kayque,br BRA,MF,21.0,3.1,112,105,7,6,2,1,2,0,0,0,0,0,87,0,1,Matches
Rafael,br BRA,DF,31.0,3.1,154,121,33,4,0,1,9,26,3,0,3,0,132,0,1,Matches
Lucas Mezenga,br BRA,DF,20.0,3.1,157,143,14,2,0,1,0,12,0,0,0,0,119,0,0,Matches
Diego,br BRA,GK,23.0,2.0,57,32,24,3,0,0,0,0,0,0,0,0,34,1,0,Matches
Luis Henrique,br BRA,"FW,MF",20.0,2.9,107,106,1,0,1,2,6,1,0,0,0,0,82,0,4,Matches
Danilo Barbosa,br BRA,MF,25.0,1.8,77,76,1,1,0,3,0,0,0,0,0,0,60,0,0,Matches
Willian Klaus,br BRA,DF,28.0,1.0,13,11,2,2,0,0,0,0,0,0,0,0,10,0,0,Matches
Douglas Borges,br BRA,GK,31.0,1.0,25,15,10,3,0,0,0,0,0,0,0,0,19,0,0,Matches
DG,br BRA,DF,20.0,0.7,26,21,5,1,0,0,1,4,0,0,0,0,17,0,2,Matches
Jonathan,br BRA,DF,23.0,0.5,35,30,5,0,0,1,0,5,0,0,0,0,32,0,0,Matches
Jacob Montes,ni NCA,MF,23.0,1.0,25,25,0,0,0,0,0,0,0,0,0,0,22,0,2,Matches
Barreto,br BRA,MF,26.0,0.3,14,12,2,2,0,0,0,0,0,0,0,0,11,0,1,Matches
Daniel Cruz,br BRA,"FW,DF",20.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Rikelmi,br BRA,DF,20.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Squad Total,,,27.5,38.0,16663,14664,1948,632,31,129,618,764,177,37,127,1,13062,51,304,
Opponent Total,,,27.5,38.0,17602,15573,1924,548,32,142,677,808,197,87,77,1,13650,105,351,
