Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-07-09,16:30,Série A,Matchweek 14,Sat,Away,D,0,0,Coritiba,49,10922,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2016-07-16,16:00,Série A,Matchweek 15,Sat,Home,D,3,3,Flamengo,47,11692,,4-3-1-2,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2016-07-24,16:00,Série A,Matchweek 16,Sun,Away,L,1,2,Chapecoense,62,7012,,4-2-3-1,4-3-2-1,Anderson Daronco,Match Report,
2016-07-31,18:30,Série A,Matchweek 17,Sun,Home,W,3,1,Palmeiras,47,8477,,4-3-1-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2016-08-04,19:15,Série A,Matchweek 18,Thu,Away,L,0,2,Ponte Preta,62,5050,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2016-08-14,16:15,Série A,Matchweek 20,Sun,Away,W,1,0,São Paulo,37,14399,,4-3-1-2,4-3-3,Caio Max Augusto Vieira,Match Report,
2016-08-20,21:00,Série A,Matchweek 21,Sat,Home,W,3,0,Sport Recife,44,4771,,4-3-2-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2016-08-29,20:00,Série A,Matchweek 22,Mon,Away,L,0,1,Ath Paranaense,58,11453,,4-3-1-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2016-09-04,16:00,Série A,Matchweek 19,Sun,Home,W,2,1,Grêmio,37,5199,,4-3-3,4-3-3,Wagner Reway,Match Report,
2016-09-07,16:00,Série A,Matchweek 23,Wed,Home,W,1,0,Fluminense,37,10156,,4-3-1-2,4-2-3-1,Rodolpho Toski Marques,Match Report,
2016-09-11,16:00,Série A,Matchweek 24,Sun,Away,W,2,0,Cruzeiro,38,26611,,4-3-1-2,4-2-3-1,Rafael Traci,Match Report,
2016-09-14,19:30,Série A,Matchweek 25,Wed,Home,L,0,1,Santos,58,11883,,4-3-1-2,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,
2016-09-18,18:30,Série A,Matchweek 26,Sun,Away,W,1,0,Vitória,37,9900,,4-4-1-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2016-09-24,21:00,Série A,Matchweek 27,Sat,Away,L,0,1,América (MG),57,1789,,4-3-1-2,4-1-4-1,Luiz Flavio De Oliveira,Match Report,
2016-10-01,16:30,Série A,Matchweek 28,Sat,Home,W,2,0,Corinthians,44,8375,,4-4-1-1,4-1-4-1,Caio Max Augusto Vieira,Match Report,
2016-10-09,17:00,Série A,Matchweek 29,Sun,Away,W,1,0,Figueirense,50,12325,,4-3-1-2,4-2-3-1,Wilton Sampaio,Match Report,
2016-10-12,21:45,Série A,Matchweek 30,Wed,Home,W,1,0,Internacional,53,10176,,4-3-1-2,4-2-3-1,Marielson Alves Silva,Match Report,
2016-10-16,17:00,Série A,Matchweek 31,Sun,Home,W,3,2,Atlético Mineiro,41,14595,,4-3-1-2,4-2-3-1,Wagner Reway,Match Report,
2016-10-19,20:45,Série A,Matchweek 32,Wed,Away,W,1,0,Santa Cruz,42,3480,,4-3-1-2,4-2-3-1,Braulio da Silva Machado,Match Report,
2016-10-29,18:30,Série A,Matchweek 33,Sat,Home,D,0,0,Coritiba,65,15170,,4-2-3-1,4-1-4-1,Luiz Flavio De Oliveira,Match Report,
2016-11-05,17:00,Série A,Matchweek 34,Sat,Away,D,0,0,Flamengo,36,44388,,4-3-1-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2016-11-16,19:30,Série A,Matchweek 35,Wed,Home,L,0,2,Chapecoense,65,10170,,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Away,L,0,1,Palmeiras,38,39690,,4-4-2,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2016-11-26,20:00,Série A,Matchweek 37,Sat,Home,D,1,1,Ponte Preta,61,11118,,4-3-1-2,4-1-4-1,Wilton Sampaio,Match Report,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Away,W,1,0,Grêmio,32,14101,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
