Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
John,br BRA,GK,27.0,34.0,869,1096,79.3,22389,15744,192,193,99.5,448,449,99.8,226,448,50.4,0,0.0,0.0,0.0,0,14,0,0,2,Matches
Luiz Henrique,br BRA,"FW,MF",23.0,28.1,615,806,76.3,9490,1956,325,383,84.9,240,290,82.8,32,57,56.1,3,3.8,3.9,-0.8,32,45,31,6,74,Matches
Bastos,ao ANG,DF,32.0,29.2,1530,1685,90.8,28416,10255,533,566,94.2,850,899,94.5,123,185,66.5,0,0.1,0.4,-0.1,6,100,3,0,111,Matches
Marlon Freitas,br BRA,MF,28.0,26.9,1592,1819,87.5,31506,8925,546,609,89.7,786,843,93.2,232,293,79.2,5,4.3,4.2,0.7,43,211,39,4,264,Matches
Gregore,br BRA,MF,29.0,24.7,1615,1811,89.2,27768,9486,695,746,93.2,758,802,94.5,123,177,69.5,2,1.7,1.6,0.3,17,194,9,5,199,Matches
Alexander Barboza,ar ARG,DF,28.0,22.6,992,1217,81.5,18973,7281,348,389,89.5,530,604,87.7,102,195,52.3,1,1.0,0.7,0.0,9,78,3,0,90,Matches
Jefferson Savarino,ve VEN,"MF,FW",27.0,22.3,652,865,75.4,11162,3638,332,387,85.8,217,267,81.3,81,143,56.6,7,6.5,7.5,0.5,75,80,42,15,124,Matches
Tchê Tchê,br BRA,"MF,FW",31.0,17.4,700,802,87.3,12742,3557,302,325,92.9,300,328,91.5,81,114,71.1,0,2.8,1.5,-2.8,19,91,7,4,94,Matches
Júnior Santos,br BRA,FW,29.0,16.5,231,320,72.2,3261,722,145,179,81.0,67,94,71.3,10,15,66.7,1,1.5,1.6,-0.5,19,18,13,2,30,Matches
