Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
John,br BRA,GK,27.0,34.0,1158,899,1138,21,0,0,1158,0,0,,0,,655,3155,1887,0,0,0,1,0,574,0,Matches
Luiz Henrique,br BRA,"FW,MF",23.0,28.1,1197,28,147,445,633,114,1196,159,90,56.6,57,35.8,773,5357,2580,85,50,36,59,62,880,261,Matches
Bastos,ao ANG,DF,32.0,29.2,1925,177,806,1038,91,23,1925,5,2,40.0,3,60.0,1132,4672,2401,12,9,0,13,4,1341,7,Matches
Marlon Freitas,br BRA,MF,28.0,26.9,2016,64,387,1256,391,22,2016,11,5,45.5,5,45.5,1220,5766,3085,44,31,4,14,8,1513,43,Matches
Gregore,br BRA,MF,29.0,24.7,2102,92,505,1378,231,22,2102,14,9,64.3,4,28.6,1197,4781,2545,29,27,3,15,13,1412,38,Matches
Alexander Barboza,ar ARG,DF,28.0,22.6,1470,206,660,740,77,22,1470,12,8,66.7,4,33.3,776,3303,1877,14,6,0,13,8,891,7,Matches
Jefferson Savarino,ve VEN,"MF,FW",27.0,22.3,1026,8,64,408,559,69,1026,19,8,42.1,10,52.6,635,3009,1489,46,42,12,35,40,788,175,Matches
Tchê Tchê,br BRA,"MF,FW",31.0,17.4,918,12,140,576,211,19,918,15,10,66.7,4,26.7,584,3031,1442,30,21,3,24,19,708,44,Matches
Júnior Santos,br BRA,FW,29.0,16.5,522,11,32,181,316,87,522,57,25,43.9,28,49.1,328,2330,1144,44,24,25,52,27,386,127,Matches
Cuiabano,br BRA,DF,20.0,16.4,993,35,233,391,380,47,993,25,9,36.0,12,48.0,443,2240,1296,37,27,8,21,10,490,128,Matches
Igor Jesus,br BRA,FW,22.0,16.2,516,12,29,185,306,99,516,27,9,33.3,13,48.1,310,1404,595,20,13,9,41,32,410,134,Matches
Thiago Almada,ar ARG,"FW,MF",22.0,13.9,1037,2,78,491,481,37,1036,50,25,50.0,20,40.0,682,3795,1989,65,55,15,27,26,797,108,Matches
Lucas Halter,br BRA,DF,23.0,15.0,976,130,497,462,20,11,976,0,0,,0,,583,2755,1740,8,5,0,4,0,735,1,Matches
Danilo Barbosa,br BRA,MF,27.0,12.8,742,55,208,445,95,15,742,19,13,68.4,5,26.3,364,1472,623,9,8,1,16,14,490,13,Matches
Tiquinho Soares,br BRA,FW,33.0,15.0,453,8,31,204,224,67,451,19,9,47.4,9,47.4,263,983,313,7,6,1,42,32,363,69,Matches
Damián Suárez,uy URU,DF,35.0,13.8,765,36,205,344,226,11,765,15,8,53.3,6,40.0,364,1425,868,22,18,2,12,4,422,55,Matches
Mateo Ponte,uy URU,DF,20.0,12.6,701,37,181,341,188,24,701,25,9,36.0,14,56.0,340,1696,855,22,16,6,14,13,401,97,Matches
Fernando Marçal,br BRA,DF,34.0,11.3,810,40,229,374,210,5,810,9,4,44.4,4,44.4,347,1666,1005,18,9,2,8,7,424,54,Matches
Vitinho,br BRA,"DF,MF",24.0,8.6,456,16,102,170,190,15,456,12,8,66.7,4,33.3,253,1217,597,11,10,2,12,8,285,58,Matches
Carlos Eduardo,br BRA,"MF,FW",34.0,9.1,407,6,40,257,112,16,406,9,4,44.4,4,44.4,249,1108,496,11,11,0,10,5,308,29,Matches
Alex Telles,br BRA,"DF,MF",31.0,7.2,390,18,80,150,161,3,390,11,5,45.5,5,45.5,192,968,500,18,14,0,7,6,212,43,Matches
Óscar Romero,py PAR,"MF,FW",31.0,7.5,477,11,56,252,173,17,476,22,11,50.0,7,31.8,287,1175,459,12,11,1,14,13,317,54,Matches
Adryelson,br BRA,DF,25.0,6.4,470,40,186,268,16,13,470,0,0,,0,,271,1059,451,2,0,0,2,0,335,0,Matches
Jeffinho,br BRA,"FW,MF",24.0,3.9,171,1,22,71,84,16,171,18,10,55.6,8,44.4,112,596,251,8,6,3,12,13,125,32,Matches
Matheus Martins,br BRA,"FW,MF",20.0,5.1,228,4,30,77,127,33,228,20,4,20.0,15,75.0,156,1175,627,26,15,14,17,14,170,49,Matches
Hugo,br BRA,DF,22.0,4.9,296,13,85,146,67,4,296,5,1,20.0,1,20.0,139,603,305,9,3,2,9,0,157,15,Matches
Gatito Fernández,py PAR,GK,35.0,4.0,134,115,134,0,0,0,134,0,0,,0,,68,310,186,0,0,0,0,0,64,0,Matches
Allan,br BRA,"MF,DF",33.0,3.5,246,9,62,162,23,0,246,2,0,0.0,1,50.0,165,794,399,2,2,0,4,2,172,4,Matches
Carlos Alberto,br BRA,FW,21.0,2.4,55,2,8,16,34,15,55,6,4,66.7,2,33.3,27,282,204,7,5,3,8,0,29,7,Matches
Kauê,br BRA,"MF,FW",19.0,1.9,69,5,10,32,28,4,69,1,1,100.0,0,0.0,29,162,84,4,3,1,1,1,33,10,Matches
Matheus Nascimento,br BRA,FW,19.0,0.3,6,0,0,2,4,1,6,0,0,,0,,4,24,22,1,1,0,2,0,5,1,Matches
Diego Hernández,uy URU,"FW,MF",23.0,2.3,130,4,23,60,48,3,130,8,1,12.5,6,75.0,60,303,115,3,3,1,6,2,67,13,Matches
Yarlen Augusto,br BRA,MF,17.0,0.9,24,1,6,5,13,1,24,3,0,0.0,3,100.0,14,73,27,1,0,1,2,4,18,6,Matches
Patrick de Paula,br BRA,"MF,FW",24.0,0.3,21,0,2,16,4,0,21,0,0,,0,,12,56,22,1,1,0,1,0,14,2,Matches
Pablo,br BRA,DF,32.0,0.3,23,4,7,16,0,0,23,1,1,100.0,0,0.0,5,28,17,0,0,0,1,0,16,0,Matches
Fabiano,br BRA,DF,17.0,0.2,12,1,3,6,3,0,12,1,1,100.0,0,0.0,9,58,23,1,0,0,1,1,9,2,Matches
Jacob Montes,ni NCA,"FW,MF",25.0,0.2,9,0,2,3,4,2,9,1,1,100.0,0,0.0,2,22,0,0,0,0,1,0,7,1,Matches
Rafael,br BRA,FW,33.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.9,38.0,22951,2102,6428,10989,5730,837,22945,601,295,49.1,254,42.3,13050,62853,32519,629,452,155,521,388,15368,1687,
Opponent Total,,,27.7,38.0,20322,2445,7176,8865,4491,595,20316,651,290,44.5,292,44.9,10775,56428,27476,488,384,106,559,329,12636,1183,
