Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Gatito Fernández,py PAR,GK,30.0,29.5,34,2,0,5,1,42.7,0.28,9.7,0.33,154,362,42.5,604,121,34.9,33.1,320,47.2,37.6,542,28,5.2,5,0.17,8.8,Matches
Diego Cavalieri,br BRA,GK,36.0,8.5,11,1,1,0,1,13.0,0.26,3.0,0.35,38,83,45.8,141,34,39.0,33.9,77,36.4,34.7,143,4,2.8,1,0.12,7.4,Matches
Squad Total,,,26.9,38.0,45,3,1,5,2,55.7,0.28,12.7,0.33,192,445,43.1,745,155,35.7,33.9,397,45.1,37.0,685,32,4.7,6,0.16,7.4,
Opponent Total,,,27.5,38.0,31,3,1,7,2,33.7,0.26,4.7,0.12,183,458,40.0,710,166,42.4,35.6,284,55.3,43.0,456,28,6.1,17,0.45,11.4,
