Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
João Paulo Mior,br BRA,MF,27.0,32.8,3,38,13,34.2,1.16,0.4,0.08,0.23,24.6,3,0,0,2.2,2.2,0.06,0.8,0.8,Matches
Gabriel,br BRA,DF,23.0,33.4,1,14,2,14.3,0.42,0.06,0.07,0.5,10.3,0,0,0,2.0,2.0,0.14,-1.0,-1.0,Matches
Cícero Santos,br BRA,MF,34.0,31.1,3,30,12,40.0,0.97,0.39,0.1,0.25,19.7,3,0,0,3.6,3.6,0.12,-0.6,-0.6,Matches
Gatito Fernández,py PAR,GK,30.0,29.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Souza,br BRA,"FW,MF",33.0,29.1,7,39,14,35.9,1.34,0.48,0.1,0.29,16.6,4,3,3,7.3,4.9,0.13,-0.3,-0.9,Matches
Luiz Fernando,br BRA,"MF,FW",22.0,23.5,1,31,8,25.8,1.32,0.34,0.03,0.13,18.9,0,0,0,2.4,2.4,0.08,-1.4,-1.4,Matches
Joel Carli,ar ARG,DF,32.0,25.0,0,7,1,14.3,0.28,0.04,0.0,0.0,13.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Marcinho,br BRA,"DF,MF",22.0,23.4,1,29,8,27.6,1.24,0.34,0.03,0.13,26.7,7,0,0,1.1,1.1,0.04,-0.1,-0.1,Matches
Alex Santana,br BRA,MF,23.0,18.7,5,38,14,36.8,2.03,0.75,0.13,0.36,22.4,0,0,0,3.5,3.5,0.09,1.5,1.5,Matches
Fernando Costanza,br BRA,DF,20.0,18.7,0,8,3,37.5,0.43,0.16,0.0,0.0,16.0,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
Gilson,br BRA,DF,32.0,16.7,0,3,0,0.0,0.18,0.0,0.0,,25.4,3,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Gustavo Bochecha,br BRA,MF,22.0,16.6,0,15,5,33.3,0.9,0.3,0.0,0.0,22.8,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
Marcelo,br BRA,DF,23.0,16.1,2,9,4,44.4,0.56,0.25,0.22,0.5,10.5,0,0,0,1.6,1.6,0.18,0.4,0.4,Matches
Yuri,br BRA,DF,23.0,12.0,0,5,2,40.0,0.42,0.17,0.0,0.0,24.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Rodrigo Pimpão,br BRA,"MF,FW",31.0,11.2,0,17,5,29.4,1.52,0.45,0.0,0.0,20.3,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
Erik Lima,br BRA,"MF,FW",24.0,9.1,1,9,4,44.4,0.99,0.44,0.11,0.25,13.1,0,0,0,1.7,1.7,0.19,-0.7,-0.7,Matches
Leonardo Valencia,cl CHI,"MF,FW",27.0,10.5,1,27,6,22.2,2.56,0.57,0.04,0.17,25.2,8,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches
Diego Cavalieri,br BRA,GK,36.0,8.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Igor Cássio,br BRA,"FW,MF",20.0,7.0,2,10,5,50.0,1.42,0.71,0.2,0.4,11.1,0,0,0,2.2,2.2,0.22,-0.2,-0.2,Matches
Rhuan Silveira,br BRA,"MF,FW",19.0,6.6,1,16,5,31.3,2.41,0.75,0.06,0.2,20.5,1,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
Victor Rangel,br BRA,FW,28.0,6.2,0,11,2,18.2,1.78,0.32,0.0,0.0,16.8,0,0,0,1.2,1.2,0.11,-1.2,-1.2,Matches
Lucas Barros,br BRA,DF,19.0,6.2,0,1,0,0.0,0.16,0.0,0.0,,35.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jonathan,br BRA,DF,20.0,4.1,0,1,1,100.0,0.24,0.24,0.0,0.0,8.0,0,0,0,0.2,0.2,0.23,-0.2,-0.2,Matches
Lucas Campos,br BRA,"FW,MF",21.0,4.1,0,7,2,28.6,1.69,0.48,0.0,0.0,22.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Vinicius Tanque,br BRA,FW,23.0,4.0,0,5,1,20.0,1.26,0.25,0.0,0.0,18.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Rickson,br BRA,"MF,DF",20.0,2.6,0,1,0,0.0,0.39,0.0,0.0,,37.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Wenderson,br BRA,MF,20.0,1.8,0,1,0,0.0,0.54,0.0,0.0,,20.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Jean,br BRA,MF,24.0,2.0,0,3,0,0.0,1.48,0.0,0.0,,15.5,0,0,0,0.7,0.7,0.23,-0.7,-0.7,Matches
Luis Henrique,br BRA,"FW,MF",17.0,1.4,0,2,2,100.0,1.45,1.45,0.0,0.0,9.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Alan Santos,br BRA,MF,27.0,1.3,0,1,0,0.0,0.78,0.0,0.0,,30.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Marcos Vinícius,br BRA,MF,24.0,1.2,1,5,1,20.0,4.09,0.82,0.2,1.0,14.5,0,0,0,0.9,0.9,0.18,0.1,0.1,Matches
Kanu,br BRA,DF,21.0,1.5,0,1,0,0.0,0.66,0.0,0.0,,9.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Gustavo Ferrareis,br BRA,MF,23.0,0.7,0,3,2,66.7,4.58,3.05,0.0,0.0,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Squad Total,,,26.9,38.0,29,387,122,31.5,10.18,3.21,0.07,0.21,20.1,29,3,3,37.9,35.6,0.09,-8.9,-9.6,
Opponent Total,,,27.5,38.0,43,659,192,29.1,17.34,5.05,0.06,0.21,19.4,32,3,4,62.9,59.9,0.09,-19.9,-19.9,
