Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
John,br BRA,GK,27.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luiz Henrique,br BRA,"FW,MF",23.0,28.1,7,59,22,37.3,2.1,0.78,0.1,0.27,19.2,0,1,1,7.1,6.4,0.11,-0.1,-0.4,Matches
Bastos,ao ANG,DF,32.0,29.2,3,20,4,20.0,0.68,0.14,0.15,0.75,10.0,0,0,0,1.7,1.7,0.09,1.3,1.3,Matches
Marlon Freitas,br BRA,MF,28.0,26.9,0,28,5,17.9,1.04,0.19,0.0,0.0,23.7,0,0,0,1.7,1.7,0.06,-1.7,-1.7,Matches
Gregore,br BRA,MF,29.0,24.7,3,19,7,36.8,0.77,0.28,0.16,0.43,15.6,0,0,0,1.2,1.2,0.06,1.8,1.8,Matches
Alexander Barboza,ar ARG,DF,28.0,22.6,0,25,6,24.0,1.11,0.27,0.0,0.0,19.1,0,0,0,1.4,1.4,0.05,-1.4,-1.4,Matches
Jefferson Savarino,ve VEN,"MF,FW",27.0,22.3,8,61,29,47.5,2.73,1.3,0.13,0.28,21.5,4,0,0,5.2,4.9,0.08,2.8,3.1,Matches
Tchê Tchê,br BRA,"MF,FW",31.0,17.4,0,16,5,31.3,0.92,0.29,0.0,0.0,24.5,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Júnior Santos,br BRA,FW,29.0,16.5,4,42,16,38.1,2.55,0.97,0.1,0.25,16.5,0,0,0,6.3,6.3,0.15,-2.3,-2.3,Matches
Cuiabano,br BRA,DF,20.0,16.4,4,28,12,42.9,1.71,0.73,0.14,0.33,17.8,0,0,0,1.8,1.8,0.07,2.2,2.2,Matches
Igor Jesus,br BRA,FW,22.0,16.2,5,58,23,39.7,3.59,1.42,0.09,0.22,12.3,0,0,0,6.8,6.8,0.12,-1.8,-1.8,Matches
Thiago Almada,ar ARG,"FW,MF",22.0,13.9,1,39,10,25.6,2.8,0.72,0.03,0.1,22.7,5,0,1,3.4,2.6,0.07,-2.4,-1.6,Matches
Lucas Halter,br BRA,DF,23.0,15.0,1,10,3,30.0,0.67,0.2,0.1,0.33,14.6,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Danilo Barbosa,br BRA,MF,27.0,12.8,3,13,5,38.5,1.01,0.39,0.23,0.6,18.5,0,0,0,1.3,1.3,0.1,1.7,1.7,Matches
Tiquinho Soares,br BRA,FW,33.0,15.0,5,36,11,30.6,2.4,0.73,0.08,0.27,15.2,1,2,2,6.7,5.2,0.14,-1.7,-2.2,Matches
Damián Suárez,uy URU,DF,35.0,13.8,0,6,0,0.0,0.43,0.0,0.0,,27.4,1,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Mateo Ponte,uy URU,DF,20.0,12.6,3,11,4,36.4,0.87,0.32,0.27,0.75,14.3,0,0,0,1.5,1.5,0.13,1.5,1.5,Matches
Fernando Marçal,br BRA,DF,34.0,11.3,1,9,2,22.2,0.8,0.18,0.11,0.5,22.8,0,0,0,0.3,0.3,0.03,0.7,0.7,Matches
Vitinho,br BRA,"DF,MF",24.0,8.6,0,6,1,16.7,0.7,0.12,0.0,0.0,13.8,0,0,0,1.3,1.3,0.22,-1.3,-1.3,Matches
Carlos Eduardo,br BRA,"MF,FW",34.0,9.1,2,10,5,50.0,1.09,0.55,0.2,0.4,18.9,1,0,1,1.7,0.9,0.09,0.3,1.1,Matches
Alex Telles,br BRA,"DF,MF",31.0,7.2,0,6,2,33.3,0.83,0.28,0.0,0.0,22.4,3,0,0,1.0,1.0,0.16,-1.0,-1.0,Matches
Óscar Romero,py PAR,"MF,FW",31.0,7.5,1,16,8,50.0,2.12,1.06,0.0,0.0,24.3,5,1,1,1.4,0.6,0.04,-0.4,-0.6,Matches
Adryelson,br BRA,DF,25.0,6.4,1,6,1,16.7,0.93,0.16,0.17,1.0,12.5,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Jeffinho,br BRA,"FW,MF",24.0,3.9,1,11,5,45.5,2.84,1.29,0.09,0.2,19.7,1,0,0,1.8,1.8,0.16,-0.8,-0.8,Matches
Matheus Martins,br BRA,"FW,MF",20.0,5.1,2,15,9,60.0,2.96,1.78,0.13,0.22,16.5,0,0,0,1.6,1.6,0.11,0.4,0.4,Matches
Hugo,br BRA,DF,22.0,4.9,0,2,0,0.0,0.41,0.0,0.0,,18.3,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Gatito Fernández,py PAR,GK,35.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Allan,br BRA,"MF,DF",33.0,3.5,0,1,0,0.0,0.29,0.0,0.0,,27.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Carlos Alberto,br BRA,FW,21.0,2.4,1,8,3,37.5,3.4,1.27,0.13,0.33,9.0,0,0,0,1.6,1.6,0.2,-0.6,-0.6,Matches
Kauê,br BRA,"MF,FW",19.0,1.9,1,3,1,33.3,1.62,0.54,0.33,1.0,19.5,0,0,0,0.2,0.2,0.06,0.8,0.8,Matches
Matheus Nascimento,br BRA,FW,19.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Hernández,uy URU,"FW,MF",23.0,2.3,0,2,0,0.0,0.87,0.0,0.0,,29.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Yarlen Augusto,br BRA,MF,17.0,0.9,0,1,0,0.0,1.14,0.0,0.0,,17.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
