Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Lucas Perri,br BRA,GK,25.0,37.5,1071,715,351,107,0,7,0,0,0,0,0,0,704,5,0,Matches
Víctor Cuesta,ar ARG,DF,34.0,35.0,1734,1632,95,53,2,14,30,8,0,0,0,0,1438,7,5,Matches
Adryelson,br BRA,DF,24.0,33.3,1524,1458,65,51,0,11,0,3,0,0,0,0,1303,1,6,Matches
Marlon Freitas,br BRA,MF,27.0,32.3,1893,1773,116,108,5,33,11,5,1,0,0,0,1638,4,27,Matches
Carlos Eduardo,br BRA,MF,33.0,29.7,1142,1029,111,38,6,25,71,9,31,4,24,0,928,2,17,Matches
Tchê Tchê,br BRA,"MF,DF",30.0,29.5,1297,1209,88,33,4,9,57,31,22,3,18,0,1115,0,14,Matches
Tiquinho Soares,br BRA,FW,32.0,27.1,672,634,37,5,3,14,13,9,0,0,0,0,476,1,20,Matches
Júnior Santos,br BRA,FW,28.0,24.0,729,714,14,2,3,2,57,11,1,0,0,0,533,1,38,Matches
Victor Sá,br BRA,FW,28.0,23.6,726,707,19,1,0,5,40,12,4,0,0,0,581,0,23,Matches
Leonel Di Plácido,ar ARG,DF,29.0,26.2,1328,1070,256,16,0,5,86,239,1,0,0,0,1058,2,30,Matches
Fernando Marçal,br BRA,DF,33.0,18.1,1070,795,270,58,0,0,111,167,45,15,27,0,794,5,24,Matches
Hugo,br BRA,DF,21.0,15.5,788,609,177,20,1,2,64,136,21,3,18,0,607,2,13,Matches
Luis Henrique,br BRA,"FW,MF",21.0,15.3,624,602,20,2,0,12,24,16,2,1,0,0,487,2,18,Matches
Danilo Barbosa,br BRA,"MF,DF",26.0,11.2,480,446,31,20,1,2,3,11,0,0,0,0,381,3,9,Matches
Gabriel,br BRA,MF,29.0,9.6,541,520,20,13,2,9,22,1,6,1,5,0,397,1,8,Matches
Rafael,br BRA,DF,32.0,5.4,243,179,64,9,0,1,21,52,3,0,3,0,184,0,2,Matches
Lucas Fernandes,br BRA,MF,25.0,5.3,255,212,42,15,0,2,29,0,24,6,16,0,209,1,3,Matches
Philipe Sampaio,br BRA,DF,28.0,5.5,309,303,5,5,0,1,1,0,0,0,0,0,270,1,2,Matches
Gustavo Sauer,br BRA,"FW,MF",29.0,2.9,91,79,11,3,0,1,8,1,7,3,2,0,72,1,2,Matches
Diego Costa,es ESP,FW,34.0,5.7,128,118,9,0,0,2,8,1,0,0,0,0,82,1,8,Matches
Matias Segovia,py PAR,FW,20.0,7.2,328,317,10,5,4,5,20,1,4,4,0,0,253,1,3,Matches
Janderson,br BRA,"FW,MF",23.0,4.6,110,105,5,1,0,1,10,1,0,0,0,0,75,0,8,Matches
JP Galvão,br BRA,DF,21.0,2.2,87,67,20,0,0,2,6,20,0,0,0,0,67,0,1,Matches
Bastos,ao ANG,DF,31.0,1.3,71,68,3,2,0,0,1,1,0,0,0,0,62,0,1,Matches
Carlos Alberto,br BRA,"FW,MF",20.0,3.3,75,69,6,0,0,0,5,6,0,0,0,0,63,0,1,Matches
Matheus Nascimento,br BRA,"FW,MF",18.0,1.1,17,17,0,0,0,0,0,0,0,0,0,0,12,0,1,Matches
Luis Segovia,ec ECU,DF,25.0,1.1,43,42,1,1,0,0,0,0,0,0,0,0,36,0,0,Matches
Daniel Borges,br BRA,DF,29.0,0.5,14,12,2,0,0,0,2,2,0,0,0,0,10,0,0,Matches
Gatito Fernández,py PAR,GK,34.0,0.5,13,9,4,1,0,0,0,0,0,0,0,0,11,0,0,Matches
Diego Hernández,uy URU,FW,22.0,0.5,13,11,2,0,0,0,2,0,2,0,0,0,9,0,0,Matches
Kayque,br BRA,MF,22.0,0.3,22,22,0,0,2,0,0,0,0,0,0,0,20,0,0,Matches
Mateo Ponte,uy URU,DF,19.0,0.2,10,6,4,0,0,0,0,4,0,0,0,0,8,0,0,Matches
Lucas Piazon,br BRA,FW,29.0,0.2,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0,Matches
Breno,br BRA,MF,22.0,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Newton,br BRA,MF,22.0,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Rai,br BRA,MF,20.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
Squad Total,,,28.5,38.0,17472,15572,1859,570,33,165,702,747,174,40,113,0,13905,41,284,
Opponent Total,,,27.4,38.0,18892,16919,1882,522,41,155,739,764,202,72,92,1,15120,91,324,
