Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Leonardo Valencia,cl CHI,"FW,MF",25.0,13,797.0,61.0,23.3,8.9,8,81.0,4.0,5,31.0,4,1.15,11.0,7.0,4.0,0.45,0.49,Matches
Emerson,br BRA,DF,33.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,24,1.5,5.0,3.0,2.0,0.33,0.3,Matches
Jefferson,br BRA,GK,34.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,19,1.5,6.0,5.0,1.0,0.17,0.1,Matches
Dudu Cearense,br BRA,MF,33.0,13,581.0,45.0,17.0,6.5,5,91.0,5.0,8,16.0,22,1.38,7.0,9.0,-2.0,-0.31,-0.47,Matches
Luis Ricardo,br BRA,DF,33.0,6,524.0,87.0,15.3,5.8,5,90.0,5.0,1,73.0,11,1.17,10.0,10.0,0.0,0.0,-0.09,Matches
Fernando Camilo Farias,br BRA,"FW,MF",30.0,7,407.0,58.0,11.9,4.5,5,67.0,0.0,2,36.0,2,1.43,3.0,4.0,-1.0,-0.22,-0.34,Matches
Emerson Santos,br BRA,"DF,MF",21.0,5,366.0,73.0,10.7,4.1,4,88.0,2.0,1,16.0,16,1.0,1.0,4.0,-3.0,-0.74,-0.91,Matches
Leandrinho,br BRA,MF,20.0,6,205.0,34.0,6.0,2.3,3,56.0,0.0,3,12.0,5,1.67,2.0,2.0,0.0,0.0,-0.08,Matches
Fernandes,br BRA,MF,21.0,6,186.0,31.0,5.4,2.1,2,70.0,0.0,4,12.0,25,1.67,0.0,0.0,0.0,0.0,-0.08,Matches
Airton,br BRA,"DF,MF",26.0,3,111.0,37.0,3.2,1.2,2,51.0,0.0,1,9.0,1,1.33,0.0,2.0,-2.0,-1.62,-1.76,Matches
Vinicius Tanque,br BRA,FW,21.0,10,239.0,24.0,7.0,2.7,1,91.0,0.0,9,16.0,16,0.8,3.0,2.0,1.0,0.38,0.32,Matches
Walter Montillo,ar ARG,"DF,MF",32.0,6,119.0,20.0,3.5,1.3,1,12.0,0.0,5,21.0,0,1.33,1.0,3.0,-2.0,-1.51,-1.65,Matches
Diederrick Joel,cm CMR,FW,23.0,3,95.0,32.0,2.8,1.1,1,71.0,0.0,2,12.0,2,1.33,1.0,0.0,1.0,0.95,0.89,Matches
Helton Leite,br BRA,GK,26.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,14,0.0,0.0,1.0,-1.0,-1.0,-1.11,Matches
Ezequiel,br BRA,"FW,MF",18.0,2,46.0,23.0,1.3,0.5,0,,0.0,2,22.0,4,0.5,1.0,0.0,1.0,1.96,1.9,Matches
Wenderson,br BRA,MF,18.0,2,35.0,18.0,1.0,0.4,0,,0.0,2,17.0,9,0.5,0.0,1.0,-1.0,-2.57,-2.68,Matches
Pachu,br BRA,FW,20.0,2,18.0,9.0,0.5,0.2,0,,0.0,2,8.0,3,0.0,0.0,1.0,-1.0,-5.0,-5.11,Matches
Victor Lindemberg,br BRA,DF,19.0,1,15.0,15.0,0.4,0.2,0,,0.0,1,14.0,5,0.0,0.0,3.0,-3.0,-18.0,-18.16,Matches
Renan Gorne,br BRA,FW,20.0,1,13.0,13.0,0.4,0.1,0,,0.0,1,12.0,1,1.0,0.0,0.0,0.0,0.0,-0.08,Matches
Lucas Campos,br BRA,FW,19.0,1,8.0,8.0,0.2,0.1,0,,0.0,1,7.0,1,1.0,0.0,0.0,0.0,0.0,-0.08,Matches
Renan Fonseca,br BRA,DF,26.0,1,5.0,5.0,0.1,0.1,0,,0.0,1,4.0,6,1.0,0.0,0.0,0.0,0.0,-0.08,Matches
Amilcar,br BRA,FW,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Gustavo Bochecha,br BRA,MF,20.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
Igor Cássio,br BRA,FW,18.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Fernando Costanza,br BRA,"DF,MF",18.0,0,,,,,0,,0.0,0,,10,,,,,,,Matches
Jonas,br BRA,DF,29.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Kanu,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Rickson,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Saulo,br BRA,GK,21.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Squad Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,84.0,,114,22.0,284,1.39,45.0,42.0,3.0,0.08,,
Opponent Total,,,26.8,38,3420.0,90.0,100.0,38.0,418,84.0,,113,23.0,308,1.32,42.0,45.0,-3.0,-0.08,,
