Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Bruno Silva,br BRA,MF,30.0,33,33,2886.0,32.1,6.0,5.0,11.0,6.0,0.0,0.0,9.0,0.0,0.19,0.16,0.34,0.19,0.34,Matches
Gatito Fernández,py PAR,GK,28.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Igor Rabello,br BRA,DF,21.0,31,31,2783.0,30.9,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
João Paulo Mior,br BRA,MF,25.0,30,30,2619.0,29.1,2.0,4.0,6.0,2.0,0.0,0.0,9.0,0.0,0.07,0.14,0.21,0.07,0.21,Matches
Arnaldo,br BRA,DF,24.0,30,30,2609.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Rodrigo Lindoso,br BRA,MF,27.0,30,30,2495.0,27.7,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.11,0.07,0.18,0.11,0.18,Matches
Victor Luis,br BRA,DF,23.0,31,29,2453.0,27.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Joel Carli,ar ARG,DF,30.0,28,28,2438.0,27.1,1.0,2.0,3.0,1.0,0.0,0.0,12.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches
Rodrigo Pimpão,br BRA,"FW,MF",29.0,32,28,2396.0,26.6,2.0,9.0,11.0,2.0,0.0,0.0,6.0,0.0,0.08,0.34,0.41,0.08,0.41,Matches
Matheus Fernandes,br BRA,MF,18.0,22,20,1601.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roger,br BRA,FW,32.0,20,19,1561.0,17.3,10.0,2.0,12.0,10.0,0.0,1.0,3.0,0.0,0.58,0.12,0.69,0.58,0.69,Matches
Brenner Marlos,br BRA,FW,22.0,18,14,1097.0,12.2,6.0,3.0,9.0,4.0,2.0,2.0,0.0,0.0,0.49,0.25,0.74,0.33,0.57,Matches
Marcos Vinícius,br BRA,MF,22.0,23,13,1108.0,12.3,5.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0,0.41,0.08,0.49,0.41,0.49,Matches
Gilson,br BRA,DF,30.0,27,12,1426.0,15.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Guilherme,br BRA,"FW,MF",21.0,32,10,1424.0,15.8,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.25,0.06,0.32,0.25,0.32,Matches
Marcelo,br BRA,DF,21.0,13,10,987.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Valencia,cl CHI,"FW,MF",25.0,13,8,797.0,8.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.23,0.23,0.0,0.23,Matches
Emerson,br BRA,DF,33.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jefferson,br BRA,GK,34.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dudu Cearense,br BRA,MF,33.0,13,5,581.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Ricardo,br BRA,DF,33.0,6,5,524.0,5.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34,Matches
Fernando Camilo Farias,br BRA,"FW,MF",30.0,7,5,407.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emerson Santos,br BRA,"DF,MF",21.0,5,4,366.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandrinho,br BRA,MF,20.0,6,3,205.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.44,0.0,0.44,0.44,0.44,Matches
Fernandes,br BRA,MF,21.0,6,2,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Airton,br BRA,"DF,MF",26.0,3,2,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vinicius Tanque,br BRA,FW,21.0,10,1,239.0,2.7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,Matches
Walter Montillo,ar ARG,"DF,MF",32.0,6,1,119.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diederrick Joel,cm CMR,FW,23.0,3,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Helton Leite,br BRA,GK,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ezequiel,br BRA,"FW,MF",18.0,2,0,46.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.96,0.0,1.96,1.96,1.96,Matches
