Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Kanu,br BRA,DF,22.0,34.9,5,1,0,33,36,1,6,54,21,0,1,0,176,74,30,71.2,Matches
Caio Alexandre,br BRA,MF,20.0,30.3,8,0,0,64,67,3,36,18,31,0,0,0,160,7,32,17.9,Matches
Kevin,br BRA,DF,22.0,28.7,4,0,0,35,23,9,164,29,36,0,1,1,157,30,33,47.6,Matches
Marcelo,br BRA,DF,24.0,28.9,6,1,0,27,19,2,7,39,13,0,3,0,99,74,46,61.7,Matches
Victor Luis,br BRA,DF,26.0,24.2,3,1,0,20,31,0,108,30,34,0,0,0,134,33,25,56.9,Matches
Diego Cavalieri,br BRA,GK,37.0,22.0,2,0,0,2,1,0,0,2,0,0,2,0,10,6,0,100.0,Matches
Bruno Nazário,br BRA,"FW,MF",24.0,20.1,4,0,0,35,38,0,83,8,20,0,0,0,71,24,41,36.9,Matches
Matheus Babi,br BRA,"FW,MF",22.0,24.7,6,0,0,66,69,12,26,15,16,1,0,0,61,68,98,41.0,Matches
Pedro Raul,br BRA,FW,23.0,19.4,2,0,0,36,30,5,7,8,9,0,0,0,45,64,73,46.7,Matches
Rafael Forster,br BRA,"DF,MF",29.0,16.5,6,1,1,21,18,2,12,23,12,0,2,0,94,18,21,46.2,Matches
José Welison,br BRA,MF,24.0,13.5,2,0,0,26,13,1,10,22,17,0,0,0,84,20,18,52.6,Matches
Keisuke Honda,jp JPN,MF,33.0,14.3,1,0,0,24,12,0,21,21,11,0,0,0,66,6,13,31.6,Matches
Salomon Kalou,ci CIV,"FW,MF",34.0,12.2,0,0,0,19,19,8,16,6,7,0,0,0,42,13,26,33.3,Matches
Rhuan Silveira,br BRA,"FW,MF",20.0,10.8,2,0,0,5,27,2,19,1,4,1,0,0,44,3,13,18.8,Matches
David Sousa,br BRA,DF,18.0,9.5,1,0,0,10,2,0,0,8,12,0,1,0,42,27,11,71.1,Matches
Guilherme Santos,br BRA,"MF,DF",31.0,8.2,3,0,0,17,10,1,23,12,5,0,0,0,40,3,5,37.5,Matches
Gatito Fernández,py PAR,GK,31.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100.0,Matches
Warley,br BRA,"FW,MF",20.0,7.4,1,0,0,16,18,0,8,7,1,0,0,0,31,4,5,44.4,Matches
Diego,br BRA,GK,21.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,100.0,Matches
Matheus Nascimento,br BRA,"FW,MF",15.0,6.1,0,0,0,6,11,2,2,3,7,0,0,0,18,7,8,46.7,Matches
Carlos Enrique Renteria,co COL,MF,24.0,5.5,1,0,0,13,6,0,1,4,7,0,0,0,20,4,13,23.5,Matches
Rafael Navarro,br BRA,FW,19.0,4.8,1,0,0,8,13,0,1,3,3,0,0,0,13,5,15,25.0,Matches
Luis Henrique,br BRA,"FW,MF",18.0,4.5,0,0,0,1,4,3,20,1,1,0,0,0,18,0,2,0.0,Matches
Cesinha,br BRA,MF,19.0,4.3,0,0,0,7,7,0,21,2,2,0,0,0,29,1,6,14.3,Matches
