Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Gabriel,br BRA,MF,21.0,35,33,2993.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júnior César,br BRA,DF,31.0,31,29,2569.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Jefferson,br BRA,GK,31.0,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
André Bahia,br BRA,DF,30.0,25,25,2250.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Bolívar,br BRA,DF,33.0,24,24,2160.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Airton,br BRA,"DF,MF",23.0,24,23,1791.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Zeballos,py PAR,"FW,MF",27.0,30,22,1907.0,21.2,6.0,2.0,8.0,5.0,1.0,2.0,0.0,0.0,0.28,0.09,0.38,0.24,0.33,Matches
Mario Bolatti,ar ARG,MF,28.0,26,19,1586.0,17.6,2.0,3.0,5.0,2.0,0.0,0.0,5.0,1.0,0.11,0.17,0.28,0.11,0.28,Matches
Dankler,br BRA,DF,22.0,18,17,1489.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Wallyson,br BRA,"FW,MF",25.0,25,15,1413.0,15.7,4.0,2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.25,0.13,0.38,0.19,0.32,Matches
Edílson Mendes,br BRA,DF,27.0,16,15,1364.0,15.2,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Emerson Sheik,qa QAT,FW,35.0,15,15,1318.0,14.6,6.0,1.0,7.0,5.0,1.0,2.0,9.0,1.0,0.41,0.07,0.48,0.34,0.41,Matches
Luis Alberto Ramírez,pe PER,"FW,MF",29.0,16,14,1270.0,14.1,1.0,1.0,2.0,1.0,0.0,0.0,8.0,2.0,0.07,0.07,0.14,0.07,0.14,Matches
Rogério,br BRA,"FW,MF",23.0,17,14,1135.0,12.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches
Régis,br BRA,DF,24.0,13,13,1160.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dória,br BRA,DF,19.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júlio César,br BRA,DF,31.0,13,8,742.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel,br BRA,MF,20.0,13,8,739.0,8.2,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.61,0.37,0.97,0.61,0.97,Matches
Lucas Marques,br BRA,DF,25.0,11,8,687.0,7.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.26,0.26,0.0,0.26,Matches
Yuri Mamute,br BRA,FW,18.0,17,7,794.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Alberto,br BRA,MF,29.0,13,7,746.0,8.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches
Rodrigo Souto,br BRA,MF,30.0,13,6,642.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Carlos Ferreyra,ar ARG,FW,30.0,10,6,569.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches
Murilo Costa,br BRA,"FW,MF",19.0,11,6,520.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jóbson,br BRA,FW,25.0,8,6,475.0,5.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelo Mattos,br BRA,MF,29.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno,br BRA,FW,27.0,7,5,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrey,br BRA,GK,20.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renan dos Santos,br BRA,GK,24.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Wagner,br BRA,MF,35.0,8,4,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andreazzi,br BRA,MF,19.0,7,4,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Menezes,br BRA,DF,23.0,4,3,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Helton Leite,br BRA,GK,23.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabiano Menezes,br BRA,FW,21.0,6,3,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolás Lodeiro,uy URU,"FW,MF",24.0,3,3,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sidney,br BRA,MF,20.0,5,2,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ronny,br BRA,MF,22.0,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gegê,br BRA,MF,20.0,9,0,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maikon Aquino,br BRA,FW,20.0,2,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sassá,br BRA,FW,20.0,2,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Costa,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches
João Gabriel,br BRA,FW,22.0,0,0,,,,,,,,,,,,,,,,Matches
Leandrinho,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
