Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
João Paulo Mior,br BRA,MF,27.0,32.8,5,0,0,42,58,0,92,42,52,0,0,0,172,27,42,39.1,Matches
Gabriel,br BRA,DF,23.0,33.4,6,0,0,22,28,1,1,43,20,0,1,0,105,82,65,55.8,Matches
Cícero Santos,br BRA,MF,34.0,31.1,9,0,0,25,59,5,6,28,23,0,0,0,109,81,44,64.8,Matches
Gatito Fernández,py PAR,GK,30.0,29.5,4,0,0,0,4,0,0,0,0,0,0,0,20,11,1,91.7,Matches
Diego Souza,br BRA,"FW,MF",33.0,29.1,7,0,0,34,60,11,10,3,7,0,0,0,69,95,83,53.4,Matches
Luiz Fernando,br BRA,"MF,FW",22.0,23.5,7,1,1,33,44,5,56,18,15,0,0,0,107,10,24,29.4,Matches
Joel Carli,ar ARG,DF,32.0,25.0,10,0,0,23,19,1,2,14,10,0,0,0,79,68,32,68.0,Matches
Marcinho,br BRA,"DF,MF",22.0,23.4,2,0,0,35,19,1,128,24,15,0,1,0,81,36,32,52.9,Matches
Alex Santana,br BRA,MF,23.0,18.7,3,0,0,19,39,0,3,18,8,0,0,0,89,12,12,50.0,Matches
Fernando Costanza,br BRA,DF,20.0,18.7,7,0,0,36,17,0,41,24,35,0,0,0,60,32,30,51.6,Matches
Gilson,br BRA,DF,32.0,16.7,5,2,1,22,14,0,59,16,26,0,0,0,78,21,20,51.2,Matches
Gustavo Bochecha,br BRA,MF,22.0,16.6,2,0,0,10,17,0,5,15,15,0,0,0,102,8,10,44.4,Matches
Marcelo,br BRA,DF,23.0,16.1,3,0,0,9,15,0,5,13,8,0,0,2,48,54,26,67.5,Matches
Yuri,br BRA,DF,23.0,12.0,3,0,0,27,14,0,21,16,15,0,1,0,63,17,12,58.6,Matches
Rodrigo Pimpão,br BRA,"MF,FW",31.0,11.2,6,0,0,28,6,3,33,6,13,0,0,0,51,13,23,36.1,Matches
Erik Lima,br BRA,"MF,FW",24.0,9.1,2,0,0,13,25,3,6,4,5,0,0,0,41,4,10,28.6,Matches
Leonardo Valencia,cl CHI,"MF,FW",27.0,10.5,2,0,0,8,13,1,55,12,16,0,0,0,42,2,22,8.3,Matches
Diego Cavalieri,br BRA,GK,36.0,8.5,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,100.0,Matches
Igor Cássio,br BRA,"FW,MF",20.0,7.0,1,0,0,9,5,1,9,2,4,0,1,0,23,24,28,46.2,Matches
Rhuan Silveira,br BRA,"MF,FW",19.0,6.6,1,0,0,5,24,1,12,0,3,0,0,0,32,4,10,28.6,Matches
Victor Rangel,br BRA,FW,28.0,6.2,2,0,0,15,26,3,2,2,4,0,0,0,17,11,32,25.6,Matches
Lucas Barros,br BRA,DF,19.0,6.2,1,0,0,12,4,0,12,4,4,0,0,0,32,15,7,68.2,Matches
Jonathan,br BRA,DF,20.0,4.1,2,0,0,5,6,1,14,3,1,0,0,0,17,3,3,50.0,Matches
Lucas Campos,br BRA,"FW,MF",21.0,4.1,2,0,0,13,12,0,1,4,9,2,0,0,24,5,9,35.7,Matches
Vinicius Tanque,br BRA,FW,23.0,4.0,0,0,0,8,8,1,2,0,1,0,0,0,7,19,25,43.2,Matches
Rickson,br BRA,"MF,DF",20.0,2.6,1,0,0,3,7,0,2,0,1,0,0,0,8,1,4,20.0,Matches
Wenderson,br BRA,MF,20.0,1.8,0,0,0,0,4,0,0,2,1,0,0,0,9,1,0,100.0,Matches
Jean,br BRA,MF,24.0,2.0,1,0,0,6,2,0,2,3,11,0,0,0,9,4,4,50.0,Matches
Luis Henrique,br BRA,"FW,MF",17.0,1.4,0,0,0,0,3,0,1,1,1,0,0,0,4,0,0,,Matches
Alan Santos,br BRA,MF,27.0,1.3,0,0,0,5,3,0,0,3,1,0,0,0,4,1,5,16.7,Matches
Marcos Vinícius,br BRA,MF,24.0,1.2,0,0,0,3,2,0,0,0,1,0,0,0,8,1,1,50.0,Matches
Kanu,br BRA,DF,21.0,1.5,0,0,0,2,1,0,1,0,1,0,0,0,3,2,3,40.0,Matches
Gustavo Ferrareis,br BRA,MF,23.0,0.7,1,0,0,1,4,0,2,0,0,0,0,0,2,0,0,,Matches
Squad Total,,,26.9,38.0,95,3,2,474,563,38,583,320,326,2,4,2,1518,665,619,51.8,
Opponent Total,,,27.5,38.0,78,5,4,612,439,78,848,308,330,1,3,2,1702,619,665,48.2,
