Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Kanu,br BRA,DF,22.0,34.9,33,21,21,10,2,19,31,61.3,12,41,29,12,54,87,111,0,Matches
Caio Alexandre,br BRA,MF,20.0,30.3,51,31,18,25,8,26,79,32.9,53,44,4,40,18,69,25,1,Matches
Kevin,br BRA,DF,22.0,28.7,55,36,27,22,6,35,83,42.2,48,32,4,28,29,84,85,4,Matches
Marcelo,br BRA,DF,24.0,28.9,26,13,17,8,1,18,28,64.3,10,40,21,19,39,65,144,2,Matches
Victor Luis,br BRA,DF,26.0,24.2,48,34,33,11,4,16,33,48.5,17,16,4,12,30,78,63,0,Matches
Diego Cavalieri,br BRA,GK,37.0,22.0,0,0,0,0,0,0,0,,0,1,0,1,2,2,8,1,Matches
Bruno Nazário,br BRA,"FW,MF",24.0,20.1,39,20,9,20,10,20,61,32.8,41,22,1,21,8,47,14,0,Matches
Matheus Babi,br BRA,"FW,MF",22.0,24.7,21,16,5,9,7,4,40,10.0,36,25,3,22,15,36,24,0,Matches
Pedro Raul,br BRA,FW,23.0,19.4,16,9,3,8,5,4,17,23.5,13,25,4,21,8,24,29,0,Matches
Rafael Forster,br BRA,"DF,MF",29.0,16.5,22,12,12,10,0,10,39,25.6,29,27,11,16,23,45,49,0,Matches
José Welison,br BRA,MF,24.0,13.5,26,17,13,8,5,10,23,43.5,13,19,10,9,22,48,26,1,Matches
Keisuke Honda,jp JPN,MF,33.0,14.3,24,11,12,10,2,9,33,27.3,24,10,3,7,21,45,7,0,Matches
Salomon Kalou,ci CIV,"FW,MF",34.0,12.2,9,7,1,5,3,3,12,25.0,9,15,1,14,6,15,5,0,Matches
Rhuan Silveira,br BRA,"FW,MF",20.0,10.8,5,4,4,1,0,2,14,14.3,12,8,1,7,1,6,3,0,Matches
David Sousa,br BRA,DF,18.0,9.5,17,12,12,4,1,10,15,66.7,5,9,6,3,8,25,46,0,Matches
Guilherme Santos,br BRA,"MF,DF",31.0,8.2,12,5,8,3,1,3,7,42.9,4,8,0,8,12,24,14,0,Matches
Gatito Fernández,py PAR,GK,31.0,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,Matches
Warley,br BRA,"FW,MF",20.0,7.4,2,1,0,1,1,1,5,20.0,4,4,1,3,7,9,3,0,Matches
Diego,br BRA,GK,21.0,7.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,6,1,Matches
Matheus Nascimento,br BRA,"FW,MF",15.0,6.1,10,7,3,6,1,6,8,75.0,2,8,1,7,3,13,1,0,Matches
Carlos Enrique Renteria,co COL,MF,24.0,5.5,11,7,5,6,0,3,14,21.4,11,3,1,2,4,15,6,0,Matches
Rafael Navarro,br BRA,FW,19.0,4.8,4,3,0,1,3,0,4,0.0,4,6,0,6,3,7,2,0,Matches
Luis Henrique,br BRA,"FW,MF",18.0,4.5,1,1,0,1,0,1,1,100.0,0,1,0,1,1,2,2,0,Matches
Cesinha,br BRA,MF,19.0,4.3,3,2,1,2,0,2,7,28.6,5,3,0,3,2,5,1,0,Matches
Luiz Otavio,br BRA,MF,22.0,6.3,5,1,1,4,0,3,6,50.0,3,8,3,5,12,17,11,0,Matches
Federico Barrandeguy,uy URU,DF,23.0,6.1,5,4,4,1,0,3,7,42.9,4,9,2,7,9,14,8,0,Matches
Hugo,br BRA,DF,18.0,5.0,14,7,6,5,3,6,10,60.0,4,6,1,5,11,25,14,0,Matches
Del Piage,br BRA,MF,19.0,2.7,8,4,3,5,0,5,6,83.3,1,4,3,1,6,14,2,0,Matches
Marcinho,br BRA,"DF,FW",23.0,3.3,4,2,3,1,0,4,4,100.0,0,2,0,2,4,8,8,2,Matches
Kelvin,br BRA,FW,26.0,2.7,1,1,0,1,0,0,3,0.0,3,6,0,6,3,4,0,0,Matches
Kayque,br BRA,MF,19.0,2.3,7,5,1,5,1,3,4,75.0,1,4,0,4,3,10,1,1,Matches
Cícero Santos,br BRA,MF,35.0,3.4,4,2,3,0,1,1,3,33.3,2,4,0,4,1,5,6,0,Matches
Danilo Barcelos,br BRA,DF,28.0,2.3,4,2,1,3,0,2,4,50.0,2,1,1,0,2,6,10,0,Matches
Ênio,br BRA,"MF,FW",18.0,2.2,2,1,2,0,0,0,1,0.0,1,1,0,1,2,4,1,0,Matches
Davi Araújo,br BRA,"FW,MF",20.0,3.6,3,2,1,1,1,2,7,28.6,5,7,2,5,3,6,0,0,Matches
Alexander Lecaros,pe PER,"FW,MF",20.0,3.0,2,2,2,0,0,0,1,0.0,1,3,0,3,1,3,0,0,Matches
Éber Bessa,br BRA,"FW,MF",27.0,2.1,6,3,3,2,1,1,2,50.0,1,1,1,0,2,8,1,0,Matches
Luiz Fernando,br BRA,"MF,FW",23.0,1.0,1,1,1,0,0,0,0,,0,1,0,1,1,2,3,0,Matches
Helerson,br BRA,DF,22.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,Matches
Saulo,br BRA,GK,24.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Fernando Costanza,br BRA,DF,21.0,0.9,3,2,1,2,0,1,2,50.0,1,3,2,1,3,6,5,0,Matches
Lucas Campos,br BRA,FW,22.0,0.5,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,0,0,Matches
Iván Angulo,co COL,FW,20.0,0.7,2,2,0,2,0,1,2,50.0,1,2,0,2,1,3,0,0,Matches
Gustavo Cascardo,br BRA,DF,22.0,0.5,1,1,0,1,0,0,0,,0,1,1,0,2,3,1,0,Matches
Wendel Lessa,br BRA,MF,17.0,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
Squad Total,,,24.9,38.0,507,311,236,204,67,234,620,37.7,386,431,121,310,384,891,758,13,
Opponent Total,,,26.9,38.0,520,318,235,231,54,227,565,40.2,338,375,125,250,421,941,780,5,
