Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Kanu,br BRA,DF,22.0,34.9,1969,253,1037,890,56,24,1969,13,9,69.2,4,30.8,1255,5505,3108,16,8,0,6,5,1351,3,Matches
Caio Alexandre,br BRA,MF,20.0,30.3,1794,55,303,1188,324,41,1794,38,24,63.2,14,36.8,1273,7006,4160,71,59,10,32,30,1364,88,Matches
Kevin,br BRA,DF,22.0,28.7,2076,111,569,956,579,27,2076,40,29,72.5,11,27.5,1116,5554,2977,59,46,3,21,9,1189,144,Matches
Marcelo,br BRA,DF,24.0,28.9,1673,247,858,761,67,32,1673,11,10,90.9,1,9.1,1020,4933,2499,18,13,0,11,3,1100,2,Matches
Victor Luis,br BRA,DF,26.0,24.2,1558,100,438,759,379,21,1555,28,21,75.0,7,25.0,852,5046,2655,54,55,2,21,14,863,69,Matches
Diego Cavalieri,br BRA,GK,37.0,22.0,616,572,615,1,0,0,616,0,0,,0,,272,1361,858,0,1,1,1,0,210,0,Matches
Bruno Nazário,br BRA,"FW,MF",24.0,20.1,1021,13,104,500,429,57,1021,38,26,68.4,12,31.6,628,3300,1433,33,28,5,43,21,725,155,Matches
Matheus Babi,br BRA,"FW,MF",22.0,24.7,730,29,72,339,331,84,729,37,20,54.1,17,45.9,466,2371,817,27,22,4,63,35,550,143,Matches
Pedro Raul,br BRA,FW,23.0,19.4,707,38,55,358,305,105,705,42,15,35.7,27,64.3,377,1830,734,28,22,14,55,23,505,114,Matches
