Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Gatito Fernández,py PAR,GK,33.0,31.2,3,0.1,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Víctor Cuesta,ar ARG,DF,33.0,28.5,26,0.91,17,2,0,4,2,1,4,0.14,2,0,0,1,1,0,Matches
Tchê Tchê,br BRA,MF,29.0,25.7,30,1.17,23,0,1,1,5,0,1,0.04,0,0,0,0,1,0,Matches
Daniel Borges,br BRA,DF,28.0,20.8,51,2.46,26,23,0,1,0,1,3,0.14,1,2,0,0,0,0,Matches
Renzo Saravia,ar ARG,"DF,MF",28.0,20.2,39,1.93,22,4,3,0,8,2,4,0.2,2,0,1,0,1,0,Matches
Victor Sá,br BRA,FW,27.0,20.4,66,3.24,54,0,5,2,5,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Fernandes,br BRA,MF,24.0,18.6,73,3.92,46,15,4,4,2,2,3,0.16,1,2,0,0,0,0,Matches
Jeffinho,br BRA,FW,22.0,17.8,84,4.71,46,0,23,6,8,1,7,0.39,3,0,3,1,0,0,Matches
Fernando Marçal,br BRA,DF,32.0,17.1,77,4.49,35,38,2,1,1,0,7,0.41,3,3,0,0,1,0,Matches
Erison,br BRA,FW,22.0,16.5,40,2.43,25,1,6,4,4,0,6,0.36,3,0,0,2,1,0,Matches
Kanu,br BRA,DF,24.0,16.1,5,0.31,3,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Adryelson,br BRA,DF,23.0,16.1,11,0.68,6,1,0,4,0,0,0,0.0,0,0,0,0,0,0,Matches
Tiquinho Soares,br BRA,FW,31.0,13.7,40,2.91,21,0,6,6,6,1,3,0.22,2,0,0,1,0,0,Matches
Philipe Sampaio,br BRA,DF,27.0,12.5,4,0.32,3,0,0,1,0,0,1,0.08,0,0,0,1,0,0,Matches
Luis Oyama,br BRA,MF,25.0,12.0,33,2.74,28,0,3,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Júnior Santos,br BRA,"FW,MF",27.0,11.9,22,1.85,18,0,2,1,1,0,2,0.17,2,0,0,0,0,0,Matches
Carlos Eduardo,br BRA,MF,32.0,12.2,24,1.96,18,0,1,2,3,0,2,0.16,2,0,0,0,0,0,Matches
Patrick de Paula,br BRA,MF,22.0,11.3,24,2.12,14,1,4,0,3,2,3,0.27,2,0,0,0,1,0,Matches
Hugo,br BRA,"DF,MF",20.0,12.2,23,1.88,15,5,2,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinícius,br BRA,FW,22.0,9.7,28,2.9,21,0,1,3,3,0,2,0.21,0,0,0,1,1,0,Matches
Lucas Piazon,br BRA,"FW,MF",28.0,8.3,22,2.64,18,3,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel,br BRA,MF,28.0,8.3,28,3.38,22,2,0,2,2,0,0,0.0,0,0,0,0,0,0,Matches
Chayene Santos,br BRA,"MF,FW",31.0,6.5,16,2.48,8,3,3,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Nascimento,br BRA,"FW,MF",17.0,6.8,15,2.2,10,0,1,3,1,0,2,0.29,0,0,0,1,1,0,Matches
Diego Gonçalves,br BRA,FW,27.0,4.7,11,2.33,8,1,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Joel Carli,ar ARG,DF,35.0,4.1,4,0.98,4,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
Gustavo Sauer,br BRA,"FW,MF",28.0,3.2,12,3.78,7,1,3,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Del Piage,br BRA,MF,21.0,5.7,17,3.01,11,0,0,2,4,0,2,0.35,1,0,0,0,1,0,Matches
Lucas Perri,br BRA,GK,24.0,3.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kayque,br BRA,MF,21.0,3.1,15,4.86,5,1,5,1,2,1,3,0.97,0,0,2,1,0,0,Matches
Rafael,br BRA,DF,31.0,3.1,12,3.88,8,3,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Mezenga,br BRA,DF,20.0,3.1,2,0.64,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego,br BRA,GK,23.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Henrique,br BRA,"FW,MF",20.0,2.9,8,2.72,6,0,0,0,2,0,1,0.34,1,0,0,0,0,0,Matches
Danilo Barbosa,br BRA,MF,25.0,1.8,9,4.88,6,0,1,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Willian Klaus,br BRA,DF,28.0,1.0,1,0.99,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Douglas Borges,br BRA,GK,31.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
