Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
18,Goiás,19,6,5,8,19,28,-9,23,1.21,17.9,26.3,-8.4,-0.44,19,3,5,11,22,35,-13,14,0.74,21.5,34.8,-13.3,-0.7
19,Coritiba,19,4,6,9,13,19,-6,18,0.95,18.4,25.2,-6.8,-0.36,19,3,4,12,18,35,-17,13,0.68,19.5,36.3,-16.7,-0.88
20,Botafogo (RJ),19,3,5,11,16,30,-14,14,0.74,30.0,29.2,0.8,0.04,19,2,7,10,16,32,-16,13,0.68,21.3,35.6,-14.3,-0.75
