Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Lucas Perri,br BRA,GK,25.0,37.5,36,0,0,2,1,48.1,0.3,13.1,0.35,204,533,38.3,822,196,48.3,39.3,244,55.7,43.7,579,34,5.9,44,1.17,16.2,Matches
Gatito Fernández,py PAR,GK,34.0,0.5,1,0,0,0,0,1.8,0.45,0.8,1.59,2,4,50.0,10,3,40.0,30.4,3,0.0,20.0,3,1,33.3,3,6.0,18.4,Matches
Squad Total,,,28.5,38.0,37,0,0,2,1,49.9,0.3,13.9,0.37,206,537,38.4,786,199,50.1,,293,48.8,39.0,582,35,6.0,47,1.24,,
Opponent Total,,,27.4,38.0,58,5,0,8,2,53.0,0.27,-3.0,-0.08,109,388,28.1,780,157,33.7,33.4,298,41.9,35.7,553,31,5.6,31,0.82,13.5,
