Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Gabriel,br BRA,MF,21.0,35,2993.0,86.0,87.5,33.3,33,88.0,30.0,2,45.0,1,0.83,25.0,46.0,-21.0,-0.63,-1.47,Matches
Júnior César,br BRA,DF,31.0,31,2569.0,83.0,75.1,28.5,29,87.0,24.0,2,24.0,2,1.06,25.0,31.0,-6.0,-0.21,0.95,Matches
Jefferson,br BRA,GK,31.0,27,2430.0,90.0,71.1,27.0,27,90.0,27.0,0,,0,0.93,22.0,35.0,-13.0,-0.48,-0.12,Matches
André Bahia,br BRA,DF,30.0,25,2250.0,90.0,65.8,25.0,25,90.0,25.0,0,,10,1.0,19.0,30.0,-11.0,-0.44,0.02,Matches
Bolívar,br BRA,DF,33.0,24,2160.0,90.0,63.2,24.0,24,90.0,24.0,0,,0,1.04,24.0,30.0,-6.0,-0.25,0.54,Matches
Airton,br BRA,"DF,MF",23.0,24,1791.0,75.0,52.4,19.9,23,77.0,13.0,1,11.0,3,0.88,17.0,26.0,-9.0,-0.45,-0.01,Matches
Pablo Zeballos,py PAR,"FW,MF",27.0,30,1907.0,64.0,55.8,21.2,22,77.0,6.0,8,28.0,5,0.8,23.0,24.0,-1.0,-0.05,0.9,Matches
Mario Bolatti,ar ARG,MF,28.0,26,1586.0,61.0,46.4,17.6,19,76.0,9.0,7,20.0,6,1.08,17.0,19.0,-2.0,-0.11,0.62,Matches
Dankler,br BRA,DF,22.0,18,1489.0,83.0,43.5,16.5,17,86.0,15.0,1,27.0,11,0.67,9.0,23.0,-14.0,-0.85,-0.71,Matches
Wallyson,br BRA,"FW,MF",25.0,25,1413.0,57.0,41.3,15.7,15,80.0,8.0,10,22.0,3,1.0,12.0,21.0,-9.0,-0.57,-0.21,Matches
Edílson Mendes,br BRA,DF,27.0,16,1364.0,85.0,39.9,15.2,15,89.0,14.0,1,28.0,0,1.19,18.0,15.0,3.0,0.2,1.07,Matches
Emerson Sheik,qa QAT,FW,35.0,15,1318.0,88.0,38.5,14.6,15,88.0,14.0,0,,0,1.0,17.0,16.0,1.0,0.07,0.84,Matches
Luis Alberto Ramírez,pe PER,"FW,MF",29.0,16,1270.0,79.0,37.1,14.1,14,86.0,10.0,2,33.0,1,1.0,12.0,16.0,-4.0,-0.28,0.26,Matches
Rogério,br BRA,"FW,MF",23.0,17,1135.0,67.0,33.2,12.6,14,73.0,4.0,3,38.0,1,0.88,10.0,17.0,-7.0,-0.56,-0.16,Matches
Régis,br BRA,DF,24.0,13,1160.0,89.0,33.9,12.9,13,89.0,12.0,0,,0,0.62,6.0,17.0,-11.0,-0.85,-0.61,Matches
Dória,br BRA,DF,19.0,10,900.0,90.0,26.3,10.0,10,90.0,10.0,0,,2,0.8,10.0,13.0,-3.0,-0.3,0.2,Matches
Júlio César,br BRA,DF,31.0,13,742.0,57.0,21.7,8.2,8,84.0,5.0,5,13.0,11,1.08,8.0,18.0,-10.0,-1.21,-0.98,Matches
Daniel,br BRA,MF,20.0,13,739.0,57.0,21.6,8.2,8,68.0,1.0,5,38.0,0,1.31,14.0,4.0,10.0,1.22,2.12,Matches
Lucas Marques,br BRA,DF,25.0,11,687.0,62.0,20.1,7.6,8,79.0,5.0,3,18.0,2,1.18,9.0,8.0,1.0,0.13,0.72,Matches
Yuri Mamute,br BRA,FW,18.0,17,794.0,47.0,23.2,8.8,7,70.0,2.0,10,30.0,7,0.65,2.0,13.0,-11.0,-1.25,-1.04,Matches
Carlos Alberto,br BRA,MF,29.0,13,746.0,57.0,21.8,8.3,7,80.0,3.0,6,31.0,0,0.54,6.0,12.0,-6.0,-0.72,-0.35,Matches
Rodrigo Souto,br BRA,MF,30.0,13,642.0,49.0,18.8,7.1,6,83.0,4.0,7,21.0,11,1.38,7.0,13.0,-6.0,-0.84,-0.48,Matches
Juan Carlos Ferreyra,ar ARG,FW,30.0,10,569.0,57.0,16.6,6.3,6,83.0,4.0,4,18.0,7,0.7,6.0,8.0,-2.0,-0.32,0.16,Matches
Murilo Costa,br BRA,"FW,MF",19.0,11,520.0,47.0,15.2,5.8,6,70.0,2.0,5,20.0,3,0.45,1.0,7.0,-6.0,-1.04,-0.7,Matches
Jóbson,br BRA,FW,25.0,8,475.0,59.0,13.9,5.3,6,73.0,2.0,2,18.0,0,0.5,2.0,6.0,-4.0,-0.76,-0.36,Matches
Marcelo Mattos,br BRA,MF,29.0,5,450.0,90.0,13.2,5.0,5,90.0,5.0,0,,0,0.2,0.0,7.0,-7.0,-1.4,-1.1,Matches
Bruno,br BRA,FW,27.0,7,359.0,51.0,10.5,4.0,5,60.0,2.0,2,30.0,0,0.57,0.0,4.0,-4.0,-1.0,-0.62,Matches
Andrey,br BRA,GK,20.0,4,360.0,90.0,10.5,4.0,4,90.0,4.0,0,,23,0.0,3.0,8.0,-5.0,-1.25,-0.9,Matches
Renan dos Santos,br BRA,GK,24.0,4,360.0,90.0,10.5,4.0,4,90.0,4.0,0,,4,1.25,5.0,4.0,1.0,0.25,0.78,Matches
Jorge Wagner,br BRA,MF,35.0,8,330.0,41.0,9.6,3.7,4,55.0,0.0,4,28.0,2,1.0,6.0,6.0,0.0,0.0,0.5,Matches
Andreazzi,br BRA,MF,19.0,7,282.0,40.0,8.2,3.1,4,62.0,0.0,3,11.0,3,1.14,1.0,3.0,-2.0,-0.64,-0.21,Matches
Matheus Menezes,br BRA,DF,23.0,4,274.0,69.0,8.0,3.0,3,90.0,3.0,1,3.0,10,1.25,2.0,3.0,-1.0,-0.33,0.13,Matches
Helton Leite,br BRA,GK,23.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,9,1.33,1.0,1.0,0.0,0.0,0.49,Matches
Fabiano Menezes,br BRA,FW,21.0,6,218.0,36.0,6.4,2.4,3,58.0,0.0,3,15.0,8,0.83,0.0,1.0,-1.0,-0.41,0.04,Matches
Nicolás Lodeiro,uy URU,"FW,MF",24.0,3,204.0,68.0,6.0,2.3,3,68.0,2.0,0,,0,0.33,2.0,5.0,-3.0,-1.32,-0.93,Matches
Sidney,br BRA,MF,20.0,5,204.0,41.0,6.0,2.3,2,74.0,0.0,3,19.0,22,0.8,1.0,3.0,-2.0,-0.88,-0.46,Matches
Ronny,br BRA,MF,22.0,2,95.0,48.0,2.8,1.1,1,58.0,0.0,1,37.0,0,0.0,0.0,2.0,-2.0,-1.89,-1.49,Matches
Gegê,br BRA,MF,20.0,9,201.0,22.0,5.9,2.2,0,,0.0,9,21.0,15,0.56,1.0,4.0,-3.0,-1.34,-0.95,Matches
Maikon Aquino,br BRA,FW,20.0,2,90.0,45.0,2.6,1.0,0,,0.0,2,45.0,0,0.5,0.0,2.0,-2.0,-2.0,-1.59,Matches
Sassá,br BRA,FW,20.0,2,26.0,13.0,0.8,0.3,0,,0.0,2,12.0,0,0.5,0.0,0.0,0.0,0.0,0.45,Matches
Guilherme Costa,br BRA,DF,22.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
João Gabriel,br BRA,FW,22.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Leandrinho,br BRA,MF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
John Lennon,br BRA,DF,22.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Igor Rabello,br BRA,DF,18.0,0,,,,,0,,0.0,0,,8,,,,,,,Matches
Renato,br BRA,MF,34.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Saulo,br BRA,GK,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Vinicius Tanque,br BRA,FW,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Lucas Zen,br BRA,MF,22.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,27.0,38,3420.0,90.0,100.0,38.0,418,83.0,,114,24.0,206,0.89,31.0,48.0,-17.0,-0.45,,
Opponent Total,,,26.2,38,3420.0,90.0,100.0,38.0,418,83.0,,109,23.0,254,1.92,48.0,31.0,17.0,0.45,,
