Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Saulo,br BRA,GK,22.0,17,16,1513,16.8,24,1.43,73,52,69.9,3,6,7,4,25.0,4,2,1,1,33.3,Matches
Jefferson,br BRA,GK,35.0,13,13,1097,12.2,17,1.39,52,37,71.2,5,3,5,2,15.4,2,2,0,0,0.0,Matches
Gatito Fernández,py PAR,GK,29.0,8,8,720,8.0,5,0.62,38,33,86.8,4,3,1,3,37.5,0,0,0,0,,Matches
Diego,br BRA,GK,19.0,1,1,90,1.0,0,0.0,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
Squad Total,,,25.5,38,38,3420,38.0,46,1.21,164,123,74.4,13,12,13,10,26.3,6,4,1,1,20.0,
Opponent Total,,,27.3,38,38,3420,38.0,38,1.0,149,114,76.5,13,12,13,14,36.8,4,3,1,0,25.0,
