Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Philipe Sampaio,br BRA,DF,27.0,12.5,12,8,8,4,0,10,17,58.8,7,16,15,1,27,39,65,0,Matches
Luis Oyama,br BRA,MF,25.0,12.0,31,17,17,11,3,17,44,38.6,27,19,4,15,17,48,14,1,Matches
Júnior Santos,br BRA,"FW,MF",27.0,11.9,16,13,11,4,1,6,16,37.5,10,16,0,16,2,18,13,0,Matches
Carlos Eduardo,br BRA,MF,32.0,12.2,16,10,5,7,4,6,15,40.0,9,6,1,5,10,26,14,1,Matches
Patrick de Paula,br BRA,MF,22.0,11.3,14,7,5,8,1,11,31,35.5,20,19,4,15,17,31,12,1,Matches
Hugo,br BRA,"DF,MF",20.0,12.2,30,19,18,9,3,16,26,61.5,10,15,1,14,20,50,27,0,Matches
Vinícius,br BRA,FW,22.0,9.7,20,10,7,10,3,7,20,35.0,13,15,2,13,11,31,8,0,Matches
Lucas Piazon,br BRA,"FW,MF",28.0,8.3,21,9,5,13,3,5,12,41.7,7,5,0,5,2,23,11,0,Matches
Gabriel,br BRA,MF,28.0,8.3,15,9,2,12,1,8,14,57.1,6,13,2,11,17,32,13,0,Matches
Chayene Santos,br BRA,"MF,FW",31.0,6.5,13,9,4,5,4,7,17,41.2,10,10,0,10,5,18,1,0,Matches
Matheus Nascimento,br BRA,"FW,MF",17.0,6.8,7,4,3,1,3,1,7,14.3,6,7,1,6,1,8,6,0,Matches
Diego Gonçalves,br BRA,FW,27.0,4.7,5,3,2,3,0,1,8,12.5,7,5,0,5,2,7,6,0,Matches
Joel Carli,ar ARG,DF,35.0,4.1,4,2,4,0,0,3,4,75.0,1,3,2,1,5,9,31,0,Matches
Gustavo Sauer,br BRA,"FW,MF",28.0,3.2,6,3,2,3,1,3,9,33.3,6,5,0,5,1,7,1,0,Matches
Del Piage,br BRA,MF,21.0,5.7,23,13,10,12,1,12,33,36.4,21,10,2,8,7,30,8,0,Matches
Lucas Perri,br BRA,GK,24.0,3.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Kayque,br BRA,MF,21.0,3.1,6,5,1,5,0,1,7,14.3,6,6,0,6,2,8,1,0,Matches
Rafael,br BRA,DF,31.0,3.1,9,7,6,1,2,4,9,44.4,5,5,0,5,9,18,5,0,Matches
Lucas Mezenga,br BRA,DF,20.0,3.1,9,4,5,2,2,7,10,70.0,3,6,2,4,8,17,11,0,Matches
Diego,br BRA,GK,23.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
Luis Henrique,br BRA,"FW,MF",20.0,2.9,5,1,3,0,2,3,3,100.0,0,4,0,4,3,8,1,0,Matches
Danilo Barbosa,br BRA,MF,25.0,1.8,4,3,0,3,1,4,5,80.0,1,6,4,2,5,9,8,0,Matches
Willian Klaus,br BRA,DF,28.0,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,9,0,Matches
Douglas Borges,br BRA,GK,31.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
DG,br BRA,DF,20.0,0.7,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,Matches
Jonathan,br BRA,DF,23.0,0.5,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,Matches
Jacob Montes,ni NCA,MF,23.0,1.0,2,1,1,1,0,0,1,0.0,1,2,1,1,1,3,1,0,Matches
Barreto,br BRA,MF,26.0,0.3,3,2,3,0,0,2,2,100.0,0,0,0,0,0,3,0,0,Matches
Daniel Cruz,br BRA,"FW,DF",20.0,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,Matches
Rikelmi,br BRA,DF,20.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.5,38.0,612,359,307,243,62,319,720,44.3,401,426,119,307,428,1040,744,7,
Opponent Total,,,27.5,38.0,737,431,320,340,77,381,797,47.8,416,394,127,267,371,1108,714,11,
