Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gatito Fernández,py PAR,GK,33.0,31.2,572,813,70.4,15526,11271,130,131,99.2,241,246,98.0,195,428,45.6,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Víctor Cuesta,ar ARG,DF,33.0,28.5,1085,1322,82.1,20472,7736,368,402,91.5,604,681,88.7,91,194,46.9,2,0.7,0.8,1.3,10,68,8,0,78,Matches
Tchê Tchê,br BRA,MF,29.0,25.7,969,1104,87.8,16863,4252,446,472,94.5,406,443,91.6,95,140,67.9,0,0.6,0.7,-0.6,12,110,6,0,108,Matches
Daniel Borges,br BRA,DF,28.0,20.8,986,1297,76.0,17782,6849,441,495,89.1,414,513,80.7,114,232,49.1,3,3.1,2.6,-0.1,36,79,13,11,90,Matches
Renzo Saravia,ar ARG,"DF,MF",28.0,20.2,707,943,75.0,11470,4813,357,399,89.5,286,372,76.9,46,113,40.7,2,0.7,0.8,1.3,15,58,10,4,77,Matches
Victor Sá,br BRA,FW,27.0,20.4,467,603,77.4,6972,1292,268,314,85.4,163,196,83.2,20,43,46.5,0,2.2,2.3,-2.2,36,31,18,5,48,Matches
Lucas Fernandes,br BRA,MF,24.0,18.6,854,1017,84.0,13663,3803,448,487,92.0,291,338,86.1,76,128,59.4,3,3.0,3.0,0.0,31,114,14,4,141,Matches
Jeffinho,br BRA,FW,22.0,17.8,398,538,74.0,5268,1406,254,314,80.9,116,142,81.7,11,21,52.4,3,1.3,1.3,1.7,23,26,15,0,57,Matches
Fernando Marçal,br BRA,DF,32.0,17.1,854,1122,76.1,15412,6892,403,451,89.4,321,405,79.3,114,219,52.1,2,3.7,4.1,-1.7,46,55,12,9,68,Matches
Erison,br BRA,FW,22.0,16.5,130,197,66.0,1704,236,78,95,82.1,40,61,65.6,1,4,25.0,1,1.3,0.5,-0.3,15,8,5,0,15,Matches
Kanu,br BRA,DF,24.0,16.1,655,760,86.2,12934,4395,172,194,88.7,409,438,93.4,63,105,60.0,0,0.0,0.1,0.0,1,17,1,0,27,Matches
Adryelson,br BRA,DF,23.0,16.1,540,662,81.6,10461,4038,184,208,88.5,285,327,87.2,56,93,60.2,0,0.3,0.1,-0.3,3,15,0,0,20,Matches
Tiquinho Soares,br BRA,FW,31.0,13.7,234,343,68.2,3325,713,146,195,74.9,54,82,65.9,17,25,68.0,2,1.1,0.5,0.9,9,17,3,1,28,Matches
Philipe Sampaio,br BRA,DF,27.0,12.5,601,690,87.1,12343,3715,171,188,91.0,353,381,92.7,72,108,66.7,0,0.0,0.1,0.0,0,23,0,0,27,Matches
Luis Oyama,br BRA,MF,25.0,12.0,472,580,81.4,9158,2728,181,222,81.5,213,252,84.5,67,82,81.7,0,0.8,0.6,-0.8,11,64,10,1,73,Matches
Júnior Santos,br BRA,"FW,MF",27.0,11.9,208,292,71.2,2974,784,128,161,79.5,47,66,71.2,17,26,65.4,1,1.0,0.6,0.0,12,22,6,4,20,Matches
Carlos Eduardo,br BRA,MF,32.0,12.2,406,489,83.0,7361,2002,184,206,89.3,154,183,84.2,58,79,73.4,1,2.9,1.7,-1.9,15,54,5,1,69,Matches
Patrick de Paula,br BRA,MF,22.0,11.3,354,463,76.5,7143,2249,122,158,77.2,169,200,84.5,55,88,62.5,0,0.2,0.4,-0.2,4,40,3,1,47,Matches
Hugo,br BRA,"DF,MF",20.0,12.2,438,605,72.4,6570,2868,248,279,88.9,153,216,70.8,27,62,43.5,0,0.9,0.9,-0.9,11,49,9,3,59,Matches
Vinícius,br BRA,FW,22.0,9.7,140,188,74.5,1873,587,84,104,80.8,47,58,81.0,2,5,40.0,0,0.8,0.2,-0.8,10,13,5,1,21,Matches
Lucas Piazon,br BRA,"FW,MF",28.0,8.3,240,305,78.7,3300,791,144,165,87.3,79,89,88.8,8,25,32.0,0,0.7,1.0,-0.7,17,10,4,0,30,Matches
Gabriel,br BRA,MF,28.0,8.3,351,439,80.0,6384,2107,147,165,89.1,149,173,86.1,43,69,62.3,0,0.5,0.9,-0.5,11,42,9,2,58,Matches
Chayene Santos,br BRA,"MF,FW",31.0,6.5,164,212,77.4,2639,521,74,86,86.0,64,72,88.9,16,32,50.0,0,0.6,0.9,-0.6,7,11,5,1,22,Matches
Matheus Nascimento,br BRA,"FW,MF",17.0,6.8,83,127,65.4,1093,228,52,69,75.4,23,33,69.7,5,7,71.4,0,0.5,0.2,-0.5,9,9,1,0,9,Matches
