Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Tadeu,br BRA,GK,30.0,35.0,1274,1070,1262,13,0,0,1274,1,1,100.0,0,0.0,650,3916,2816,0,0,0,0,0,449,0,Matches
Maguinho,br BRA,DF,30.0,31.7,1626,135,546,641,451,62,1626,58,28,48.3,28,48.3,680,3686,1965,59,39,8,52,22,815,138,Matches
Bruno Melo,br BRA,DF,30.0,32.1,1687,251,862,753,75,31,1687,3,0,0.0,0,0.0,974,4269,2645,8,9,0,8,0,1143,9,Matches
Everton Morelli,br BRA,MF,25.0,28.7,1279,65,322,714,252,36,1279,32,13,40.6,16,50.0,690,3976,1969,35,27,4,48,34,795,74,Matches
Lucas Halter,br BRA,DF,22.0,28.7,1533,247,796,691,56,37,1533,13,8,61.5,4,30.8,854,4626,3282,21,6,1,11,6,970,1,Matches
Willian,br BRA,MF,29.0,24.4,1299,93,398,790,123,17,1299,7,3,42.9,0,0.0,618,2397,1057,6,8,0,23,11,794,9,Matches
Guilherme,br BRA,MF,31.0,20.6,1090,10,147,528,420,38,1086,23,10,43.5,11,47.8,514,2193,1093,20,19,5,30,17,635,87,Matches
Julián Palacios,ar ARG,"FW,MF",23.0,18.1,817,7,67,333,434,35,817,95,53,55.8,33,34.7,522,3170,1594,49,43,12,37,34,562,117,Matches
Anderson,br BRA,"FW,MF",24.0,14.3,647,6,102,292,276,35,647,71,40,56.3,28,39.4,424,2876,1557,44,37,12,39,37,483,105,Matches
Sander,br BRA,DF,32.0,17.1,1208,70,341,526,355,10,1208,33,12,36.4,20,60.6,546,2605,1547,30,33,2,13,9,621,87,Matches
Hugo,br BRA,DF,25.0,15.8,915,66,336,336,253,21,915,8,3,37.5,5,62.5,370,1685,971,22,18,6,16,6,458,67,Matches
Allano,br BRA,FW,27.0,13.7,626,19,112,294,232,48,626,48,21,43.8,21,43.8,374,2689,1396,39,32,11,36,20,421,90,Matches
Vinícius,br BRA,FW,29.0,13.0,651,17,96,240,328,41,651,42,24,57.1,17,40.5,385,2656,1369,39,34,12,22,10,464,123,Matches
Zé Ricardo,br BRA,MF,23.0,11.9,818,23,188,511,129,3,818,48,26,54.2,13,27.1,495,2483,1250,16,17,0,25,15,568,11,Matches
João Magno,br BRA,FW,25.0,10.9,290,20,38,131,122,40,290,12,3,25.0,8,66.7,134,736,328,14,9,4,34,14,186,41,Matches
Dieguinho,br BRA,"DF,FW",27.0,12.0,683,33,175,355,166,6,683,40,15,37.5,16,40.0,390,2436,1274,27,22,2,20,17,417,34,Matches
Sidimar,br BRA,DF,30.0,11.2,527,115,300,205,23,14,527,2,0,0.0,0,0.0,229,1057,558,1,2,1,1,1,284,0,Matches
Matheus Peixoto,br BRA,FW,27.0,9.8,244,16,27,121,99,33,243,4,3,75.0,1,25.0,111,405,150,4,3,1,20,6,167,28,Matches
Matheus Babi,br BRA,FW,25.0,9.8,299,11,30,150,121,43,299,15,6,40.0,9,60.0,143,614,169,2,7,0,24,17,209,38,Matches
Raphael Guzzo,pt POR,MF,28.0,6.4,378,14,74,213,94,9,378,5,2,40.0,3,60.0,191,1068,604,13,4,0,5,10,261,15,Matches
Luis Oyama,br BRA,MF,26.0,6.2,305,13,50,192,66,6,305,15,7,46.7,7,46.7,185,1099,510,13,10,3,11,8,189,18,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,5.0,283,34,83,129,72,6,283,4,2,50.0,1,25.0,129,555,291,4,4,2,12,5,128,14,Matches
EDU,br BRA,DF,22.0,4.8,275,58,154,115,7,3,275,3,2,66.7,1,33.3,147,554,353,1,1,0,0,1,171,0,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,4.0,185,10,34,73,80,14,185,17,8,47.1,8,47.1,109,524,207,6,4,2,17,4,119,26,Matches
Alesson,br BRA,"FW,MF",23.0,7.3,306,8,47,103,167,34,306,33,16,48.5,17,51.5,172,1373,607,24,20,8,17,17,197,68,Matches
Marcelo Rangel,br BRA,GK,34.0,3.0,89,78,89,0,0,0,89,0,0,,0,,39,193,122,0,0,0,0,0,32,0,Matches
Apodi,br BRA,"FW,MF",36.0,4.2,99,8,23,33,43,9,99,4,2,50.0,2,50.0,49,277,147,6,3,2,9,0,57,16,Matches
