Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Tadeu,br BRA,GK,26.0,37,37,3298,36.6,59,1.61,195,135,71.3,15,7,15,10,27.0,6,3,2,1,40.0,Matches
Marcelo Rangel,br BRA,GK,30.0,1,1,90,1.0,3,3.0,10,7,70.0,0,0,1,0,0.0,0,0,0,0,,Matches
Marcos de Paula Dutra,br BRA,GK,25.0,1,0,32,0.4,2,5.63,3,1,33.3,0,0,0,0,,0,0,0,0,,Matches
Squad Total,,,26.4,38,38,3420,38.0,64,1.68,208,143,70.7,15,7,16,10,26.3,6,3,2,1,40.0,
Opponent Total,,,27.3,38,38,3419,38.0,46,1.21,146,102,71.2,16,7,15,9,23.7,4,4,0,0,0.0,
