Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Tadeu,br BRA,GK,26.0,36.6,569,915,62.2,18155,13778,71,71,100.0,256,260,98.5,235,573,41.0,0,0.4,0.1,-0.4,2,21,2,0,0,Matches
Michael,br BRA,"FW,MF",22.0,33.6,423,702,60.3,6233,1940,255,332,76.8,116,193,60.1,31,96,32.3,5,5.0,4.6,0.0,38,29,34,16,53,Matches
Leandro Barcia,uy URU,"FW,MF",26.0,30.9,350,568,61.6,4639,1417,209,276,75.7,98,152,64.5,15,53,28.3,3,3.5,2.7,-0.5,22,24,18,7,37,Matches
Jefferson,br BRA,DF,22.0,29.4,1029,1366,75.3,17639,6314,484,542,89.3,432,547,79.0,90,214,42.1,2,1.3,1.5,0.7,33,86,12,6,98,Matches
Léo Sena,br BRA,MF,23.0,27.4,1188,1409,84.3,24518,8917,377,420,89.8,584,656,89.0,200,272,73.5,2,2.5,1.4,-0.5,36,240,13,5,259,Matches
Rafael Vaz,br BRA,DF,30.0,31.0,896,1242,72.1,20778,9292,238,274,86.9,435,508,85.6,205,411,49.9,1,1.3,0.9,-0.3,18,146,13,1,104,Matches
Fábio Sanches,br BRA,DF,28.0,25.0,589,694,84.9,10608,4080,228,246,92.7,298,333,89.5,48,92,52.2,0,0.1,0.1,-0.1,2,6,0,0,19,Matches
Yago,br BRA,"MF,DF",23.0,24.7,733,941,77.9,12272,4275,399,460,86.7,221,283,78.1,82,131,62.6,2,1.4,2.1,0.6,26,87,20,7,103,Matches
Yago Rocha,br BRA,DF,24.0,16.9,515,715,72.0,8203,3034,285,332,85.8,176,246,71.5,38,87,43.7,0,0.9,1.0,-0.9,13,22,10,7,50,Matches
Rafael Moura,br BRA,FW,35.0,17.7,239,382,62.6,3351,721,137,190,72.1,75,118,63.6,12,26,46.2,1,1.3,0.7,-0.3,15,23,2,1,33,Matches
Gilberto,br BRA,MF,30.0,17.8,713,804,88.7,11191,3697,341,372,91.7,302,335,90.1,37,55,67.3,0,0.7,0.5,-0.7,8,34,2,0,63,Matches
Kayke Rodrigues,br BRA,FW,30.0,16.5,269,345,78.0,3813,643,154,183,84.2,78,99,78.8,16,28,57.1,3,3.0,1.4,0.0,19,19,8,1,35,Matches
Geovane,br BRA,MF,29.0,15.4,404,495,81.6,7537,1939,157,188,83.5,178,203,87.7,53,70,75.7,0,0.9,0.2,-0.9,9,39,2,0,57,Matches
Daniel Guedes,br BRA,DF,24.0,13.5,446,614,72.6,8084,2784,201,227,88.5,178,228,78.1,58,132,43.9,0,1.2,1.3,-1.2,14,30,6,4,44,Matches
Yago,br BRA,DF,26.0,13.0,347,392,88.5,6641,2211,113,122,92.6,201,219,91.8,29,45,64.4,0,0.1,0.0,-0.1,2,18,0,0,15,Matches
Giovanni Augusto,br BRA,MF,29.0,8.6,217,315,68.9,4027,1266,100,125,80.0,78,106,73.6,34,62,54.8,1,1.9,1.0,-0.9,14,35,10,3,46,Matches
Marcelo Hermes,br BRA,"DF,MF",23.0,8.2,202,297,68.0,3875,1617,74,87,85.1,97,121,80.2,27,74,36.5,3,1.1,0.9,1.9,16,10,7,2,17,Matches
David Duarte,br BRA,DF,24.0,6.0,159,197,80.7,3067,1070,59,66,89.4,81,86,94.2,18,42,42.9,0,0.1,0.1,-0.1,2,9,1,1,12,Matches
Thalles,br BRA,"MF,FW",21.0,7.0,266,333,79.9,4223,1131,143,149,96.0,87,111,78.4,25,56,44.6,1,1.7,1.0,-0.7,20,27,7,3,32,Matches
Marlone,br BRA,"MF,FW",26.0,6.6,234,300,78.0,4077,792,114,128,89.1,88,103,85.4,24,51,47.1,0,0.4,0.3,-0.4,7,29,5,1,43,Matches
Alan Ruschel,br BRA,"DF,FW",29.0,4.8,111,156,71.2,1577,533,66,74,89.2,36,53,67.9,6,20,30.0,0,0.2,0.3,-0.2,5,10,1,1,8,Matches
Breno,br BRA,"MF,DF",18.0,4.2,115,135,85.2,1877,581,58,63,92.1,44,51,86.3,9,12,75.0,0,0.1,0.0,-0.1,2,12,1,0,13,Matches
Rafinha,br BRA,"FW,MF",26.0,3.8,104,134,77.6,1670,378,61,64,95.3,30,42,71.4,11,21,52.4,0,0.8,0.7,-0.8,6,7,2,0,13,Matches
Kevin,br BRA,DF,21.0,2.8,95,133,71.4,1704,673,45,53,84.9,40,51,78.4,9,24,37.5,0,0.1,0.2,-0.1,3,10,2,0,16,Matches
Renatinho,br BRA,"FW,MF",27.0,3.4,75,109,68.8,1190,370,44,53,83.0,18,28,64.3,9,15,60.0,0,0.1,0.3,-0.1,2,7,5,1,11,Matches
Kaio Nunes,br BRA,"FW,MF",23.0,3.0,56,89,62.9,731,321,36,51,70.6,12,19,63.2,2,3,66.7,1,1.0,0.3,0.0,5,7,3,1,10,Matches
Rafael Elias,br BRA,FW,19.0,1.7,26,34,76.5,371,66,13,16,81.3,7,8,87.5,3,6,50.0,0,0.4,0.1,-0.4,3,2,0,0,6,Matches
Júnior Brandão,br BRA,FW,24.0,1.6,15,16,93.8,180,31,9,9,100.0,5,5,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,2,Matches
Lucão,br BRA,DF,22.0,1.0,26,35,74.3,451,134,11,11,100.0,14,15,93.3,1,8,12.5,0,0.0,0.0,0.0,0,0,0,0,2,Matches
