Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Tadeu,br BRA,GK,30.0,35.0,10,0.29,8,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Maguinho,br BRA,DF,30.0,31.7,48,1.51,35,2,2,1,6,2,4,0.13,2,0,0,0,2,0,Matches
Bruno Melo,br BRA,DF,30.0,32.1,31,0.97,23,1,0,5,2,0,4,0.12,3,0,0,0,1,0,Matches
Everton Morelli,br BRA,MF,25.0,28.7,48,1.67,37,1,1,3,6,0,3,0.1,1,0,1,1,0,0,Matches
Lucas Halter,br BRA,DF,22.0,28.7,27,0.94,23,1,0,2,0,1,2,0.07,2,0,0,0,0,0,Matches
Willian,br BRA,MF,29.0,24.4,38,1.56,34,0,0,1,2,1,2,0.08,2,0,0,0,0,0,Matches
Guilherme,br BRA,MF,31.0,20.6,99,4.81,41,50,2,3,2,1,8,0.39,1,6,0,1,0,0,Matches
Julián Palacios,ar ARG,"FW,MF",23.0,18.1,95,5.24,58,18,5,4,10,0,8,0.44,4,1,0,1,2,0,Matches
Anderson,br BRA,"FW,MF",24.0,14.3,37,2.58,24,2,5,3,3,0,2,0.14,2,0,0,0,0,0,Matches
Sander,br BRA,DF,32.0,17.1,43,2.51,28,13,1,1,0,0,4,0.23,2,2,0,0,0,0,Matches
Hugo,br BRA,DF,25.0,15.8,33,2.09,25,7,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Allano,br BRA,FW,27.0,13.7,31,2.25,20,0,2,1,7,1,2,0.15,2,0,0,0,0,0,Matches
Vinícius,br BRA,FW,29.0,13.0,49,3.77,36,1,6,5,0,1,3,0.23,2,0,1,0,0,0,Matches
Zé Ricardo,br BRA,MF,23.0,11.9,39,3.28,30,0,4,1,3,1,2,0.17,2,0,0,0,0,0,Matches
João Magno,br BRA,FW,25.0,10.9,19,1.74,10,1,0,5,3,0,4,0.37,1,0,0,2,1,0,Matches
Dieguinho,br BRA,"DF,FW",27.0,12.0,37,3.09,19,7,5,3,2,1,1,0.08,1,0,0,0,0,0,Matches
Sidimar,br BRA,DF,30.0,11.2,9,0.8,6,1,0,2,0,0,1,0.09,1,0,0,0,0,0,Matches
Matheus Peixoto,br BRA,FW,27.0,9.8,15,1.54,9,0,1,3,0,2,2,0.2,1,0,0,1,0,0,Matches
Matheus Babi,br BRA,FW,25.0,9.8,17,1.74,7,0,0,3,7,0,1,0.1,0,0,0,0,1,0,Matches
Raphael Guzzo,pt POR,MF,28.0,6.4,21,3.28,14,3,0,3,0,1,0,0.0,0,0,0,0,0,0,Matches
Luis Oyama,br BRA,MF,26.0,6.2,9,1.44,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,5.0,11,2.18,7,0,1,2,1,0,1,0.2,1,0,0,0,0,0,Matches
EDU,br BRA,DF,22.0,4.8,3,0.62,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,4.0,11,2.78,9,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Alesson,br BRA,"FW,MF",23.0,7.3,18,2.47,13,0,3,1,1,0,1,0.14,1,0,0,0,0,0,Matches
Marcelo Rangel,br BRA,GK,34.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Apodi,br BRA,"FW,MF",36.0,4.2,5,1.18,3,0,1,0,1,0,3,0.71,1,0,1,0,1,0,Matches
Higor Meritão,br BRA,MF,28.0,2.5,1,0.4,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedrinho Junqueira,br BRA,"FW,MF",18.0,2.2,8,3.69,6,0,1,0,0,1,1,0.46,1,0,0,0,0,0,Matches
Matheusinho,br BRA,"FW,MF",24.0,2.2,5,2.3,2,0,2,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,1,0.95,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,23,6.41,10,7,1,0,4,1,0,0.0,0,0,0,0,0,0,Matches
