Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Tadeu,br BRA,GK,29.0,38,38,3420,38.0,53,1.39,200,146,77.0,11,13,14,8,21.1,9,7,1,1,12.5,Matches
Squad Total,,,26.8,38,38,3420,38.0,53,1.39,200,146,77.0,11,13,14,8,21.1,9,7,1,1,12.5,
Opponent Total,,,27.3,38,38,3420,38.0,40,1.05,125,85,72.8,14,13,11,11,28.9,6,6,0,0,0.0,
