Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Tadeu,br BRA,GK,26.0,36.6,8,0.22,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Michael,br BRA,"FW,MF",22.0,33.6,109,3.25,59,1,28,8,10,3,13,0.39,6,0,5,2,0,0,Matches
Leandro Barcia,uy URU,"FW,MF",26.0,30.9,59,1.91,41,1,4,7,4,2,12,0.39,4,0,1,3,3,1,Matches
Jefferson,br BRA,DF,22.0,29.4,73,2.48,48,17,3,2,3,0,5,0.17,3,2,0,0,0,0,Matches
Léo Sena,br BRA,MF,23.0,27.4,91,3.32,71,0,9,1,9,1,6,0.22,4,0,0,1,1,0,Matches
Rafael Vaz,br BRA,DF,30.0,31.0,47,1.52,38,3,0,3,1,2,3,0.1,3,0,0,0,0,0,Matches
Fábio Sanches,br BRA,DF,28.0,25.0,6,0.24,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yago,br BRA,"MF,DF",23.0,24.7,51,2.07,38,4,1,2,5,1,3,0.12,2,0,1,0,0,0,Matches
Yago Rocha,br BRA,DF,24.0,16.9,36,2.12,17,11,4,1,2,1,2,0.12,0,1,0,0,1,0,Matches
Rafael Moura,br BRA,FW,35.0,17.7,41,2.31,24,1,1,6,9,0,3,0.17,1,0,0,2,0,0,Matches
Gilberto,br BRA,MF,30.0,17.8,28,1.58,19,0,3,2,1,3,1,0.06,1,0,0,0,0,0,Matches
Kayke Rodrigues,br BRA,FW,30.0,16.5,39,2.36,27,0,5,7,0,0,4,0.24,2,0,0,2,0,0,Matches
Geovane,br BRA,MF,29.0,15.4,19,1.24,14,0,1,2,1,1,0,0.0,0,0,0,0,0,0,Matches
Daniel Guedes,br BRA,DF,24.0,13.5,32,2.36,12,13,4,1,2,0,1,0.07,1,0,0,0,0,0,Matches
Yago,br BRA,DF,26.0,13.0,12,0.92,10,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Giovanni Augusto,br BRA,MF,29.0,8.6,36,4.12,24,1,5,1,5,0,2,0.23,1,0,1,0,0,0,Matches
Marcelo Hermes,br BRA,"DF,MF",23.0,8.2,24,2.93,12,11,0,0,1,0,5,0.61,0,5,0,0,0,0,Matches
David Duarte,br BRA,DF,24.0,6.0,4,0.67,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Thalles,br BRA,"MF,FW",21.0,7.0,36,5.12,20,11,1,1,3,0,3,0.43,2,0,0,0,1,0,Matches
Marlone,br BRA,"MF,FW",26.0,6.6,22,3.34,16,1,2,1,2,0,2,0.3,2,0,0,0,0,0,Matches
Alan Ruschel,br BRA,"DF,FW",29.0,4.8,11,2.27,5,4,0,0,2,0,1,0.21,1,0,0,0,0,0,Matches
Breno,br BRA,"MF,DF",18.0,4.2,2,0.47,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafinha,br BRA,"FW,MF",26.0,3.8,22,5.81,6,5,9,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Kevin,br BRA,DF,21.0,2.8,7,2.53,4,1,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Renatinho,br BRA,"FW,MF",27.0,3.4,12,3.56,6,0,1,3,2,0,0,0.0,0,0,0,0,0,0,Matches
Kaio Nunes,br BRA,"FW,MF",23.0,3.0,14,4.74,8,1,1,1,3,0,3,1.02,2,0,0,1,0,0,Matches
Rafael Elias,br BRA,FW,19.0,1.7,7,4.17,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Júnior Brandão,br BRA,FW,24.0,1.6,4,2.57,2,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Lucão,br BRA,DF,22.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcelo Rangel,br BRA,GK,30.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jean Carlos,br BRA,MF,25.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Eduardo da Silva dos Santos,br BRA,"MF,FW",22.0,0.7,3,4.15,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinícius,br BRA,"FW,MF",19.0,0.7,3,4.66,1,0,0,0,2,0,1,1.55,0,0,0,0,1,0,Matches
Filipe Trindade,br BRA,"MF,DF",19.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcinho,br BRA,"FW,MF",23.0,0.5,2,4.29,2,0,0,0,0,0,1,2.14,1,0,0,0,0,0,Matches
Marcos de Paula Dutra,br BRA,GK,25.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giovanny,br BRA,FW,21.0,0.3,4,15.65,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Figueira,br BRA,FW,18.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Paulo Ricardo,br BRA,MF,24.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.4,38.0,864,22.74,552,88,84,51,72,17,72,1.89,37,8,8,11,7,1,
Opponent Total,,,27.3,38.0,994,26.16,693,92,79,76,53,1,106,2.79,67,12,11,10,6,0,
