Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Renan Brito Soares,br BRA,GK,30.0,35,3150.0,90.0,92.1,35.0,35,90.0,35.0,0,,0,1.0,34.0,43.0,-9.0,-0.26,0.08,Matches
Fred,br BRA,DF,29.0,33,2797.0,85.0,81.8,31.1,31,90.0,30.0,2,4.0,4,1.0,35.0,46.0,-11.0,-0.35,-0.5,Matches
Bruno Henrique,br BRA,"FW,MF",24.0,33,2756.0,84.0,80.6,30.6,31,87.0,25.0,2,30.0,0,0.97,33.0,41.0,-8.0,-0.26,0.01,Matches
Rodrigo,br BRA,MF,20.0,30,2575.0,86.0,75.3,28.6,29,88.0,25.0,1,26.0,1,1.13,28.0,30.0,-2.0,-0.07,0.78,Matches
Felipe Macedo,br BRA,DF,20.0,29,2508.0,86.0,73.3,27.9,29,86.0,26.0,0,,2,0.93,28.0,33.0,-5.0,-0.18,0.31,Matches
Patrick,br BRA,"FW,MF",22.0,31,2390.0,77.0,69.9,26.6,29,82.0,18.0,2,13.0,0,0.94,24.0,34.0,-10.0,-0.38,-0.38,Matches
Diogo Barbosa,br BRA,DF,22.0,26,2318.0,89.0,67.8,25.8,26,89.0,24.0,0,,3,0.88,23.0,33.0,-10.0,-0.39,-0.39,Matches
David,br BRA,MF,32.0,26,2231.0,86.0,65.2,24.8,26,86.0,17.0,0,,3,0.96,28.0,36.0,-8.0,-0.32,-0.17,Matches
Erik Lima,br BRA,"FW,MF",20.0,26,2031.0,78.0,59.4,22.6,25,79.0,13.0,1,45.0,0,1.23,28.0,26.0,2.0,0.09,0.87,Matches
Felipe Menezes,br BRA,MF,27.0,25,1894.0,76.0,55.4,21.0,25,76.0,11.0,0,,2,0.8,19.0,25.0,-6.0,-0.29,-0.05,Matches
Gimenez,br BRA,DF,19.0,23,1933.0,84.0,56.5,21.5,22,87.0,17.0,1,13.0,1,1.09,25.0,27.0,-2.0,-0.09,0.39,Matches
Rafael Forster,br BRA,DF,24.0,18,1401.0,78.0,41.0,15.6,15,86.0,10.0,3,36.0,15,0.94,17.0,22.0,-5.0,-0.32,-0.1,Matches
Zé Eduardo,br BRA,FW,27.0,15,1191.0,79.0,34.8,13.2,15,79.0,7.0,0,,0,1.0,12.0,23.0,-11.0,-0.83,-0.87,Matches
Alex Alves Cardoso,br BRA,DF,22.0,17,1366.0,80.0,39.9,15.2,14,90.0,13.0,3,35.0,13,1.12,15.0,18.0,-3.0,-0.2,0.11,Matches
Murilo Henrique,br BRA,MF,20.0,18,802.0,45.0,23.5,8.9,9,70.0,1.0,9,19.0,6,1.22,5.0,6.0,-1.0,-0.11,0.2,Matches
Liniker,br BRA,MF,21.0,19,880.0,46.0,25.7,9.8,8,77.0,2.0,11,24.0,3,1.0,14.0,13.0,1.0,0.1,0.49,Matches
Everton Pereira,br BRA,DF,19.0,10,691.0,69.0,20.2,7.7,7,90.0,7.0,3,19.0,12,1.1,5.0,7.0,-2.0,-0.26,0.0,Matches
Ygor Santiago,br BRA,MF,30.0,12,650.0,54.0,19.0,7.2,7,83.0,4.0,5,13.0,12,1.42,10.0,8.0,2.0,0.28,0.67,Matches
Clayton Sales,br BRA,DF,21.0,7,604.0,86.0,17.7,6.7,7,86.0,5.0,0,,3,1.14,9.0,10.0,-1.0,-0.15,0.14,Matches
Wesley Pacheco,br BRA,FW,24.0,12,593.0,49.0,17.3,6.6,6,79.0,3.0,6,20.0,13,0.92,3.0,4.0,-1.0,-0.15,0.13,Matches
Carlos Eduardo,br BRA,"FW,MF",18.0,16,623.0,39.0,18.2,6.9,5,85.0,3.0,11,18.0,15,0.63,9.0,12.0,-3.0,-0.43,-0.21,Matches
Arthur,br BRA,MF,20.0,12,402.0,34.0,11.8,4.5,4,60.0,0.0,8,20.0,6,0.67,2.0,9.0,-7.0,-1.57,-1.48,Matches
Péricles,br BRA,MF,20.0,7,265.0,38.0,7.7,2.9,4,61.0,1.0,3,7.0,2,1.29,3.0,2.0,1.0,0.34,0.65,Matches
Paulinho,br BRA,GK,20.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,24,1.0,5.0,6.0,-1.0,-0.33,-0.08,Matches
William Kozlowski,br BRA,MF,31.0,11,376.0,34.0,11.0,4.2,2,89.0,0.0,9,22.0,4,1.0,7.0,5.0,2.0,0.48,0.83,Matches
Juliano,br BRA,MF,24.0,8,252.0,32.0,7.4,2.8,2,86.0,1.0,6,14.0,24,1.5,3.0,5.0,-2.0,-0.71,-0.49,Matches
Valmir Lucas,br BRA,DF,26.0,3,163.0,54.0,4.8,1.8,2,81.0,1.0,1,2.0,5,1.33,0.0,1.0,-1.0,-0.55,-0.3,Matches
Lucas Coelho,br BRA,FW,20.0,9,156.0,17.0,4.6,1.7,0,,0.0,9,16.0,10,0.44,2.0,5.0,-3.0,-1.73,-1.54,Matches
Robert Geannine,br BRA,MF,23.0,3,108.0,36.0,3.2,1.2,0,,0.0,3,35.0,2,1.33,2.0,0.0,2.0,1.67,1.99,Matches
Ruan Carlos,br BRA,FW,21.0,7,85.0,12.0,2.5,0.9,0,,0.0,7,11.0,12,0.43,0.0,2.0,-2.0,-2.12,-1.9,Matches
Jarlan,br BRA,MF,20.0,2,40.0,20.0,1.2,0.4,0,,0.0,2,19.0,4,0.0,0.0,2.0,-2.0,-4.5,-4.29,Matches
Juba,br BRA,FW,30.0,1,25.0,25.0,0.7,0.3,0,,0.0,1,24.0,2,0.0,0.0,2.0,-2.0,-7.2,-6.99,Matches
David Duarte,br BRA,DF,20.0,2,12.0,6.0,0.4,0.1,0,,0.0,2,5.0,5,1.5,0.0,1.0,-1.0,-7.5,-7.26,Matches
Gelson,br BRA,MF,21.0,1,5.0,5.0,0.1,0.1,0,,0.0,1,4.0,3,3.0,0.0,0.0,0.0,0.0,0.26,Matches
Esquerdinha,br BRA,MF,25.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.26,Matches
Wallace Andrade,br BRA,GK,22.0,0,,,,,0,,0.0,0,,14,,,,,,,Matches
Baiano,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Bocão,br BRA,DF,22.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Paulo Henrique Oliveira da Silva,br BRA,MF,22.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Tulio,br BRA,DF,21.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Squad Total,,,24.4,38,3420.0,90.0,100.0,38.0,418,85.0,,113,19.0,233,1.0,39.0,49.0,-10.0,-0.26,,
Opponent Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,85.0,,113,25.0,274,1.79,49.0,39.0,10.0,0.26,,
