Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Tadeu,br BRA,GK,27.0,32.0,57,5,0,9,2,56.6,0.29,1.6,0.05,218,540,40.4,726,108,51.5,41.8,315,52.7,45.4,613,19,3.1,25,0.78,12.3,Matches
Marcelo Rangel,br BRA,GK,31.0,6.0,6,0,0,1,0,6.0,0.25,0.0,0.0,53,129,41.1,103,14,67.0,46.3,66,90.9,61.3,119,1,0.8,3,0.5,14.5,Matches
Squad Total,,,26.0,38.0,63,5,0,10,2,62.7,0.28,1.7,0.04,271,669,40.5,828,122,53.5,,382,59.2,48.1,732,20,2.7,28,0.74,,
Opponent Total,,,26.6,38.0,41,4,2,5,2,36.6,0.24,-2.4,-0.06,134,418,32.1,819,148,35.5,34.6,278,45.7,38.8,503,15,3.0,34,0.89,16.1,
