Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Tadeu,br BRA,GK,27.0,32.0,9,0.28,6,2,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
Fábio Sanches,br BRA,DF,29.0,28.9,17,0.59,12,0,2,2,0,1,3,0.1,1,0,1,1,0,0,Matches
David Duarte,br BRA,DF,25.0,28.8,25,0.87,19,1,0,3,1,1,2,0.07,1,0,0,1,0,0,Matches
Breno,br BRA,MF,19.0,24.3,31,1.27,23,0,2,4,2,0,3,0.12,2,0,0,1,0,0,Matches
Jefferson,br BRA,DF,23.0,21.8,46,2.11,25,19,0,0,2,0,4,0.18,3,1,0,0,0,0,Matches
Rafael Moura,br BRA,FW,36.0,24.1,57,2.36,38,0,5,8,5,1,8,0.33,3,0,1,2,1,1,Matches
Shaylon,br BRA,"DF,MF",22.0,22.8,88,3.86,53,28,5,1,1,0,5,0.22,3,2,0,0,0,0,Matches
Vinícius,br BRA,"FW,MF",20.0,22.4,50,2.23,31,0,4,5,9,1,5,0.22,3,0,0,1,1,0,Matches
Fernandão,br BRA,FW,32.0,18.4,38,2.07,24,0,0,7,7,0,4,0.22,2,0,0,2,0,0,Matches
Heron,br BRA,"DF,MF",19.0,19.2,12,0.62,8,2,0,2,0,0,1,0.05,0,0,0,1,0,0,Matches
Ariel Cabral,ar ARG,MF,32.0,16.2,34,2.09,27,1,0,2,1,3,2,0.12,2,0,0,0,0,0,Matches
Daniel Villalva,ar ARG,"FW,MF",27.0,12.2,38,3.11,24,3,4,1,5,1,4,0.33,4,0,0,0,0,0,Matches
Daniel Bessa,it ITA,MF,27.0,12.0,46,3.84,32,9,2,1,1,1,3,0.25,3,0,0,0,0,0,Matches
Douglas Baggio,br BRA,"FW,MF",24.0,11.6,20,1.72,13,0,0,3,4,0,1,0.09,1,0,0,0,0,0,Matches
Miguel Figueira,br BRA,"MF,FW",19.0,10.4,29,2.81,18,0,3,4,3,1,3,0.29,2,0,0,0,1,0,Matches
Edílson Mendes,br BRA,DF,33.0,9.5,27,2.83,15,8,1,1,2,0,1,0.1,0,1,0,0,0,0,Matches
Caju,br BRA,DF,24.0,10.4,16,1.54,13,2,0,0,1,0,1,0.1,1,0,0,0,0,0,Matches
Juan Pintado,uy URU,"DF,MF",25.0,8.6,12,1.4,8,4,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Henrique Lordelo,br BRA,MF,19.0,8.4,12,1.42,8,0,0,0,3,1,1,0.12,1,0,0,0,0,0,Matches
Rafael Vaz,br BRA,DF,31.0,7.0,9,1.29,5,1,0,3,0,0,1,0.14,0,0,0,1,0,0,Matches
Sandro,br BRA,MF,30.0,6.3,6,0.96,5,0,0,0,1,0,1,0.16,0,0,0,0,1,0,Matches
Marcelo Rangel,br BRA,GK,31.0,6.0,1,0.17,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Iago Mendonça,br BRA,DF,20.0,6.1,2,0.33,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jurani Francisco Ratinho,br BRA,MF,23.0,5.4,7,1.29,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gilberto,br BRA,MF,31.0,3.5,4,1.15,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Taylon Carvalho,br BRA,DF,19.0,4.8,5,1.05,5,0,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
Victor Andrade,br BRA,"FW,MF",24.0,4.4,19,4.32,6,0,5,0,8,0,2,0.45,0,0,1,0,1,0,Matches
Daniel,br BRA,MF,20.0,6.4,19,2.97,17,1,0,1,0,0,1,0.16,1,0,0,0,0,0,Matches
Índio,br BRA,"MF,DF",19.0,4.4,10,2.29,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Gustavo,br BRA,"DF,MF",25.0,2.9,3,1.03,2,0,0,0,1,0,1,0.34,0,0,0,0,1,0,Matches
Chico,br BRA,DF,32.0,2.2,1,0.46,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
