Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Renan Brito Soares,br BRA,GK,29.0,35,35,3150,35.0,,,0,0.0,,12,7,16,14,40.0,3,2,1,0,33.3,Matches
Édson,br BRA,GK,28.0,4,3,270,3.0,,,0,0.0,,1,1,1,2,66.7,0,0,0,0,,Matches
Squad Total,,,24.8,38,38,3420,38.0,0.0,0.0,0,0.0,,13,8,17,16,42.1,3,2,1,0,33.3,
Opponent Total,,,26.6,38,38,3420,38.0,,,0,,,17,8,13,20,52.6,1,0,0,1,,
