Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Alex Alves Cardoso,br BRA,DF,21.0,10,683.0,68.0,20.0,7.6,7,90.0,7.0,3,17.0,20,1.4,7.0,8.0,-1.0,-0.13,-0.1,Matches
Rodrigo,br BRA,MF,19.0,8,567.0,71.0,16.6,6.3,6,82.0,4.0,2,39.0,22,1.63,4.0,7.0,-3.0,-0.48,-0.51,Matches
Murilo Henrique,br BRA,MF,19.0,13,535.0,41.0,15.6,5.9,5,69.0,0.0,8,24.0,3,0.77,6.0,7.0,-1.0,-0.17,-0.14,Matches
Vítor,br BRA,DF,31.0,5,342.0,68.0,10.0,3.8,5,68.0,2.0,0,,3,1.6,0.0,2.0,-2.0,-0.53,-0.53,Matches
Danilo,br BRA,FW,22.0,8,424.0,53.0,12.4,4.7,4,80.0,3.0,4,27.0,2,1.38,6.0,5.0,1.0,0.21,0.3,Matches
Juliano,br BRA,MF,23.0,4,293.0,73.0,8.6,3.3,4,73.0,2.0,0,,5,1.75,4.0,5.0,-1.0,-0.31,-0.28,Matches
Liniker,br BRA,MF,20.0,7,265.0,38.0,7.7,2.9,4,54.0,0.0,3,16.0,16,2.14,2.0,0.0,2.0,0.68,0.79,Matches
Araújo,br BRA,FW,36.0,4,251.0,63.0,7.3,2.8,4,63.0,0.0,0,,0,1.75,0.0,2.0,-2.0,-0.72,-0.72,Matches
Assuério,br BRA,FW,20.0,9,331.0,37.0,9.7,3.7,3,74.0,1.0,6,18.0,8,0.78,2.0,3.0,-1.0,-0.27,-0.24,Matches
Édson,br BRA,GK,28.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,14,1.0,1.0,5.0,-4.0,-1.33,-1.39,Matches
Welinton Júnior,br BRA,"FW,MF",20.0,15,317.0,21.0,9.3,3.5,2,69.0,0.0,13,14.0,10,1.67,9.0,2.0,7.0,1.99,2.25,Matches
João Paulo Mior,br BRA,MF,22.0,5,149.0,30.0,4.4,1.7,2,60.0,0.0,3,10.0,7,2.0,0.0,3.0,-3.0,-1.81,-1.84,Matches
Rychely,br BRA,FW,26.0,1,60.0,60.0,1.8,0.7,1,60.0,0.0,0,,0,1.0,0.0,0.0,0.0,0.0,0.05,Matches
Léo Bonatini,br BRA,FW,19.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,3,0.0,0.0,0.0,0.0,0.0,0.05,Matches
Tulio,br BRA,DF,20.0,1,9.0,9.0,0.3,0.1,0,,0.0,1,8.0,16,3.0,1.0,0.0,1.0,10.0,10.08,Matches
Clayton Sales,br BRA,DF,20.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,0.0,3,3.0,0.0,0.0,0.0,0.0,0.05,Matches
Baiano,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Harlei,br BRA,GK,41.0,0,,,,,0,,0.0,0,,16,,,,,,,Matches
Paulinho,br BRA,GK,19.0,0,,,,,0,,0.0,0,,7,,,,,,,Matches
Mario Sergio,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Paulo Henrique Oliveira da Silva,br BRA,MF,21.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Wallinson,br BRA,DF,24.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,24.8,38,3420.0,90.0,100.0,38.0,418,84.0,,113,23.0,223,1.24,38.0,40.0,-2.0,-0.05,,
Opponent Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,84.0,,112,24.0,242,1.55,40.0,38.0,2.0,0.05,,
