Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Tadeu,br BRA,GK,27.0,32.0,696,1046,66.5,23635,17943,80,81,98.8,300,305,98.4,312,650,48.0,0,0.1,0.1,-0.1,2,28,1,0,0,Matches
Fábio Sanches,br BRA,DF,29.0,28.9,787,909,86.6,17068,6611,180,203,88.7,465,499,93.2,134,186,72.0,1,0.6,0.8,0.4,7,36,2,0,35,Matches
David Duarte,br BRA,DF,25.0,28.8,794,1060,74.9,16129,7281,281,326,86.2,387,465,83.2,117,243,48.1,0,0.3,0.5,-0.3,4,73,6,2,59,Matches
Breno,br BRA,MF,19.0,24.3,525,645,81.4,8727,2318,255,288,88.5,204,248,82.3,49,70,70.0,0,0.4,0.5,-0.4,11,49,5,2,49,Matches
Jefferson,br BRA,DF,23.0,21.8,802,1075,74.6,15181,6543,347,400,86.8,332,432,76.9,112,210,53.3,0,1.8,2.0,-1.8,27,44,13,10,64,Matches
Rafael Moura,br BRA,FW,36.0,24.1,431,689,62.6,5999,1648,257,367,70.0,117,193,60.6,22,49,44.9,0,1.8,1.6,-1.8,25,46,15,4,70,Matches
Shaylon,br BRA,"DF,MF",22.0,22.8,822,1067,77.0,13723,5117,433,483,89.6,288,369,78.0,86,160,53.8,5,6.5,6.5,-1.5,60,54,26,7,85,Matches
Vinícius,br BRA,"FW,MF",20.0,22.4,309,426,72.5,4263,1106,190,239,79.5,92,116,79.3,12,23,52.2,3,1.1,0.9,1.9,18,26,11,4,39,Matches
Fernandão,br BRA,FW,32.0,18.4,262,401,65.3,3500,775,160,216,74.1,77,127,60.6,10,18,55.6,0,1.1,1.0,-1.1,17,26,3,0,32,Matches
Heron,br BRA,"DF,MF",19.0,19.2,519,685,75.8,9633,4159,210,240,87.5,255,311,82.0,48,101,47.5,1,0.7,0.5,0.3,5,43,4,3,40,Matches
Ariel Cabral,ar ARG,MF,32.0,16.2,623,766,81.3,10204,3417,310,351,88.3,252,306,82.4,43,63,68.3,1,0.9,0.7,0.1,10,72,9,2,92,Matches
Daniel Villalva,ar ARG,"FW,MF",27.0,12.2,274,407,67.3,4264,1324,143,170,84.1,93,144,64.6,23,62,37.1,3,2.0,2.4,1.0,15,32,16,5,42,Matches
Daniel Bessa,it ITA,MF,27.0,12.0,473,580,81.6,7951,2190,244,269,90.7,157,185,84.9,53,84,63.1,0,1.3,1.1,-1.3,20,65,6,3,57,Matches
Douglas Baggio,br BRA,"FW,MF",24.0,11.6,225,316,71.2,2982,779,147,181,81.2,63,87,72.4,8,19,42.1,1,0.5,0.4,0.5,2,22,4,1,28,Matches
Miguel Figueira,br BRA,"MF,FW",19.0,10.4,321,402,79.9,5936,1341,147,169,87.0,105,128,82.0,56,77,72.7,2,1.8,1.2,0.2,7,49,8,0,62,Matches
Edílson Mendes,br BRA,DF,33.0,9.5,361,484,74.6,7114,3395,146,158,92.4,155,188,82.4,55,116,47.4,1,1.1,1.0,-0.1,9,30,5,3,36,Matches
Caju,br BRA,DF,24.0,10.4,255,403,63.3,4858,2323,101,130,77.7,123,177,69.5,29,75,38.7,1,0.7,0.6,0.3,6,26,6,2,36,Matches
Juan Pintado,uy URU,"DF,MF",25.0,8.6,289,358,80.7,4661,1720,145,158,91.8,122,142,85.9,14,43,32.6,0,0.1,0.3,-0.1,3,11,5,4,23,Matches
Henrique Lordelo,br BRA,MF,19.0,8.4,264,309,85.4,4616,1032,122,142,85.9,109,122,89.3,25,32,78.1,0,0.1,0.1,-0.1,3,27,0,0,23,Matches
Rafael Vaz,br BRA,DF,31.0,7.0,238,323,73.7,6037,2567,52,60,86.7,113,125,90.4,69,129,53.5,0,0.0,0.1,0.0,1,40,0,0,32,Matches
Sandro,br BRA,MF,30.0,6.3,153,191,80.1,2663,790,70,80,87.5,62,76,81.6,14,25,56.0,0,0.1,0.1,-0.1,2,12,1,0,8,Matches
Marcelo Rangel,br BRA,GK,31.0,6.0,91,169,53.8,3900,3347,4,4,100.0,22,23,95.7,65,142,45.8,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Iago Mendonça,br BRA,DF,20.0,6.1,111,160,69.4,2286,1254,35,39,89.7,56,66,84.8,18,47,38.3,0,0.0,0.1,0.0,0,9,0,0,18,Matches
Jurani Francisco Ratinho,br BRA,MF,23.0,5.4,187,231,81.0,3610,912,78,93,83.9,82,96,85.4,24,34,70.6,0,0.5,0.3,-0.5,4,15,4,3,21,Matches
Gilberto,br BRA,MF,31.0,3.5,155,172,90.1,2798,1096,56,60,93.3,83,92,90.2,11,13,84.6,0,0.1,0.1,-0.1,2,17,1,0,19,Matches
Taylon Carvalho,br BRA,DF,19.0,4.8,152,193,78.8,2231,1034,95,102,93.1,46,61,75.4,7,19,36.8,0,0.1,0.2,-0.1,3,10,5,4,11,Matches
Victor Andrade,br BRA,"FW,MF",24.0,4.4,60,91,65.9,910,200,31,38,81.6,23,34,67.6,4,6,66.7,0,0.2,0.2,-0.2,3,6,1,0,7,Matches
Daniel,br BRA,MF,20.0,6.4,282,340,82.9,4995,1410,139,158,88.0,101,108,93.5,34,47,72.3,1,0.4,0.4,0.6,6,29,7,2,40,Matches
Índio,br BRA,"MF,DF",19.0,4.4,125,173,72.3,1743,363,77,92,83.7,38,49,77.6,5,12,41.7,0,0.1,0.2,-0.1,4,10,3,1,11,Matches
Luiz Gustavo,br BRA,"DF,MF",25.0,2.9,92,114,80.7,1916,716,29,32,90.6,49,53,92.5,13,27,48.1,0,0.1,0.1,-0.1,2,14,1,1,14,Matches
Chico,br BRA,DF,32.0,2.2,71,83,85.5,1696,554,13,15,86.7,40,43,93.0,18,25,72.0,0,0.0,0.0,0.0,0,3,0,0,7,Matches
Mike,br BRA,"FW,MF",26.0,3.0,55,69,79.7,793,121,34,39,87.2,16,22,72.7,3,5,60.0,0,0.2,0.4,-0.2,3,3,2,1,6,Matches
Gustavo Blanco,br BRA,"FW,MF",25.0,1.8,62,73,84.9,971,270,34,37,91.9,26,32,81.3,2,4,50.0,0,0.1,0.0,-0.1,3,8,0,0,8,Matches
Gabriel Rodrigues,br BRA,"MF,FW",20.0,2.0,70,93,75.3,1115,423,25,28,89.3,41,51,80.4,1,5,20.0,0,0.0,0.2,0.0,1,2,3,1,7,Matches
Ignacio Jara,cl CHI,"FW,MF",22.0,1.4,28,39,71.8,483,160,17,17,100.0,7,12,58.3,4,8,50.0,0,0.0,0.0,0.0,1,2,0,0,5,Matches
Marcinho,br BRA,FW,24.0,0.8,21,33,63.6,325,58,14,19,73.7,5,8,62.5,2,3,66.7,0,0.1,0.0,-0.1,2,0,0,0,3,Matches
Yago Rocha,br BRA,DF,25.0,0.6,26,34,76.5,376,181,17,20,85.0,7,10,70.0,1,2,50.0,0,0.0,0.0,0.0,1,1,0,0,2,Matches
Thalles,br BRA,FW,22.0,0.5,5,8,62.5,56,22,5,8,62.5,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Pedro Marinho,br BRA,"MF,FW",29.0,1.3,11,20,55.0,164,3,3,4,75.0,4,8,50.0,1,3,33.3,0,0.0,0.0,0.0,1,0,1,1,0,Matches
Zeca,br BRA,"FW,MF",22.0,0.8,13,19,68.4,174,34,7,11,63.6,5,6,83.3,0,0,,0,0.1,0.0,-0.1,2,2,0,0,1,Matches
Joao Marcos,br BRA,FW,19.0,0.7,10,19,52.6,124,27,7,12,58.3,3,6,50.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Alyson Motta,br BRA,MF,20.0,0.5,10,13,76.9,172,29,5,6,83.3,3,4,75.0,2,3,66.7,1,0.0,0.0,1.0,1,1,1,1,0,Matches
Sandrinho,br BRA,FW,18.0,0.5,12,16,75.0,183,40,7,10,70.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,2,Matches
Kevin Quevedo,pe PER,FW,22.0,0.4,6,7,85.7,63,10,6,7,85.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Gustavinho,br BRA,"MF,DF",19.0,0.3,11,18,61.1,210,111,3,6,50.0,7,10,70.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,1,0,Matches
Sebastian Salazar,co COL,MF,24.0,0.2,3,4,75.0,62,13,1,1,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Daniel Silva,br BRA,FW,19.0,0.1,2,2,100.0,64,10,1,1,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Lucão,br BRA,FW,28.0,0.1,2,2,100.0,39,8,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Vidal,br BRA,MF,23.0,0.1,5,9,55.6,71,32,1,2,50.0,3,6,50.0,0,0,,0,0.1,0.1,-0.1,1,0,0,0,1,Matches
Squad Total,,,26.0,38.0,11101,14746,75.3,210674,86817,4764,5572,85.5,4545,5552,81.9,1510,2845,53.1,21,25.1,25.0,-4.1,295,952,176,68,1099,
Opponent Total,,,26.6,38.0,16329,20186,80.9,302792,106454,6856,7712,88.9,7283,8348,87.2,1899,3201,59.3,47,43.2,46.6,3.8,446,1601,357,106,1954,
