Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Tadeu,br BRA,GK,30.0,35.0,1204,758,436,143,0,7,0,0,0,0,0,0,837,10,1,Matches
Maguinho,br BRA,DF,30.0,31.7,1229,968,259,12,2,7,57,247,0,0,0,0,867,2,35,Matches
Bruno Melo,br BRA,DF,30.0,32.1,1436,1342,87,72,0,19,4,7,0,0,0,0,1237,7,12,Matches
Everton Morelli,br BRA,MF,25.0,28.7,980,932,45,29,2,5,16,14,0,0,0,0,796,3,22,Matches
Lucas Halter,br BRA,DF,22.0,28.7,1228,1163,57,48,1,10,4,2,0,0,0,0,1009,8,12,Matches
Willian,br BRA,MF,29.0,24.4,1050,1012,35,32,3,9,2,3,0,0,0,0,884,3,12,Matches
Guilherme,br BRA,MF,31.0,20.6,919,730,187,74,3,9,153,16,93,59,24,8,686,2,15,Matches
Julián Palacios,ar ARG,"FW,MF",23.0,18.1,597,497,93,30,10,1,88,25,33,8,24,0,421,7,20,Matches
Anderson,br BRA,"FW,MF",24.0,14.3,485,473,9,4,5,2,20,3,2,1,1,0,360,3,26,Matches
Sander,br BRA,DF,32.0,17.1,1004,757,239,33,1,2,111,174,32,3,27,0,755,8,22,Matches
Hugo,br BRA,DF,25.0,15.8,737,567,165,19,2,7,46,141,5,1,4,0,517,5,19,Matches
Allano,br BRA,FW,27.0,13.7,422,409,10,2,6,2,13,6,2,0,0,0,307,3,19,Matches
Vinícius,br BRA,FW,29.0,13.0,496,473,21,2,0,11,55,12,4,4,0,0,326,2,24,Matches
