Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Tadeu,br BRA,GK,27.0,32.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,22,3,Matches
Fábio Sanches,br BRA,DF,29.0,28.9,44,29,31,13,0,20,31,64.5,11,39,27,12,47,91,162,2,Matches
David Duarte,br BRA,DF,25.0,28.8,32,21,25,7,0,16,21,76.2,5,41,27,14,50,82,127,1,Matches
Breno,br BRA,MF,19.0,24.3,57,32,28,24,5,30,85,35.3,55,30,2,28,35,92,32,1,Matches
Jefferson,br BRA,DF,23.0,21.8,40,21,26,11,3,28,43,65.1,15,24,8,16,29,69,70,0,Matches
Rafael Moura,br BRA,FW,36.0,24.1,10,5,2,3,5,3,11,27.3,8,13,2,11,7,17,35,0,Matches
Shaylon,br BRA,"DF,MF",22.0,22.8,21,11,15,4,2,14,27,51.9,13,17,3,14,29,50,26,0,Matches
Vinícius,br BRA,"FW,MF",20.0,22.4,32,23,16,13,3,14,39,35.9,25,27,3,24,11,43,14,0,Matches
Fernandão,br BRA,FW,32.0,18.4,10,7,3,5,2,4,16,25.0,12,11,7,4,9,19,30,0,Matches
Heron,br BRA,"DF,MF",19.0,19.2,32,13,21,9,2,15,19,78.9,4,19,11,8,14,46,53,0,Matches
Ariel Cabral,ar ARG,MF,32.0,16.2,22,14,9,11,2,7,25,28.0,18,20,5,15,28,50,33,0,Matches
Daniel Villalva,ar ARG,"FW,MF",27.0,12.2,15,10,5,8,2,4,19,21.1,15,8,0,8,3,18,10,0,Matches
Daniel Bessa,it ITA,MF,27.0,12.0,19,9,6,11,2,9,26,34.6,17,19,5,14,16,35,11,0,Matches
Douglas Baggio,br BRA,"FW,MF",24.0,11.6,28,15,16,8,4,11,18,61.1,7,12,0,12,9,37,4,0,Matches
Miguel Figueira,br BRA,"MF,FW",19.0,10.4,34,20,15,18,1,11,27,40.7,16,11,6,5,5,39,7,0,Matches
Edílson Mendes,br BRA,DF,33.0,9.5,8,7,2,6,0,3,7,42.9,4,5,4,1,9,17,32,1,Matches
Caju,br BRA,DF,24.0,10.4,20,9,17,3,0,8,18,44.4,10,19,2,17,22,42,48,1,Matches
Juan Pintado,uy URU,"DF,MF",25.0,8.6,36,20,18,13,5,21,38,55.3,17,19,4,15,14,50,26,0,Matches
Henrique Lordelo,br BRA,MF,19.0,8.4,19,11,7,9,3,7,26,26.9,19,12,3,9,12,31,12,0,Matches
Rafael Vaz,br BRA,DF,31.0,7.0,5,4,3,2,0,1,8,12.5,7,5,3,2,11,16,30,0,Matches
Sandro,br BRA,MF,30.0,6.3,14,5,9,4,1,4,9,44.4,5,7,5,2,12,26,26,0,Matches
Marcelo Rangel,br BRA,GK,31.0,6.0,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,4,0,Matches
Iago Mendonça,br BRA,DF,20.0,6.1,6,3,5,0,1,3,6,50.0,3,13,5,8,18,24,40,0,Matches
Jurani Francisco Ratinho,br BRA,MF,23.0,5.4,8,6,5,3,0,3,7,42.9,4,9,4,5,15,23,12,0,Matches
Gilberto,br BRA,MF,31.0,3.5,2,2,1,1,0,2,11,18.2,9,10,2,8,3,5,4,0,Matches
Taylon Carvalho,br BRA,DF,19.0,4.8,12,8,8,2,2,5,9,55.6,4,2,0,2,5,17,11,0,Matches
Victor Andrade,br BRA,"FW,MF",24.0,4.4,8,7,4,4,0,2,7,28.6,5,6,1,5,2,10,4,0,Matches
Daniel,br BRA,MF,20.0,6.4,26,10,13,10,3,11,28,39.3,17,14,2,12,9,35,10,0,Matches
Índio,br BRA,"MF,DF",19.0,4.4,4,3,3,1,0,3,5,60.0,2,3,0,3,3,7,2,0,Matches
Luiz Gustavo,br BRA,"DF,MF",25.0,2.9,5,3,4,1,0,4,6,66.7,2,4,1,3,7,12,16,0,Matches
Chico,br BRA,DF,32.0,2.2,0,0,0,0,0,0,0,,0,7,6,1,2,2,7,0,Matches
Mike,br BRA,"FW,MF",26.0,3.0,2,0,0,1,1,0,1,0.0,1,2,0,2,8,10,0,0,Matches
Gustavo Blanco,br BRA,"FW,MF",25.0,1.8,5,4,2,0,3,2,5,40.0,3,2,0,2,2,7,1,0,Matches
Gabriel Rodrigues,br BRA,"MF,FW",20.0,2.0,2,1,0,2,0,1,4,25.0,3,0,0,0,2,4,3,0,Matches
Ignacio Jara,cl CHI,"FW,MF",22.0,1.4,1,1,0,1,0,0,3,0.0,3,4,1,3,0,1,0,0,Matches
Marcinho,br BRA,FW,24.0,0.8,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
Yago Rocha,br BRA,DF,25.0,0.6,2,0,1,1,0,1,4,25.0,3,0,0,0,0,2,1,0,Matches
Thalles,br BRA,FW,22.0,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Pedro Marinho,br BRA,"MF,FW",29.0,1.3,4,2,3,0,1,2,4,50.0,2,0,0,0,1,5,1,0,Matches
Zeca,br BRA,"FW,MF",22.0,0.8,1,1,0,0,1,0,0,,0,0,0,0,0,1,3,0,Matches
Joao Marcos,br BRA,FW,19.0,0.7,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,Matches
Alyson Motta,br BRA,MF,20.0,0.5,3,0,2,1,0,1,2,50.0,1,0,0,0,0,3,0,0,Matches
Sandrinho,br BRA,FW,18.0,0.5,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
Kevin Quevedo,pe PER,FW,22.0,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Gustavinho,br BRA,"MF,DF",19.0,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Sebastian Salazar,co COL,MF,24.0,0.2,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,Matches
Daniel Silva,br BRA,FW,19.0,0.1,2,2,0,0,2,1,1,100.0,0,0,0,0,0,2,0,0,Matches
Lucão,br BRA,FW,28.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Vidal,br BRA,MF,23.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.0,38.0,596,344,326,213,57,272,619,43.9,347,438,149,289,452,1048,931,9,
Opponent Total,,,26.6,38.0,571,338,230,257,84,202,543,37.2,341,323,83,240,413,984,582,8,
