Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2019-04-28,19:00,Série A,Matchweek 1,Sun,Away,W,1,0,Fluminense,0.7,1.5,29,17420,Léo Sena,4-2-3-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,
2019-05-01,21:30,Série A,Matchweek 2,Wed,Home,L,1,2,São Paulo,1.7,0.7,47,29644,Léo Sena,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2019-05-05,16:00,Série A,Matchweek 3,Sun,Away,L,1,2,Cruzeiro,1.2,1.3,39,19735,Léo Sena,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,
2019-05-11,21:00,Série A,Matchweek 4,Sat,Home,W,2,1,Ceará,2.3,1.1,38,9493,Léo Sena,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2019-05-19,16:00,Série A,Matchweek 5,Sun,Home,W,1,0,Botafogo (RJ),1.7,0.4,33,16347,Léo Sena,4-2-3-1,4-1-4-1,Rodolpho Toski Marques,Match Report,
2019-05-27,20:00,Série A,Matchweek 6,Mon,Away,L,0,1,CSA,1.5,1.2,56,9128,Yago,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,
2019-06-10,20:00,Série A,Matchweek 8,Mon,Home,W,3,1,Chapecoense,2.7,1.4,51,7756,Léo Sena,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2019-06-13,20:00,Série A,Matchweek 9,Thu,Home,W,2,1,Ath Paranaense,2.9,1.4,32,10468,Rafael Vaz,4-2-3-1,4-1-2-1-2,Rodrigo Carvalhaes de Miranda,Match Report,
2019-07-14,11:00,Série A,Matchweek 10,Sun,Away,L,1,6,Flamengo,0.5,5.4,28,65154,Rafael Vaz,4-2-3-1,4-1-3-2,Caio Max Augusto Vieira,Match Report,
2019-07-21,19:00,Série A,Matchweek 11,Sun,Away,D,0,0,Avaí,0.6,1.1,39,5497,Rafael Vaz,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-07-28,19:00,Série A,Matchweek 12,Sun,Home,D,0,0,Atlético Mineiro,1.2,0.9,45,10439,Rafael Vaz,4-2-3-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,
2019-08-04,11:00,Série A,Matchweek 13,Sun,Away,L,1,6,Santos,1.1,3.7,39,13462,Rafael Vaz,4-2-3-1,3-2-4-1,Rafael Traci,Match Report,
2019-08-07,19:15,Série A,Matchweek 7,Wed,Away,L,0,2,Corinthians,0.4,2.0,36,34595,Rafael Vaz,4-3-3,4-1-4-1,Bruno Arleu de Araujo,Match Report,
2019-08-11,19:00,Série A,Matchweek 14,Sun,Home,L,0,1,Vasco da Gama,1.6,1.0,54,14529,Fábio Sanches,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
