Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Edílson Mendes,br BRA,DF,33.0,10,10,858.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.1,1.4,9.0,36.0,15.0,0.0,0.1,0.1,0.0,0.1,0.04,0.11,0.15,0.04,0.15,Matches
Caju,br BRA,DF,24.0,13,8,938.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.7,1.4,13.0,36.0,29.0,0.0,0.1,0.1,0.0,0.1,0.06,0.07,0.13,0.06,0.13,Matches
Juan Pintado,uy URU,"DF,MF",25.0,14,8,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.3,16.0,23.0,52.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Henrique Lordelo,br BRA,MF,19.0,13,7,757.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,3.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches
Rafael Vaz,br BRA,DF,31.0,7,7,629.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.5,0.5,0.0,0.5,6.0,32.0,2.0,0.14,0.0,0.14,0.14,0.14,0.07,0.0,0.07,0.07,0.07,Matches
Sandro,br BRA,MF,30.0,9,7,563.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches
Marcelo Rangel,br BRA,GK,31.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iago Mendonça,br BRA,DF,20.0,10,5,553.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.0,0.3,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Jurani Francisco Ratinho,br BRA,MF,23.0,11,5,487.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.5,0.6,4.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.12,0.02,0.12,Matches
Gilberto,br BRA,MF,31.0,7,5,312.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Taylon Carvalho,br BRA,DF,19.0,9,4,428.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,3.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Victor Andrade,br BRA,"FW,MF",24.0,9,4,398.0,4.4,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.2,1.2,24.0,7.0,38.0,0.45,0.0,0.45,0.45,0.45,0.23,0.04,0.27,0.23,0.27,Matches
Daniel,br BRA,MF,20.0,18,3,576.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.4,0.9,7.0,40.0,22.0,0.0,0.16,0.16,0.0,0.16,0.08,0.06,0.14,0.08,0.14,Matches
Índio,br BRA,"MF,DF",19.0,12,3,394.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,29.0,11.0,45.0,0.23,0.0,0.23,0.23,0.23,0.03,0.03,0.06,0.03,0.06,Matches
Luiz Gustavo,br BRA,"DF,MF",25.0,3,3,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,2.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches
Chico,br BRA,DF,32.0,3,3,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Mike,br BRA,"FW,MF",26.0,7,2,273.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,1.0,4.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.32,0.27,0.32,Matches
Gustavo Blanco,br BRA,"FW,MF",25.0,4,2,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Gabriel Rodrigues,br BRA,"MF,FW",20.0,5,1,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Ignacio Jara,cl CHI,"FW,MF",22.0,6,1,129.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.7,1.0,5.0,3.0,0.7,0.0,0.7,0.7,0.7,0.44,0.03,0.47,0.44,0.47,Matches
Marcinho,br BRA,FW,24.0,1,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Yago Rocha,br BRA,DF,25.0,2,1,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,Matches
Thalles,br BRA,FW,22.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Marinho,br BRA,"MF,FW",29.0,4,0,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11,Matches
Zeca,br BRA,"FW,MF",22.0,3,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15,Matches
Joao Marcos,br BRA,FW,19.0,4,0,61.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,5.0,1.48,0.0,1.48,1.48,1.48,0.68,0.0,0.68,0.68,0.68,Matches
Alyson Motta,br BRA,MF,20.0,1,0,45.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,2.0,0.0,2.0,0.0,0.05,0.05,0.0,0.05,Matches
Sandrinho,br BRA,FW,18.0,3,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.14,0.06,0.19,0.14,0.19,Matches
Kevin Quevedo,pe PER,FW,22.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavinho,br BRA,"MF,DF",19.0,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastian Salazar,co COL,MF,24.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Silva,br BRA,FW,19.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucão,br BRA,FW,28.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vidal,br BRA,MF,23.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.62,0.0,1.62,Matches
Alan Dias,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucão,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matheus,br BRA,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filipe Trindade,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.0,38,418,3420.0,38.0,39.0,21.0,60.0,35.0,4.0,5.0,114.0,4.0,39.5,35.5,25.1,60.6,491.0,1099.0,1084.0,1.03,0.55,1.58,0.92,1.47,1.04,0.66,1.7,0.94,1.59,
Opponent Total,,,26.6,38,418,3420.0,38.0,61.0,47.0,108.0,56.0,5.0,6.0,74.0,7.0,61.1,56.5,43.2,99.7,763.0,1954.0,1933.0,1.61,1.24,2.84,1.47,2.71,1.61,1.14,2.75,1.49,2.62,
