Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Tadeu,br BRA,GK,29.0,38.0,1414,1190,1408,6,1,1,1414,1,1,100.0,0,0.0,722,4664,3105,0,0,0,0,0,449,0,Matches
Dieguinho,br BRA,"MF,DF",26.0,32.1,1554,123,463,716,412,24,1554,117,71,60.7,35,29.9,800,5717,3459,83,63,8,62,28,793,67,Matches
Pedro Raul,br BRA,FW,25.0,30.5,838,47,76,332,442,160,835,42,21,50.0,21,50.0,436,2063,784,32,23,14,91,37,615,128,Matches
Reynaldo Cesar Moraes,br BRA,DF,25.0,30.5,1189,238,794,377,22,14,1189,5,4,80.0,1,20.0,578,2643,1202,9,5,1,5,4,626,1,Matches
Adailson Dadá,br BRA,"MF,FW",24.0,27.9,1014,29,192,402,443,47,1014,85,40,47.1,39,45.9,600,4309,2089,67,54,12,74,56,624,129,Matches
Caetano,br BRA,DF,22.0,24.6,1126,194,668,423,42,14,1126,3,1,33.3,1,33.3,554,2465,1546,2,3,2,7,3,642,5,Matches
Vinícius,br BRA,"MF,FW",28.0,21.7,817,23,110,324,402,53,817,73,32,43.8,39,53.4,511,4035,2278,76,48,12,51,18,565,145,Matches
Maguinho,br BRA,"DF,MF",29.0,21.6,1001,84,351,414,249,23,1001,45,16,35.6,23,51.1,426,2647,1339,36,30,2,36,9,450,71,Matches
Matheus Sales,br BRA,"MF,DF",26.0,19.9,710,65,203,396,117,10,710,21,11,52.4,9,42.9,319,1753,648,9,15,0,13,9,360,17,Matches
Auremir,br BRA,MF,30.0,16.4,724,55,240,412,79,8,724,9,3,33.3,5,55.6,371,1957,926,5,11,0,21,8,411,5,Matches
Caio Vinícius,br BRA,MF,23.0,17.3,714,55,205,399,122,21,714,21,14,66.7,6,28.6,343,1670,777,10,8,0,26,17,369,20,Matches
Lucas Halter,br BRA,DF,21.0,11.9,532,100,328,189,16,9,532,1,0,0.0,1,100.0,260,1321,899,2,4,0,1,0,305,0,Matches
Savio,br BRA,DF,26.0,9.4,536,33,190,218,139,5,536,8,3,37.5,4,50.0,247,1579,967,21,8,0,9,2,252,14,Matches
Elvis Vieira Araújo,br BRA,"MF,FW",31.0,9.4,601,5,59,368,184,8,598,11,4,36.4,7,63.6,326,1556,834,11,11,2,13,9,392,33,Matches
Danilo Barcelos,br BRA,"DF,MF",30.0,11.4,573,43,173,234,172,13,573,5,1,20.0,4,80.0,200,1111,594,19,8,1,12,3,252,43,Matches
Apodi,br BRA,"MF,FW",35.0,10.1,252,10,69,90,101,26,252,16,4,25.0,12,75.0,132,940,427,17,14,2,28,6,148,41,Matches
Marquinhos Gabriel,br BRA,"MF,FW",31.0,8.4,297,8,38,150,117,14,297,18,11,61.1,6,33.3,179,1158,463,14,12,3,13,11,174,25,Matches
Fellipe Bastos,br BRA,MF,31.0,9.6,717,33,163,427,141,5,717,15,11,73.3,4,26.7,349,1545,920,12,10,1,10,4,417,17,Matches
Luan Dias,br BRA,"MF,FW",24.0,8.6,421,14,72,212,143,8,421,27,16,59.3,11,40.7,255,1655,780,19,10,1,27,12,263,31,Matches
Hugo,br BRA,"DF,MF",24.0,7.8,456,38,167,207,87,11,456,2,0,0.0,1,50.0,177,1009,602,11,4,2,17,1,211,33,Matches
Yan Souto,br BRA,DF,20.0,6.8,325,68,191,126,11,6,325,2,2,100.0,0,0.0,154,653,353,3,2,0,4,2,159,1,Matches
Nicolas,br BRA,"FW,MF",32.0,11.1,450,26,57,180,216,53,450,19,12,63.2,7,36.8,223,952,272,10,6,4,46,16,330,52,Matches
Da Silva,br BRA,DF,20.0,6.3,297,51,153,132,12,3,297,1,1,100.0,0,0.0,148,853,479,1,2,0,5,0,166,0,Matches
Sidimar,br BRA,DF,29.0,5.0,163,37,109,48,6,3,163,0,0,,0,,64,309,186,1,1,0,1,0,74,1,Matches
Sidnei,br BRA,DF,32.0,3.3,111,29,70,36,5,2,111,2,1,50.0,1,50.0,47,264,141,1,2,0,1,1,45,0,Matches
Renato Junior,br BRA,"FW,MF",19.0,5.5,198,6,31,91,82,18,198,20,10,50.0,8,40.0,104,736,315,10,9,2,23,8,111,30,Matches
Juan Pablo,br BRA,"DF,MF",19.0,1.9,92,5,29,40,23,3,92,1,1,100.0,0,0.0,40,181,105,3,1,2,2,0,38,4,Matches
Henrique Lordelo,br BRA,"MF,DF",21.0,1.4,63,3,19,38,10,0,63,1,1,100.0,0,0.0,33,131,89,2,1,0,0,0,29,0,Matches
Danilo Cardoso,br BRA,DF,24.0,2.6,81,20,51,26,5,5,81,1,0,0.0,1,100.0,38,188,123,0,0,0,1,0,40,0,Matches
Douglas Pelé,br BRA,"FW,DF",22.0,1.0,32,0,9,14,9,0,32,4,1,25.0,2,50.0,17,97,45,2,1,0,4,2,16,3,Matches
Matheusinho,br BRA,MF,23.0,0.1,3,0,1,1,1,0,3,2,1,50.0,1,50.0,1,4,2,0,0,0,0,0,2,0,Matches
Pedrinho Junqueira,br BRA,"MF,FW",17.0,3.6,177,4,41,71,68,9,177,15,5,33.3,9,60.0,95,681,334,6,11,0,7,6,98,31,Matches
