Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Tadeu,br BRA,GK,27.0,32.0,1046,582,459,144,0,5,0,0,0,0,0,0,696,5,1,Matches
Fábio Sanches,br BRA,DF,29.0,28.9,909,857,50,50,1,3,0,0,0,0,0,0,787,2,7,Matches
David Duarte,br BRA,DF,25.0,28.8,1060,1003,54,49,0,15,10,5,0,0,0,0,794,3,11,Matches
Breno,br BRA,MF,19.0,24.3,645,635,10,7,0,5,10,3,0,0,0,0,525,0,12,Matches
Jefferson,br BRA,DF,23.0,21.8,1075,818,253,47,1,18,92,185,21,2,18,0,802,4,11,Matches
Rafael Moura,br BRA,FW,36.0,24.1,689,633,55,0,1,3,17,7,0,0,0,0,431,1,23,Matches
Shaylon,br BRA,"DF,MF",22.0,22.8,1067,847,219,54,3,7,116,118,44,31,12,0,822,1,27,Matches
Vinícius,br BRA,"FW,MF",20.0,22.4,426,418,4,1,0,0,12,2,0,0,0,0,309,4,20,Matches
Fernandão,br BRA,FW,32.0,18.4,401,370,30,1,1,1,3,2,0,0,0,0,262,1,8,Matches
Heron,br BRA,"DF,MF",19.0,19.2,685,634,48,27,0,6,13,20,0,0,0,0,519,3,16,Matches
Ariel Cabral,ar ARG,MF,32.0,16.2,766,739,22,17,0,1,4,5,0,0,0,0,623,5,15,Matches
Daniel Villalva,ar ARG,"FW,MF",27.0,12.2,407,376,30,18,2,2,48,2,10,7,2,0,274,1,8,Matches
Daniel Bessa,it ITA,MF,27.0,12.0,580,530,47,20,1,10,41,7,16,3,12,1,473,3,13,Matches
Douglas Baggio,br BRA,"FW,MF",24.0,11.6,316,312,2,0,0,0,17,2,0,0,0,0,225,2,12,Matches
Miguel Figueira,br BRA,"MF,FW",19.0,10.4,402,387,13,5,3,13,6,3,0,0,0,0,321,2,11,Matches
Edílson Mendes,br BRA,DF,33.0,9.5,484,360,122,40,1,9,47,62,20,5,15,0,361,2,8,Matches
Caju,br BRA,DF,24.0,10.4,403,291,109,13,1,4,19,94,2,0,1,0,255,3,11,Matches
Juan Pintado,uy URU,"DF,MF",25.0,8.6,358,271,87,2,0,1,27,81,4,0,4,0,289,0,5,Matches
Henrique Lordelo,br BRA,MF,19.0,8.4,309,293,15,12,0,1,1,3,0,0,0,0,264,1,1,Matches
Rafael Vaz,br BRA,DF,31.0,7.0,323,288,31,30,0,11,1,1,0,0,0,0,238,4,1,Matches
Sandro,br BRA,MF,30.0,6.3,191,190,1,1,0,3,2,0,0,0,0,0,153,0,1,Matches
Marcelo Rangel,br BRA,GK,31.0,6.0,169,85,84,18,0,1,0,0,0,0,0,0,91,0,0,Matches
Iago Mendonça,br BRA,DF,20.0,6.1,160,149,10,10,0,3,1,0,0,0,0,0,111,1,5,Matches
Jurani Francisco Ratinho,br BRA,MF,23.0,5.4,231,225,6,2,0,3,6,4,0,0,0,0,187,0,4,Matches
Gilberto,br BRA,MF,31.0,3.5,172,165,7,6,0,1,1,1,0,0,0,0,155,0,2,Matches
Taylon Carvalho,br BRA,DF,19.0,4.8,193,157,36,2,0,1,12,34,0,0,0,0,152,0,6,Matches
Victor Andrade,br BRA,"FW,MF",24.0,4.4,91,82,9,3,0,0,10,1,0,0,0,0,60,0,7,Matches
Daniel,br BRA,MF,20.0,6.4,340,322,15,10,0,3,7,2,2,1,0,0,282,3,12,Matches
Índio,br BRA,"MF,DF",19.0,4.4,173,159,13,0,0,0,28,11,0,0,0,0,125,1,9,Matches
Luiz Gustavo,br BRA,"DF,MF",25.0,2.9,114,102,12,4,0,3,3,8,0,0,0,0,92,0,1,Matches
Chico,br BRA,DF,32.0,2.2,83,80,3,3,0,0,2,0,0,0,0,0,71,0,0,Matches
Mike,br BRA,"FW,MF",26.0,3.0,69,67,2,1,0,0,8,0,0,0,0,0,55,0,2,Matches
Gustavo Blanco,br BRA,"FW,MF",25.0,1.8,73,69,4,4,0,0,2,0,0,0,0,0,62,0,0,Matches
Gabriel Rodrigues,br BRA,"MF,FW",20.0,2.0,93,71,22,2,0,0,11,19,1,0,1,0,70,0,5,Matches
