Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Tadeu,br BRA,GK,26.0,36.6,0,0,0,0,9,0,0,3,0,0,0,0,28,6,1,85.7,Matches
Michael,br BRA,"FW,MF",22.0,33.6,6,1,0,39,49,16,143,24,23,0,0,0,174,15,47,24.2,Matches
Leandro Barcia,uy URU,"FW,MF",26.0,30.9,9,0,0,56,38,8,62,32,46,1,0,0,106,27,95,22.1,Matches
Jefferson,br BRA,DF,22.0,29.4,5,0,0,25,33,1,86,30,35,0,0,0,182,37,24,60.7,Matches
Léo Sena,br BRA,MF,23.0,27.4,8,1,0,40,151,0,23,42,45,1,0,0,238,7,14,33.3,Matches
Rafael Vaz,br BRA,DF,30.0,31.0,2,0,0,15,18,1,11,39,21,0,1,1,124,67,46,59.3,Matches
Fábio Sanches,br BRA,DF,28.0,25.0,3,0,0,18,22,0,0,34,16,0,1,0,70,75,52,59.1,Matches
Yago,br BRA,"MF,DF",23.0,24.7,5,1,0,35,54,1,31,33,34,0,0,0,132,23,27,46.0,Matches
Yago Rocha,br BRA,DF,24.0,16.9,3,1,1,21,21,1,90,16,18,0,1,0,65,43,22,66.2,Matches
Rafael Moura,br BRA,FW,35.0,17.7,6,1,1,55,26,9,7,4,7,0,0,0,48,77,92,45.6,Matches
Gilberto,br BRA,MF,30.0,17.8,4,0,0,31,15,0,1,24,32,0,0,0,124,25,25,50.0,Matches
Kayke Rodrigues,br BRA,FW,30.0,16.5,3,0,0,19,9,5,12,3,2,0,0,0,25,13,26,33.3,Matches
Geovane,br BRA,MF,29.0,15.4,5,0,0,41,12,0,3,14,16,0,1,0,76,22,24,47.8,Matches
Daniel Guedes,br BRA,DF,24.0,13.5,3,0,0,25,9,4,77,16,24,0,0,0,66,4,15,21.1,Matches
Yago,br BRA,DF,26.0,13.0,2,0,0,7,2,1,0,10,4,0,1,0,39,40,14,74.1,Matches
Giovanni Augusto,br BRA,MF,29.0,8.6,3,1,1,15,17,0,31,3,17,0,0,0,34,6,14,30.0,Matches
Marcelo Hermes,br BRA,"DF,MF",23.0,8.2,3,0,0,13,9,0,50,9,10,0,0,0,36,6,8,42.9,Matches
David Duarte,br BRA,DF,24.0,6.0,0,0,0,2,3,0,1,7,4,0,0,0,16,20,14,58.8,Matches
