Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Tadeu,br BRA,GK,27.0,32.0,3,0,0,2,11,0,0,1,0,0,1,0,30,6,0,100.0,Matches
Fábio Sanches,br BRA,DF,29.0,28.9,4,0,0,23,27,0,0,47,29,0,0,1,134,55,50,52.4,Matches
David Duarte,br BRA,DF,25.0,28.8,5,1,1,25,9,2,10,50,21,0,1,0,126,88,38,69.8,Matches
Breno,br BRA,MF,19.0,24.3,10,1,1,54,44,0,10,35,32,0,0,0,102,20,25,44.4,Matches
Jefferson,br BRA,DF,23.0,21.8,2,1,0,26,22,1,92,29,21,0,0,1,94,21,14,60.0,Matches
Rafael Moura,br BRA,FW,36.0,24.1,10,0,0,54,32,22,17,7,5,0,0,0,62,121,106,53.3,Matches
Shaylon,br BRA,"DF,MF",22.0,22.8,1,0,0,12,17,0,116,29,11,0,0,0,129,8,29,21.6,Matches
Vinícius,br BRA,"FW,MF",20.0,22.4,3,0,0,39,58,6,12,11,23,1,0,0,100,15,46,24.6,Matches
Fernandão,br BRA,FW,32.0,18.4,5,0,0,26,43,8,3,9,7,0,0,0,43,102,46,68.9,Matches
Heron,br BRA,"DF,MF",19.0,19.2,8,0,0,25,16,1,13,14,13,0,1,0,64,49,27,64.5,Matches
Ariel Cabral,ar ARG,MF,32.0,16.2,5,0,0,29,13,0,4,28,14,0,0,0,89,15,15,50.0,Matches
Daniel Villalva,ar ARG,"FW,MF",27.0,12.2,4,0,0,18,27,5,48,3,10,0,0,0,50,5,22,18.5,Matches
Daniel Bessa,it ITA,MF,27.0,12.0,3,0,0,22,10,1,41,16,9,0,0,0,58,5,9,35.7,Matches
Douglas Baggio,br BRA,"FW,MF",24.0,11.6,1,0,0,24,32,1,17,9,15,0,0,0,56,8,21,27.6,Matches
Miguel Figueira,br BRA,"MF,FW",19.0,10.4,5,0,0,36,35,1,6,5,20,0,0,0,57,17,21,44.7,Matches
Edílson Mendes,br BRA,DF,33.0,9.5,4,0,0,8,8,0,47,9,7,0,0,0,49,9,11,45.0,Matches
Caju,br BRA,DF,24.0,10.4,2,0,0,11,8,1,19,22,9,0,0,0,45,19,10,65.5,Matches
Juan Pintado,uy URU,"DF,MF",25.0,8.6,4,0,0,17,11,1,27,14,20,0,1,0,43,10,15,40.0,Matches
Henrique Lordelo,br BRA,MF,19.0,8.4,1,0,0,20,16,0,1,12,11,0,0,0,42,4,11,26.7,Matches
Rafael Vaz,br BRA,DF,31.0,7.0,4,1,1,7,5,0,1,11,4,0,1,0,20,15,8,65.2,Matches
Sandro,br BRA,MF,30.0,6.3,3,0,0,13,7,1,2,12,5,0,0,0,28,19,4,82.6,Matches
Marcelo Rangel,br BRA,GK,31.0,6.0,1,0,0,0,1,0,0,0,1,0,0,0,6,2,0,100.0,Matches
Iago Mendonça,br BRA,DF,20.0,6.1,4,0,0,14,0,0,1,18,3,0,1,0,12,20,14,58.8,Matches
Jurani Francisco Ratinho,br BRA,MF,23.0,5.4,2,0,0,14,5,0,6,15,6,0,0,0,37,5,8,38.5,Matches
Gilberto,br BRA,MF,31.0,3.5,0,0,0,9,0,0,1,3,2,0,0,0,17,2,3,40.0,Matches
Taylon Carvalho,br BRA,DF,19.0,4.8,2,0,0,16,2,0,12,5,8,0,0,0,20,10,3,76.9,Matches
Victor Andrade,br BRA,"FW,MF",24.0,4.4,4,0,0,17,28,0,10,2,7,0,0,0,19,3,12,20.0,Matches
Daniel,br BRA,MF,20.0,6.4,3,0,0,21,7,0,7,9,10,0,0,0,42,4,6,40.0,Matches
Índio,br BRA,"MF,DF",19.0,4.4,2,0,0,12,5,0,28,3,3,0,0,0,19,1,10,9.1,Matches
Luiz Gustavo,br BRA,"DF,MF",25.0,2.9,2,0,0,7,5,0,3,7,3,0,0,0,15,9,1,90.0,Matches
Chico,br BRA,DF,32.0,2.2,1,0,0,0,1,0,2,2,0,0,0,0,4,2,2,50.0,Matches
Mike,br BRA,"FW,MF",26.0,3.0,1,0,0,4,10,0,8,8,0,0,0,0,12,2,5,28.6,Matches
Gustavo Blanco,br BRA,"FW,MF",25.0,1.8,1,0,0,8,3,0,2,2,4,0,0,0,14,0,0,,Matches
Gabriel Rodrigues,br BRA,"MF,FW",20.0,2.0,1,0,0,5,0,0,11,2,1,0,0,0,12,0,3,0.0,Matches
Ignacio Jara,cl CHI,"FW,MF",22.0,1.4,0,0,0,2,3,0,6,0,1,0,0,0,3,2,2,50.0,Matches
Marcinho,br BRA,FW,24.0,0.8,0,0,0,1,0,0,0,0,1,0,0,0,4,1,2,33.3,Matches
Yago Rocha,br BRA,DF,25.0,0.6,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,50.0,Matches
Thalles,br BRA,FW,22.0,0.5,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0.0,Matches
Pedro Marinho,br BRA,"MF,FW",29.0,1.3,0,0,0,4,2,0,4,1,2,0,0,0,4,0,0,,Matches
Zeca,br BRA,"FW,MF",22.0,0.8,1,0,0,3,0,1,0,0,1,0,0,0,3,5,3,62.5,Matches
Joao Marcos,br BRA,FW,19.0,0.7,0,0,0,3,1,0,1,1,1,0,0,0,2,3,8,27.3,Matches
Alyson Motta,br BRA,MF,20.0,0.5,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,100.0,Matches
Sandrinho,br BRA,FW,18.0,0.5,1,0,0,3,2,1,1,0,1,0,0,0,6,0,1,0.0,Matches
Kevin Quevedo,pe PER,FW,22.0,0.4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0,Matches
Gustavinho,br BRA,"MF,DF",19.0,0.3,0,0,0,0,1,0,3,0,0,0,0,0,2,1,2,33.3,Matches
Sebastian Salazar,co COL,MF,24.0,0.2,0,0,0,0,3,0,0,1,1,0,0,0,2,0,0,,Matches
Daniel Silva,br BRA,FW,19.0,0.1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,Matches
Lucão,br BRA,FW,28.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
Vidal,br BRA,MF,23.0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,100.0,Matches
Squad Total,,,26.0,38.0,114,4,3,636,533,54,600,452,344,1,6,2,1683,688,616,52.8,
Opponent Total,,,26.6,38.0,74,7,1,563,601,88,935,413,338,5,5,2,1854,616,688,47.2,
