Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Tadeu,br BRA,GK,27.0,32,2880.0,90.0,84.2,32.0,32,90.0,32.0,0,,2,0.94,34.0,57.0,-23.0,-0.72,-0.89,32.7,53.7,-21.0,-0.66,-0.55,Matches
Fábio Sanches,br BRA,DF,29.0,31,2604.0,84.0,76.1,28.9,30,86.0,27.0,1,20.0,2,1.03,29.0,41.0,-12.0,-0.41,0.69,27.1,42.7,-15.7,-0.54,0.12,Matches
David Duarte,br BRA,DF,25.0,30,2595.0,87.0,75.9,28.8,30,87.0,25.0,0,,3,1.0,28.0,44.0,-16.0,-0.55,0.1,29.3,48.5,-19.2,-0.67,-0.4,Matches
Breno,br BRA,MF,19.0,29,2189.0,75.0,64.0,24.3,27,79.0,14.0,2,29.0,1,1.0,27.0,39.0,-12.0,-0.49,0.24,25.5,37.7,-12.2,-0.5,0.19,Matches
Jefferson,br BRA,DF,23.0,26,1960.0,75.0,57.3,21.8,25,78.0,15.0,1,18.0,7,1.23,23.0,34.0,-11.0,-0.51,0.17,24.2,33.7,-9.6,-0.44,0.3,Matches
Rafael Moura,br BRA,FW,36.0,31,2171.0,70.0,63.5,24.1,23,84.0,15.0,8,29.0,0,1.1,31.0,39.0,-8.0,-0.33,0.68,25.5,39.5,-14.0,-0.58,-0.03,Matches
Shaylon,br BRA,"DF,MF",22.0,26,2054.0,79.0,60.1,22.8,23,84.0,14.0,3,43.0,0,1.08,22.0,32.0,-10.0,-0.44,0.35,22.7,35.6,-12.8,-0.56,0.02,Matches
Vinícius,br BRA,"FW,MF",20.0,28,2019.0,72.0,59.0,22.4,23,80.0,10.0,5,36.0,0,0.79,26.0,44.0,-18.0,-0.8,-0.55,26.9,37.4,-10.4,-0.47,0.26,Matches
Fernandão,br BRA,FW,32.0,24,1653.0,69.0,48.3,18.4,21,76.0,6.0,3,17.0,0,1.04,19.0,28.0,-9.0,-0.49,0.17,19.0,26.8,-7.9,-0.43,0.27,Matches
Heron,br BRA,"DF,MF",19.0,24,1728.0,72.0,50.5,19.2,18,84.0,15.0,6,37.0,11,0.92,19.0,38.0,-19.0,-0.99,-0.83,21.8,30.3,-8.5,-0.44,0.26,Matches
Ariel Cabral,ar ARG,MF,32.0,20,1462.0,73.0,42.7,16.2,18,80.0,8.0,2,12.0,1,1.05,10.0,22.0,-12.0,-0.74,-0.28,14.7,21.6,-6.9,-0.43,0.25,Matches
Daniel Villalva,ar ARG,"FW,MF",27.0,18,1098.0,61.0,32.1,12.2,16,67.0,3.0,2,15.0,2,0.83,10.0,15.0,-5.0,-0.41,0.25,10.5,19.7,-9.2,-0.75,-0.27,Matches
Daniel Bessa,it ITA,MF,27.0,13,1080.0,83.0,31.6,12.0,13,83.0,7.0,0,,0,0.77,12.0,22.0,-10.0,-0.83,-0.37,10.3,20.9,-10.6,-0.88,-0.46,Matches
Douglas Baggio,br BRA,"FW,MF",24.0,25,1046.0,42.0,30.6,11.6,11,70.0,3.0,14,20.0,1,1.08,9.0,18.0,-9.0,-0.77,-0.28,10.9,17.9,-7.0,-0.6,-0.04,Matches
Miguel Figueira,br BRA,"MF,FW",19.0,23,933.0,41.0,27.3,10.4,11,65.0,0.0,12,18.0,4,1.04,14.0,18.0,-4.0,-0.39,0.27,10.5,17.9,-7.4,-0.72,-0.2,Matches
Edílson Mendes,br BRA,DF,33.0,10,858.0,86.0,25.1,9.5,10,86.0,7.0,0,,0,0.8,10.0,17.0,-7.0,-0.73,-0.21,11.3,15.7,-4.4,-0.46,0.15,Matches
Caju,br BRA,DF,24.0,13,938.0,72.0,27.4,10.4,8,90.0,8.0,5,44.0,3,0.54,10.0,17.0,-7.0,-0.67,-0.13,10.8,17.4,-6.7,-0.64,-0.1,Matches
Juan Pintado,uy URU,"DF,MF",25.0,14,774.0,55.0,22.6,8.6,8,81.0,6.0,6,21.0,4,0.43,8.0,18.0,-10.0,-1.16,-0.75,7.4,16.2,-8.8,-1.03,-0.59,Matches
Henrique Lordelo,br BRA,MF,19.0,13,757.0,58.0,22.1,8.4,7,85.0,5.0,6,27.0,7,1.38,11.0,14.0,-3.0,-0.36,0.29,9.7,14.9,-5.2,-0.62,-0.06,Matches
Rafael Vaz,br BRA,DF,31.0,7,629.0,90.0,18.4,7.0,7,90.0,6.0,0,,0,0.71,10.0,12.0,-2.0,-0.29,0.36,8.3,9.9,-1.6,-0.23,0.42,Matches
Sandro,br BRA,MF,30.0,9,563.0,63.0,16.5,6.3,7,72.0,4.0,2,31.0,2,0.78,7.0,10.0,-3.0,-0.48,0.12,6.1,9.2,-3.2,-0.51,0.07,Matches
Marcelo Rangel,br BRA,GK,31.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,23,1.71,9.0,6.0,3.0,0.5,1.28,6.8,7.4,-0.6,-0.11,0.55,Matches
Iago Mendonça,br BRA,DF,20.0,10,553.0,55.0,16.2,6.1,5,90.0,5.0,5,21.0,14,1.5,9.0,12.0,-3.0,-0.49,0.11,8.8,11.6,-2.7,-0.45,0.15,Matches
Jurani Francisco Ratinho,br BRA,MF,23.0,11,487.0,44.0,14.2,5.4,5,67.0,1.0,6,26.0,10,1.0,5.0,9.0,-4.0,-0.74,-0.19,6.1,8.0,-1.9,-0.34,0.26,Matches
