Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Tadeu,br BRA,GK,29.0,38.0,0,1,0,0.0,0.03,0.0,0.0,,9.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Dieguinho,br BRA,"MF,DF",26.0,32.1,2,28,4,14.3,0.87,0.12,0.07,0.5,24.2,0,0,0,1.6,1.6,0.06,0.4,0.4,Matches
Pedro Raul,br BRA,FW,25.0,30.5,19,89,39,43.8,2.92,1.28,0.18,0.41,14.1,0,3,3,12.3,10.2,0.12,6.7,5.8,Matches
Reynaldo Cesar Moraes,br BRA,DF,25.0,30.5,0,8,2,25.0,0.26,0.07,0.0,0.0,10.7,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Adailson Dadá,br BRA,"MF,FW",24.0,27.9,2,48,11,22.9,1.72,0.39,0.04,0.18,23.1,4,0,0,2.6,2.6,0.05,-0.6,-0.6,Matches
Caetano,br BRA,DF,22.0,24.6,1,5,4,80.0,0.2,0.16,0.2,0.25,10.4,0,0,0,0.5,0.5,0.1,0.5,0.5,Matches
Vinícius,br BRA,"MF,FW",28.0,21.7,2,41,10,24.4,1.89,0.46,0.05,0.2,19.9,0,0,0,1.9,1.9,0.05,0.1,0.1,Matches
Maguinho,br BRA,"DF,MF",29.0,21.6,0,11,1,9.1,0.51,0.05,0.0,0.0,21.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Matheus Sales,br BRA,"MF,DF",26.0,19.9,0,13,2,15.4,0.65,0.1,0.0,0.0,22.4,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
Auremir,br BRA,MF,30.0,16.4,0,7,2,28.6,0.43,0.12,0.0,0.0,20.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
