Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Tadeu,br BRA,GK,30.0,35.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,17,2,Matches
Maguinho,br BRA,DF,30.0,31.7,50,32,28,16,6,26,53,49.1,27,43,21,22,40,90,87,1,Matches
Bruno Melo,br BRA,DF,30.0,32.1,21,13,15,5,1,8,18,44.4,10,24,15,9,18,39,131,2,Matches
Everton Morelli,br BRA,MF,25.0,28.7,69,49,37,27,5,32,58,55.2,26,28,6,22,28,97,43,1,Matches
Lucas Halter,br BRA,DF,22.0,28.7,39,31,32,5,2,26,40,65.0,14,38,24,14,38,77,134,2,Matches
Willian,br BRA,MF,29.0,24.4,53,31,21,28,4,24,50,48.0,26,30,15,15,49,102,61,1,Matches
Guilherme,br BRA,MF,31.0,20.6,27,16,12,10,5,13,28,46.4,15,21,7,14,12,39,14,1,Matches
Julián Palacios,ar ARG,"FW,MF",23.0,18.1,27,16,4,13,10,9,45,20.0,36,13,0,13,12,39,6,0,Matches
Anderson,br BRA,"FW,MF",24.0,14.3,24,16,11,10,3,15,26,57.7,11,8,0,8,3,27,5,0,Matches
Sander,br BRA,DF,32.0,17.1,38,24,19,18,1,25,42,59.5,17,19,5,14,23,61,47,0,Matches
Hugo,br BRA,DF,25.0,15.8,31,18,16,11,4,15,21,71.4,6,20,4,16,21,52,64,0,Matches
Allano,br BRA,FW,27.0,13.7,38,20,25,10,3,25,48,52.1,23,17,1,16,11,49,14,0,Matches
Vinícius,br BRA,FW,29.0,13.0,19,14,7,9,3,9,21,42.9,12,8,1,7,12,31,24,0,Matches
Zé Ricardo,br BRA,MF,23.0,11.9,25,14,12,10,3,9,28,32.1,19,20,9,11,15,40,13,1,Matches
João Magno,br BRA,FW,25.0,10.9,5,4,1,3,1,1,5,20.0,4,9,1,8,2,7,19,0,Matches
Dieguinho,br BRA,"DF,FW",27.0,12.0,24,18,12,9,3,8,25,32.0,17,6,1,5,13,37,20,0,Matches
Sidimar,br BRA,DF,30.0,11.2,14,6,10,3,1,3,7,42.9,4,13,11,2,11,25,80,0,Matches
Matheus Peixoto,br BRA,FW,27.0,9.8,9,5,3,3,3,4,6,66.7,2,7,2,5,4,13,13,0,Matches
Matheus Babi,br BRA,FW,25.0,9.8,7,4,1,4,2,4,11,36.4,7,6,1,5,1,8,10,0,Matches
Raphael Guzzo,pt POR,MF,28.0,6.4,6,3,1,3,2,2,7,28.6,5,9,4,5,2,8,10,0,Matches
Luis Oyama,br BRA,MF,26.0,6.2,7,5,1,6,0,1,10,10.0,9,8,2,6,8,15,4,0,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,5.0,10,6,7,2,1,6,11,54.5,5,7,2,5,7,17,20,0,Matches
EDU,br BRA,DF,22.0,4.8,4,2,2,1,1,2,4,50.0,2,8,5,3,6,10,32,0,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,4.0,3,3,3,0,0,3,12,25.0,9,8,1,7,2,5,3,1,Matches
Alesson,br BRA,"FW,MF",23.0,7.3,17,10,12,3,2,12,27,44.4,15,5,1,4,1,18,7,0,Matches
