Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
16,Bahia,19,8,5,6,29,21,8,29,1.53,27.2,21.2,6.0,0.32,19,4,3,12,21,32,-11,15,0.79,23.4,30.0,-6.6,-0.35
17,Santos,19,6,7,6,26,28,-2,25,1.32,25.4,21.3,4.1,0.21,19,5,3,11,13,36,-23,18,0.95,17.2,30.2,-13.0,-0.68
18,Goiás,19,5,7,7,19,25,-6,22,1.16,21.2,19.8,1.4,0.07,19,4,4,11,17,28,-11,16,0.84,15.4,26.1,-10.7,-0.56
19,Coritiba,19,4,4,11,17,28,-11,16,0.84,22.8,25.0,-2.3,-0.12,19,4,2,13,24,45,-21,14,0.74,16.5,35.8,-19.3,-1.02
20,América (MG),19,5,2,12,21,38,-17,17,0.89,25.5,28.1,-2.6,-0.14,19,0,7,12,21,43,-22,7,0.37,21.1,34.8,-13.6,-0.72
