Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Wesley,br BRA,"FW,MF",24.0,27.9,1313,18,127,529,679,135,1313,166,85,51.2,62,37.3,865,5620,2818,101,56,41,84,40,987,254,Matches
Sergio Rochet,uy URU,GK,30.0,28.0,798,665,794,4,0,0,798,0,0,,0,,410,2122,1281,0,0,0,2,0,327,0,Matches
Vitão,br BRA,DF,23.0,27.8,1708,153,697,946,72,27,1708,5,4,80.0,0,0.0,1003,4915,3364,29,16,0,8,2,1201,4,Matches
Thiago Maia,br BRA,MF,26.0,21.1,1249,38,227,755,281,34,1249,22,14,63.6,6,27.3,589,2428,1125,22,14,1,29,9,774,51,Matches
Bruno Gomes,br BRA,"DF,MF",22.0,24.0,1844,57,415,929,520,29,1844,37,21,56.8,13,35.1,1022,5269,2616,58,43,8,30,19,1126,108,Matches
Alexandro Bernabei,ar ARG,DF,23.0,22.9,1662,55,394,784,505,74,1662,64,27,42.2,34,53.1,830,4344,2293,59,36,23,41,18,887,97,Matches
Rafael Borré,co COL,FW,28.0,20.8,696,15,44,303,360,113,695,32,14,43.8,18,56.3,374,1509,551,20,15,9,72,21,481,129,Matches
Bruno Henrique,br BRA,"MF,FW",34.0,21.2,1254,42,164,744,356,41,1254,24,9,37.5,15,62.5,647,2735,1262,22,21,3,32,19,859,60,Matches
Romulo,br BRA,MF,23.0,19.9,1138,53,310,724,109,9,1138,11,5,45.5,6,54.5,584,2450,1146,13,14,1,17,6,675,14,Matches
Alan Patrick,br BRA,"MF,FW",32.0,19.7,1148,7,60,516,588,57,1143,59,34,57.6,22,37.3,668,3398,1548,36,38,6,36,48,828,104,Matches
Fernando,br BRA,"MF,DF",36.0,17.2,1126,81,374,653,106,13,1126,6,2,33.3,4,66.7,622,3384,1784,17,17,0,14,3,719,7,Matches
Gabriel Carvalho,br BRA,"FW,MF",16.0,14.5,888,7,76,406,420,64,888,66,34,51.5,29,43.9,516,2584,1285,50,20,19,36,24,643,168,Matches
Bruno Tabata,br BRA,"FW,MF",26.0,11.9,665,1,64,278,339,33,664,45,19,42.2,24,53.3,420,2614,1136,39,27,10,24,28,480,85,Matches
Gabriel Mercado,ar ARG,DF,36.0,13.2,820,65,360,435,29,11,820,3,1,33.3,2,66.7,490,2121,1188,2,5,1,3,0,575,2,Matches
Agustín Rogel,uy URU,DF,26.0,11.7,631,70,333,277,22,14,631,1,1,100.0,0,0.0,380,1294,524,1,1,0,2,0,433,0,Matches
Renê,br BRA,DF,31.0,11.6,930,38,229,498,215,15,930,10,4,40.0,5,50.0,492,2849,1592,33,30,0,8,8,555,27,Matches
Enner Valencia,ec ECU,FW,34.0,10.7,300,6,11,111,185,63,299,27,10,37.0,15,55.6,182,1098,525,26,13,11,27,18,216,70,Matches
Wanderson,br BRA,"FW,MF",29.0,11.3,468,6,51,193,237,38,468,38,20,52.6,16,42.1,288,2020,908,29,22,8,25,17,317,73,Matches
Robert Renan,br BRA,DF,20.0,10.7,724,67,297,370,64,6,724,16,8,50.0,8,50.0,464,2564,1475,16,9,1,7,7,483,15,Matches
Fabricio Bustos,ar ARG,DF,27.0,9.6,718,31,161,326,235,17,718,13,9,69.2,4,30.8,399,1596,740,12,16,4,16,12,444,64,Matches
Fabrício,br BRA,GK,38.0,8.0,221,187,221,0,0,0,221,0,0,,0,,124,627,395,0,0,0,0,0,87,0,Matches
Igor Gomes,br BRA,DF,22.0,7.6,543,56,217,248,83,7,543,8,4,50.0,4,50.0,298,1386,790,8,9,0,7,5,331,15,Matches
Lucas Alario,ar ARG,"FW,MF",31.0,7.1,185,13,27,86,73,25,185,10,6,60.0,3,30.0,72,227,56,0,2,1,18,9,121,22,Matches
