Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Marcelo Lomba,br BRA,GK,33.0,37.0,3,0.08,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Víctor Cuesta,ar ARG,DF,31.0,34.8,19,0.55,15,0,1,1,2,0,4,0.11,3,0,0,0,1,0,Matches
Patrick,br BRA,"MF,FW",27.0,28.9,79,2.73,54,0,14,7,4,0,11,0.38,6,0,2,3,0,0,Matches
Edenílson,br BRA,MF,30.0,30.9,92,2.97,67,9,5,6,3,2,13,0.42,9,1,2,1,0,0,Matches
Moisés,br BRA,DF,24.0,24.2,46,1.9,28,13,2,2,0,1,8,0.33,4,3,0,1,0,0,Matches
Thiago Galhardo,br BRA,FW,30.0,20.7,60,2.9,42,0,3,8,7,0,14,0.68,10,0,1,1,2,0,Matches
Rodinei,br BRA,DF,28.0,20.1,38,1.89,26,12,0,0,0,0,3,0.15,2,1,0,0,0,0,Matches
Bruno Praxedes,br BRA,MF,17.0,13.3,30,2.26,24,0,0,2,2,2,0,0.0,0,0,0,0,0,0,Matches
Zé Gabriel,br BRA,DF,21.0,17.2,9,0.52,9,0,0,0,0,0,2,0.12,2,0,0,0,0,0,Matches
Marcos Guilherme,br BRA,"MF,FW",24.0,14.0,36,2.57,28,4,1,1,2,0,2,0.14,1,1,0,0,0,0,Matches
Rodrigo Lindoso,br BRA,MF,30.0,18.8,38,2.02,33,1,1,2,1,0,2,0.11,1,0,0,1,0,0,Matches
Rodrigo Dourado,br BRA,MF,25.0,13.4,20,1.49,16,1,0,3,0,0,2,0.15,1,0,0,1,0,0,Matches
Yuri Alberto,br BRA,"FW,MF",18.0,14.4,29,2.01,20,0,1,2,6,0,6,0.42,1,0,0,1,4,0,Matches
Uendel,br BRA,DF,31.0,11.9,29,2.43,18,9,0,1,0,1,1,0.08,0,1,0,0,0,0,Matches
Caio Vidal,br BRA,"MF,FW",19.0,9.2,23,2.5,9,0,5,3,5,1,1,0.11,1,0,0,0,0,0,Matches
Lucas Ribeiro,br BRA,DF,21.0,11.1,7,0.63,4,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Moledo,br BRA,DF,32.0,10.6,6,0.56,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Abel Hernández,uy URU,FW,29.0,10.3,18,1.75,15,0,0,1,2,0,1,0.1,1,0,0,0,0,0,Matches
Heitor,br BRA,DF,19.0,9.7,19,1.95,16,2,1,0,0,0,4,0.41,4,0,0,0,0,0,Matches
Gabriel Boschilia,br BRA,"MF,FW",23.0,9.5,25,2.63,15,5,0,3,1,1,3,0.32,2,0,0,0,0,1,Matches
Renzo Saravia,ar ARG,DF,26.0,8.0,13,1.62,11,1,1,0,0,0,1,0.12,1,0,0,0,0,0,Matches
Damián Musto,ar ARG,MF,32.0,7.1,9,1.28,7,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Johnny Cardoso,us USA,MF,18.0,5.3,7,1.32,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andrés D'Alessandro,ar ARG,"MF,FW",38.0,6.0,31,5.16,19,8,1,1,1,1,2,0.33,2,0,0,0,0,0,Matches
Nonato,br BRA,MF,21.0,4.8,14,2.93,10,0,1,1,1,1,0,0.0,0,0,0,0,0,0,Matches
Peglow,br BRA,"MF,FW",18.0,3.7,15,4.07,11,2,1,1,0,0,3,0.81,2,1,0,0,0,0,Matches
William Pottker,br BRA,"FW,MF",26.0,3.4,6,1.76,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mauricio,br BRA,"MF,FW",18.0,3.3,9,2.74,6,0,0,1,2,0,1,0.3,0,0,0,1,0,0,Matches
Leandro Fernández,ar ARG,"FW,MF",28.0,3.0,15,4.96,9,1,1,3,1,0,3,0.99,1,1,0,1,0,0,Matches
Paolo Guerrero,pe PER,FW,36.0,2.6,15,5.87,11,1,1,1,1,0,2,0.78,2,0,0,0,0,0,Matches
Bruno Fuchs,br BRA,DF,20.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Martín Sarrafiore,ar ARG,FW,22.0,1.6,3,1.9,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jussa,br BRA,"MF,DF",23.0,1.2,2,1.73,1,1,0,0,0,0,1,0.87,0,1,0,0,0,0,Matches
Danilo Fernandes,br BRA,GK,31.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Muchacho,br BRA,FW,19.0,0.8,1,1.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Henrique,br BRA,DF,19.0,0.7,1,1.34,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Leonardo Borges,br BRA,DF,19.0,0.6,1,1.64,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Mazetti,br BRA,DF,18.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Daniel,br BRA,GK,25.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.1,38.0,768,20.21,547,73,42,53,42,11,90,2.37,56,10,5,11,7,1,
Opponent Total,,,26.8,38.0,690,18.16,489,61,47,41,48,4,58,1.53,39,4,6,2,7,0,
