Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Wesley,br BRA,"FW,MF",24.0,33,2515.0,76.0,73.5,27.9,30,79.0,10,3,45.0,0,1.73,40.0,25.0,15.0,0.54,0.34,42.5,21.2,21.3,0.76,0.4,Matches
Sergio Rochet,uy URU,GK,30.0,28,2520.0,90.0,73.7,28.0,28,90.0,28,0,,0,1.86,44.0,27.0,17.0,0.61,0.61,48.7,23.8,24.9,0.89,0.89,Matches
Vitão,br BRA,DF,23.0,30,2502.0,83.0,73.2,27.8,28,87.0,25,2,29.0,2,1.87,43.0,25.0,18.0,0.65,0.75,41.6,25.1,16.6,0.6,-0.23,Matches
Thiago Maia,br BRA,MF,26.0,27,1896.0,70.0,55.4,21.1,26,72.0,6,1,30.0,0,1.85,28.0,22.0,6.0,0.28,-0.36,29.7,19.3,10.3,0.49,-0.37,Matches
Bruno Gomes,br BRA,"DF,MF",22.0,30,2157.0,72.0,63.1,24.0,24,85.0,18,6,20.0,6,1.7,38.0,25.0,13.0,0.54,0.26,39.7,21.0,18.6,0.78,0.33,Matches
Alexandro Bernabei,ar ARG,DF,23.0,23,2063.0,90.0,60.3,22.9,23,90.0,22,0,,13,1.87,40.0,24.0,16.0,0.7,0.63,40.6,21.1,19.5,0.85,0.48,Matches
Rafael Borré,co COL,FW,28.0,23,1870.0,81.0,54.7,20.8,23,81.0,10,0,,0,1.96,27.0,15.0,12.0,0.58,0.29,31.3,13.7,17.5,0.84,0.41,Matches
Bruno Henrique,br BRA,"MF,FW",34.0,37,1908.0,52.0,55.8,21.2,21,71.0,2,16,26.0,0,1.68,25.0,16.0,9.0,0.42,-0.05,29.3,16.9,12.4,0.59,-0.16,Matches
Romulo,br BRA,MF,23.0,30,1794.0,60.0,52.5,19.9,20,79.0,6,10,22.0,6,1.67,24.0,19.0,5.0,0.25,-0.41,29.5,17.9,11.6,0.58,-0.16,Matches
Alan Patrick,br BRA,"MF,FW",32.0,23,1777.0,77.0,52.0,19.7,20,84.0,15,3,34.0,1,2.09,35.0,20.0,15.0,0.76,0.65,31.3,17.9,13.4,0.68,0.04,Matches
Fernando,br BRA,"MF,DF",36.0,24,1546.0,64.0,45.2,17.2,16,85.0,11,8,22.0,2,1.88,26.0,15.0,11.0,0.64,0.35,25.6,14.2,11.5,0.67,0.02,Matches
Gabriel Carvalho,br BRA,"FW,MF",16.0,24,1301.0,54.0,38.0,14.5,15,70.0,4,9,29.0,12,1.79,26.0,14.0,12.0,0.83,0.62,28.7,11.9,16.8,1.16,0.82,Matches
Bruno Tabata,br BRA,"FW,MF",26.0,17,1071.0,63.0,31.3,11.9,14,69.0,2,3,34.0,0,2.06,15.0,12.0,3.0,0.25,-0.28,19.1,9.3,9.8,0.82,0.24,Matches
Gabriel Mercado,ar ARG,DF,36.0,17,1186.0,70.0,34.7,13.2,13,86.0,12,4,18.0,4,2.0,15.0,10.0,5.0,0.38,-0.1,22.7,10.9,11.8,0.89,0.36,Matches
Agustín Rogel,uy URU,DF,26.0,15,1055.0,70.0,30.8,11.7,13,75.0,9,2,40.0,3,1.87,21.0,10.0,11.0,0.94,0.71,20.9,8.7,12.2,1.04,0.55,Matches
Renê,br BRA,DF,31.0,15,1043.0,70.0,30.5,11.6,12,86.0,11,3,3.0,22,1.53,9.0,8.0,1.0,0.09,-0.52,14.0,9.3,4.7,0.41,-0.36,Matches
Enner Valencia,ec ECU,FW,34.0,24,961.0,40.0,28.1,10.7,11,69.0,3,13,15.0,0,1.92,14.0,15.0,-1.0,-0.09,-0.75,15.7,14.1,1.7,0.16,-0.69,Matches
Wanderson,br BRA,"FW,MF",29.0,23,1015.0,44.0,29.7,11.3,10,73.0,3,13,22.0,3,1.61,16.0,8.0,8.0,0.71,0.37,16.9,9.1,7.8,0.69,0.04,Matches
Robert Renan,br BRA,DF,20.0,12,959.0,80.0,28.0,10.7,10,90.0,10,2,30.0,7,1.08,10.0,13.0,-3.0,-0.28,-1.01,14.1,10.7,3.5,0.33,-0.46,Matches
Fabricio Bustos,ar ARG,DF,27.0,11,864.0,79.0,25.3,9.6,9,88.0,6,2,37.0,1,1.45,10.0,8.0,2.0,0.21,-0.32,13.0,8.5,4.5,0.47,-0.25,Matches
Fabrício,br BRA,GK,38.0,8,720.0,90.0,21.1,8.0,8,90.0,8,0,,9,1.13,7.0,8.0,-1.0,-0.12,-0.72,8.0,6.9,1.0,0.13,-0.67,Matches
Igor Gomes,br BRA,DF,22.0,13,688.0,53.0,20.1,7.6,7,83.0,5,6,18.0,13,1.62,9.0,10.0,-1.0,-0.13,-0.72,10.2,6.9,3.3,0.44,-0.27,Matches
Lucas Alario,ar ARG,"FW,MF",31.0,15,638.0,43.0,18.7,7.1,6,71.0,1,9,24.0,19,1.47,12.0,8.0,4.0,0.56,0.14,12.2,6.5,5.7,0.8,0.18,Matches
Clayton,br BRA,DF,23.0,8,535.0,67.0,15.6,5.9,5,90.0,5,3,28.0,8,1.38,10.0,7.0,3.0,0.5,0.07,9.4,6.1,3.3,0.56,-0.12,Matches
Mauricio,br BRA,MF,22.0,5,381.0,76.0,11.1,4.2,5,76.0,1,0,,0,2.0,3.0,3.0,0.0,0.0,-0.5,6.2,3.3,2.9,0.67,0.02,Matches
Hugo Mallo,es ESP,DF,32.0,6,360.0,60.0,10.5,4.0,4,86.0,2,2,9.0,7,1.17,3.0,5.0,-2.0,-0.5,-1.06,5.2,4.4,0.9,0.21,-0.5,Matches
Gustavo Prado,br BRA,"FW,MF",18.0,28,664.0,24.0,19.4,7.4,3,60.0,0,25,19.0,10,1.57,14.0,11.0,3.0,0.41,-0.05,15.1,10.3,4.7,0.64,-0.02,Matches
Hyoran,br BRA,"FW,MF",30.0,10,335.0,34.0,9.8,3.7,3,64.0,0,7,20.0,11,0.8,2.0,5.0,-3.0,-0.81,-1.39,3.2,4.2,-1.0,-0.26,-1.02,Matches
Lucca Holanda,br BRA,"FW,MF",20.0,9,299.0,33.0,8.7,3.3,3,58.0,0,6,21.0,4,1.33,1.0,2.0,-1.0,-0.3,-0.82,2.7,2.5,0.2,0.06,-0.66,Matches
Charles Aránguiz,cl CHI,MF,34.0,7,287.0,41.0,8.4,3.2,2,77.0,0,5,27.0,0,1.57,2.0,3.0,-1.0,-0.31,-0.83,3.3,2.7,0.5,0.16,-0.54,Matches
Anthoni,br BRA,GK,22.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,31,2.33,3.0,1.0,2.0,1.0,0.58,1.8,2.7,-1.0,-0.5,-1.22,Matches
Lucca Drummond,br BRA,FW,20.0,5,159.0,32.0,4.6,1.8,2,58.0,0,3,15.0,7,1.2,2.0,0.0,2.0,1.13,0.72,1.8,1.6,0.2,0.1,-0.58,Matches
Braian Aguirre,ar ARG,DF,23.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,13,3.0,1.0,0.0,1.0,1.0,0.57,1.0,0.9,0.1,0.14,-0.53,Matches
Matheus Dias,br BRA,"FW,MF",26.0,3,71.0,24.0,2.1,0.8,1,45.0,0,2,13.0,8,0.67,1.0,1.0,0.0,0.0,-0.46,1.3,0.8,0.5,0.59,-0.07,Matches
Ricardo Mathias,br BRA,"FW,MF",17.0,6,92.0,15.0,2.7,1.0,0,,0,6,15.0,17,1.33,4.0,0.0,4.0,3.91,3.56,4.6,0.5,4.1,4.01,3.44,Matches
Luis Otávio,br BRA,MF,16.0,6,54.0,9.0,1.6,0.6,0,,0,6,9.0,6,2.5,4.0,0.0,4.0,6.67,6.32,1.5,1.2,0.3,0.54,-0.12,Matches
Nathan,br BRA,DF,22.0,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,4,3.0,0.0,1.0,-1.0,-18.0,-18.47,0.3,0.2,0.1,2.13,1.47,Matches
Evertow,br BRA,DF,16.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Victor Gabriel,br BRA,DF,19.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Ivan,br BRA,GK,26.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Kauan,br BRA,GK,20.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Yago,br BRA,FW,16.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,27.5,38,3420.0,90.0,100.0,38.0,418,80.0,238,181,22.0,258,1.71,53.0,36.0,17.0,0.45,,58.4,33.5,25.0,0.66,,
Opponent Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,80.0,242,173,23.0,266,1.0,36.0,53.0,-17.0,-0.45,,33.5,58.4,-25.0,-0.66,,
