Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Marcelo Lomba,br BRA,GK,32.0,33.6,34,4,1,3,1,38.2,0.24,5.2,0.16,127,350,36.3,587,135,37.8,34.6,225,56.9,43.1,442,22,5.0,7,0.21,10.4,Matches
Danilo Fernandes,br BRA,GK,30.0,4.4,5,0,0,0,0,5.0,0.19,0.0,-0.01,15,48,31.3,74,20,31.1,34.6,35,71.4,50.7,55,1,1.8,0,0.0,8.6,Matches
Squad Total,,,27.9,38.0,39,4,1,3,1,43.2,0.23,5.2,0.14,142,398,35.7,660,155,37.1,,261,58.6,44.1,497,23,4.6,7,0.18,,
Opponent Total,,,27.6,38.0,44,1,0,8,1,51.6,0.3,8.6,0.23,228,557,40.9,782,171,44.4,36.3,329,63.8,45.6,609,31,5.1,18,0.47,10.5,
