Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Wesley,br BRA,"FW,MF",24.0,27.9,126,4.51,67,3,26,9,17,4,15,0.54,6,0,6,1,2,0,Matches
Sergio Rochet,uy URU,GK,30.0,28.0,3,0.11,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vitão,br BRA,DF,23.0,27.8,21,0.76,17,0,0,3,0,1,2,0.07,1,0,0,1,0,0,Matches
Thiago Maia,br BRA,MF,26.0,21.1,55,2.61,50,0,2,1,0,2,8,0.38,6,0,1,0,0,1,Matches
Bruno Gomes,br BRA,"DF,MF",22.0,24.0,46,1.92,31,5,3,2,4,1,5,0.21,4,0,0,0,1,0,Matches
Alexandro Bernabei,ar ARG,DF,23.0,22.9,74,3.23,50,11,7,2,3,1,9,0.39,5,0,1,2,1,0,Matches
Rafael Borré,co COL,FW,28.0,20.8,35,1.68,27,1,1,4,1,1,4,0.19,3,0,0,0,1,0,Matches
Bruno Henrique,br BRA,"MF,FW",34.0,21.2,60,2.83,46,9,1,3,0,1,2,0.09,1,1,0,0,0,0,Matches
Romulo,br BRA,MF,23.0,19.9,20,1.0,17,0,0,1,1,1,2,0.1,2,0,0,0,0,0,Matches
Alan Patrick,br BRA,"MF,FW",32.0,19.7,128,6.48,86,25,10,3,3,1,13,0.66,11,0,0,1,1,0,Matches
Fernando,br BRA,"MF,DF",36.0,17.2,18,1.05,17,0,0,1,0,0,3,0.17,2,0,0,1,0,0,Matches
Gabriel Carvalho,br BRA,"FW,MF",16.0,14.5,64,4.43,47,5,6,5,1,0,5,0.35,4,0,0,1,0,0,Matches
Bruno Tabata,br BRA,"FW,MF",26.0,11.9,47,3.95,34,5,1,4,3,0,6,0.5,5,0,0,1,0,0,Matches
Gabriel Mercado,ar ARG,DF,36.0,13.2,9,0.68,6,0,1,1,1,0,2,0.15,1,0,0,0,1,0,Matches
Agustín Rogel,uy URU,DF,26.0,11.7,6,0.51,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Renê,br BRA,DF,31.0,11.6,28,2.42,21,3,1,2,1,0,1,0.09,1,0,0,0,0,0,Matches
Enner Valencia,ec ECU,FW,34.0,10.7,26,2.43,16,0,3,1,4,2,1,0.09,1,0,0,0,0,0,Matches
Wanderson,br BRA,"FW,MF",29.0,11.3,44,3.9,33,4,3,3,1,0,2,0.18,1,1,0,0,0,0,Matches
Robert Renan,br BRA,DF,20.0,10.7,14,1.31,13,0,1,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Fabricio Bustos,ar ARG,DF,27.0,9.6,34,3.54,26,3,1,2,0,2,3,0.31,1,0,1,1,0,0,Matches
Fabrício,br BRA,GK,38.0,8.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Igor Gomes,br BRA,DF,22.0,7.6,8,1.05,7,0,0,1,0,0,1,0.13,1,0,0,0,0,0,Matches
Lucas Alario,ar ARG,"FW,MF",31.0,7.1,9,1.27,7,0,0,2,0,0,1,0.14,0,0,0,1,0,0,Matches
Clayton,br BRA,DF,23.0,5.9,5,0.84,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mauricio,br BRA,MF,22.0,4.2,16,3.78,13,2,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Hugo Mallo,es ESP,DF,32.0,4.0,2,0.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Prado,br BRA,"FW,MF",18.0,7.4,34,4.6,27,0,1,4,1,1,4,0.54,2,0,0,2,0,0,Matches
Hyoran,br BRA,"FW,MF",30.0,3.7,12,3.21,8,1,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Lucca Holanda,br BRA,"FW,MF",20.0,3.3,5,1.5,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Charles Aránguiz,cl CHI,MF,34.0,3.2,6,1.88,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Anthoni,br BRA,GK,22.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucca Drummond,br BRA,FW,20.0,1.8,3,1.69,3,0,0,0,0,0,1,0.56,1,0,0,0,0,0,Matches
Braian Aguirre,ar ARG,DF,23.0,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Dias,br BRA,"FW,MF",26.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ricardo Mathias,br BRA,"FW,MF",17.0,1.0,5,4.89,2,1,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Otávio,br BRA,MF,16.0,0.6,1,1.67,0,0,0,1,0,0,1,1.67,0,0,0,1,0,0,Matches
Nathan,br BRA,DF,22.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.5,38.0,966,25.42,697,79,68,60,43,19,92,2.42,60,2,9,13,7,1,
Opponent Total,,,27.6,38.0,684,18.0,440,84,46,51,51,12,63,1.66,38,7,5,5,6,2,
