Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Fabricio Bustos,ar ARG,DF,26.0,27.8,2008,91,523,941,551,37,2008,46,24,52.2,14,30.4,1001,4081,2064,39,35,6,23,16,1199,151,Matches
Alan Patrick,br BRA,"MF,FW",31.0,27.2,1527,10,118,787,642,56,1526,105,61,58.1,37,35.2,999,5639,2564,62,64,13,61,52,1162,130,Matches
Wanderson,br BRA,"FW,MF",28.0,26.0,1073,21,152,433,518,75,1073,123,68,55.3,41,33.3,685,4934,2593,98,62,25,48,25,757,169,Matches
Gabriel Mercado,ar ARG,DF,35.0,24.2,1325,176,701,602,27,13,1325,1,1,100.0,0,0.0,786,3108,1574,1,4,1,3,5,892,2,Matches
Vitão,br BRA,DF,22.0,22.7,1293,152,533,721,45,19,1293,8,7,87.5,0,0.0,777,3970,2462,14,10,0,6,2,876,4,Matches
Renê,br BRA,DF,30.0,25.4,2181,132,714,1165,331,23,2181,38,21,55.3,12,31.6,1169,6065,3375,55,42,2,38,11,1348,55,Matches
Mauricio,br BRA,"FW,MF",21.0,19.6,934,14,96,493,353,54,934,29,19,65.5,8,27.6,559,2511,1117,35,31,9,33,12,703,118,Matches
Johnny Cardoso,us USA,MF,21.0,17.9,1037,70,226,667,152,22,1037,32,20,62.5,10,31.3,583,2831,1319,18,15,0,35,16,665,24,Matches
Sergio Rochet,uy URU,GK,29.0,19.0,569,506,567,2,0,0,569,2,2,100.0,0,0.0,311,1832,1117,0,0,0,0,0,206,0,Matches
Enner Valencia,ec ECU,FW,33.0,16.0,492,14,25,185,288,102,490,59,16,27.1,35,59.3,336,2178,996,44,26,32,55,29,394,147,Matches
Luiz Adriano,br BRA,FW,35.0,14.8,362,20,44,178,144,47,362,7,3,42.9,4,57.1,180,526,126,3,3,1,18,16,250,49,Matches
Carlos de Pena,uy URU,"MF,FW",30.0,15.8,898,25,133,488,281,25,898,11,0,0.0,8,72.7,487,2222,1068,24,15,2,10,14,592,54,Matches
Charles Aránguiz,cl CHI,MF,33.0,14.1,1074,27,176,708,194,14,1074,10,7,70.0,0,0.0,601,2195,902,7,12,1,20,10,788,28,Matches
Igor Gomes,br BRA,DF,21.0,16.3,1236,88,476,610,166,18,1236,46,29,63.0,11,23.9,724,4531,2748,36,29,3,19,12,800,40,Matches
Pedro Henrique,br BRA,"FW,MF",32.0,14.1,548,10,67,204,287,61,547,56,23,41.1,32,57.1,362,2685,1206,43,35,16,33,11,396,122,Matches
Nicolás Hernández,co COL,DF,25.0,14.4,909,89,370,510,31,7,909,2,1,50.0,1,50.0,597,4771,3231,26,12,0,1,2,634,2,Matches
Romulo,br BRA,"MF,DF",22.0,13.5,777,36,183,453,148,14,777,10,3,30.0,5,50.0,456,2547,1034,12,16,1,18,7,509,29,Matches
Bruno Henrique,br BRA,MF,33.0,11.7,843,19,86,568,192,13,843,7,4,57.1,3,42.9,460,1915,930,18,19,2,15,10,652,28,Matches
Keiller,br BRA,GK,26.0,10.0,277,238,277,0,0,0,277,0,0,,0,,125,691,424,0,0,0,1,0,103,0,Matches
John,br BRA,GK,26.0,9.0,252,212,252,0,0,0,252,1,1,100.0,0,0.0,121,666,398,0,0,0,1,0,73,0,Matches
Gabriel,br BRA,MF,30.0,8.5,721,13,150,522,57,0,721,4,1,25.0,1,25.0,450,2098,1112,7,10,0,8,6,535,3,Matches
Gustavo Campanharo,br BRA,MF,30.0,7.7,484,18,109,319,60,3,484,20,11,55.0,8,40.0,278,1288,488,9,9,1,9,7,320,13,Matches
Dalbert Henrique,br BRA,DF,29.0,5.5,389,7,107,192,93,0,389,7,1,14.3,6,85.7,196,802,384,5,9,0,9,1,216,21,Matches
Matheus Dias,br BRA,"MF,FW",25.0,4.5,273,12,70,139,67,5,273,9,5,55.6,3,33.3,152,727,348,9,6,1,10,8,173,15,Matches
Rodrigo Moledo,br BRA,DF,35.0,5.3,354,46,144,206,5,3,354,0,0,,0,,217,1092,644,6,0,0,0,2,250,0,Matches
Lucca Holanda,br BRA,FW,19.0,6.1,196,3,13,69,114,25,196,14,8,57.1,5,35.7,116,673,246,10,5,3,18,6,142,49,Matches
Alexandre Alemão,br BRA,FW,24.0,3.8,136,3,11,64,64,25,136,19,9,47.4,9,47.4,90,468,207,7,7,5,19,4,100,37,Matches
Thauan Lara,br BRA,"DF,MF",19.0,3.7,281,18,77,142,71,3,281,21,11,52.4,8,38.1,165,834,480,7,10,0,8,4,172,26,Matches
