Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Vitão,br BRA,DF,21.0,31.0,1241,1186,52,49,0,6,0,2,0,0,0,0,1056,3,6,Matches
Fabricio Bustos,ar ARG,DF,25.0,29.7,1708,1420,286,33,0,1,35,253,0,0,0,0,1340,2,40,Matches
Carlos de Pena,uy URU,"MF,FW",29.0,29.3,1735,1545,180,67,5,23,177,24,89,29,52,0,1272,10,31,Matches
Renê,br BRA,DF,29.0,27.5,1795,1546,248,51,3,11,39,193,4,0,3,0,1481,1,38,Matches
Edenílson,br BRA,MF,32.0,24.3,1131,1055,71,26,2,10,62,11,33,3,27,0,946,5,17,Matches
Gabriel,br BRA,MF,29.0,23.8,1423,1366,55,49,0,11,8,6,0,0,0,0,1267,2,20,Matches
Gabriel Mercado,ar ARG,DF,34.0,23.6,1029,982,45,40,0,3,4,4,0,0,0,0,923,2,7,Matches
Daniel,br BRA,GK,27.0,23.0,566,332,233,62,0,0,0,0,0,0,0,0,385,1,0,Matches
Alexandre Alemão,br BRA,FW,23.0,22.3,455,419,31,0,2,4,12,0,0,0,0,0,298,5,27,Matches
Wanderson,br BRA,"FW,MF",27.0,17.8,555,530,23,2,4,1,59,11,8,4,0,0,436,2,19,Matches
Alan Patrick,br BRA,"MF,FW",30.0,17.5,880,798,79,35,7,4,56,2,40,19,17,1,735,3,14,Matches
Mauricio,br BRA,"FW,MF",20.0,17.4,696,668,25,5,4,4,43,12,7,7,0,0,527,3,28,Matches
Johnny Cardoso,us USA,MF,20.0,15.7,762,754,7,6,0,2,5,1,0,0,0,0,650,1,15,Matches
Pedro Henrique,br BRA,"FW,MF",31.0,17.7,522,505,16,3,1,3,81,5,4,0,3,0,334,1,10,Matches
Keiller,br BRA,GK,25.0,15.0,359,181,178,43,0,0,0,0,0,0,0,0,238,0,0,Matches
Rodrigo Moledo,br BRA,DF,34.0,13.5,522,501,20,20,0,1,0,0,0,0,0,0,456,1,2,Matches
David,br BRA,FW,26.0,9.1,233,211,20,0,0,1,12,4,2,0,1,0,167,2,5,Matches
Moisés,br BRA,DF,26.0,6.5,331,279,51,8,0,0,15,43,0,0,0,0,267,1,5,Matches
Taison,br BRA,"MF,FW",34.0,8.1,421,404,17,9,4,1,13,0,7,5,0,0,369,0,4,Matches
Liziero,br BRA,MF,23.0,5.6,292,270,22,10,0,0,7,9,2,0,2,0,254,0,5,Matches
Kaique Rocha,br BRA,DF,20.0,5.0,221,213,8,8,0,0,1,0,0,0,0,0,184,0,1,Matches
Rodrigo Dourado,br BRA,MF,27.0,5.0,183,175,8,8,1,0,0,0,0,0,0,0,153,0,4,Matches
Bruno Méndez,uy URU,DF,22.0,4.8,218,208,9,5,0,2,1,3,0,0,0,0,180,1,4,Matches
Heitor,br BRA,DF,21.0,4.4,206,163,43,8,0,0,13,35,0,0,0,0,158,0,8,Matches
Thauan Lara,br BRA,"DF,FW",18.0,3.8,146,125,21,6,0,0,5,15,0,0,0,0,115,0,6,Matches
Wesley Moraes,br BRA,FW,25.0,3.3,88,82,6,0,1,0,0,0,0,0,0,0,67,0,2,Matches
Braian Romero,ar ARG,FW,30.0,3.8,64,57,6,0,0,0,2,2,0,0,0,0,45,1,5,Matches
Igor Gomes,br BRA,DF,20.0,1.3,85,70,14,1,0,0,1,13,0,0,0,0,73,1,2,Matches
Caio Vidal,br BRA,"FW,MF",21.0,1.7,15,15,0,0,0,0,1,0,0,0,0,0,12,0,0,Matches
Matheus Dias,br BRA,MF,24.0,1.2,35,35,0,0,0,0,0,0,0,0,0,0,29,0,0,Matches
Matheus Cadorini,br BRA,FW,19.0,1.0,16,14,1,0,0,0,1,0,0,0,0,0,11,1,2,Matches
Andrés D'Alessandro,ar ARG,FW,40.0,0.8,60,55,5,1,0,0,3,1,3,2,1,0,46,0,2,Matches
Estevão,br BRA,"FW,MF",19.0,1.2,46,46,0,0,0,0,0,0,0,0,0,0,34,0,2,Matches
Lucas Ramos,br BRA,"MF,FW",21.0,0.9,32,32,0,0,0,0,1,0,0,0,0,0,28,0,1,Matches
Gabriel Boschilia,br BRA,"MF,FW",25.0,0.6,50,44,6,2,1,0,2,2,2,1,1,0,41,0,3,Matches
Weverton,br BRA,DF,22.0,0.5,35,28,7,1,0,0,3,5,1,0,1,0,28,0,1,Matches
Gustavo Maia,br BRA,FW,21.0,0.2,7,7,0,0,0,0,2,0,0,0,0,0,5,0,0,Matches
Squad Total,,,27.4,38.0,18163,16321,1793,558,35,88,664,656,202,70,108,1,14610,49,336,
Opponent Total,,,27.3,38.0,18109,16254,1790,479,35,177,780,723,215,87,101,1,14557,65,304,
