Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Pedro Henrique,br BRA,"FW,MF",31.0,17.7,7,55,20,36.4,3.11,1.13,0.09,0.25,17.1,0,2,2,8.3,6.7,0.12,-1.3,-1.7,Matches
Keiller,br BRA,GK,25.0,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rodrigo Moledo,br BRA,DF,34.0,13.5,0,18,5,27.8,1.33,0.37,0.0,0.0,11.2,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
David,br BRA,FW,26.0,9.1,0,16,4,25.0,1.76,0.44,0.0,0.0,12.4,0,0,0,1.7,1.7,0.11,-1.7,-1.7,Matches
Moisés,br BRA,DF,26.0,6.5,2,9,5,55.6,1.38,0.76,0.22,0.4,18.8,0,0,0,1.0,1.0,0.11,1.0,1.0,Matches
Taison,br BRA,"MF,FW",34.0,8.1,1,13,5,38.5,1.61,0.62,0.08,0.2,19.9,1,0,0,1.9,1.9,0.15,-0.9,-0.9,Matches
Liziero,br BRA,MF,23.0,5.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kaique Rocha,br BRA,DF,20.0,5.0,0,4,1,25.0,0.8,0.2,0.0,0.0,13.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Rodrigo Dourado,br BRA,MF,27.0,5.0,0,1,1,100.0,0.2,0.2,0.0,0.0,10.8,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Bruno Méndez,uy URU,DF,22.0,4.8,1,4,2,50.0,0.83,0.41,0.25,0.5,11.7,0,0,0,0.4,0.4,0.1,0.6,0.6,Matches
Heitor,br BRA,DF,21.0,4.4,0,3,0,0.0,0.68,0.0,0.0,,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Thauan Lara,br BRA,"DF,FW",18.0,3.8,0,5,2,40.0,1.3,0.52,0.0,0.0,23.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Wesley Moraes,br BRA,FW,25.0,3.3,0,6,3,50.0,1.79,0.9,0.0,0.0,12.4,0,0,0,0.8,0.8,0.13,-0.8,-0.8,Matches
Braian Romero,ar ARG,FW,30.0,3.8,2,13,6,46.2,3.38,1.56,0.15,0.33,13.3,0,0,0,2.0,2.0,0.15,0.0,0.0,Matches
Igor Gomes,br BRA,DF,20.0,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Caio Vidal,br BRA,"FW,MF",21.0,1.7,0,6,0,0.0,3.46,0.0,0.0,,20.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Matheus Dias,br BRA,MF,24.0,1.2,0,1,1,100.0,0.83,0.83,0.0,0.0,23.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Matheus Cadorini,br BRA,FW,19.0,1.0,0,2,2,100.0,2.07,2.07,0.0,0.0,15.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Andrés D'Alessandro,ar ARG,FW,40.0,0.8,1,1,1,100.0,1.27,1.27,1.0,1.0,15.8,0,0,0,0.1,0.1,0.07,0.9,0.9,Matches
Estevão,br BRA,"FW,MF",19.0,1.2,0,2,1,50.0,1.67,0.83,0.0,0.0,22.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Lucas Ramos,br BRA,"MF,FW",21.0,0.9,0,4,2,50.0,4.62,2.31,0.0,0.0,31.0,1,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Gabriel Boschilia,br BRA,"MF,FW",25.0,0.6,0,1,0,0.0,1.61,0.0,0.0,,31.1,1,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Weverton,br BRA,DF,22.0,0.5,0,1,0,0.0,2.0,0.0,0.0,,34.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Gustavo Maia,br BRA,FW,21.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.4,38.0,58,510,176,34.5,13.42,4.63,0.1,0.28,18.2,19,8,10,55.8,48.1,0.1,2.2,1.9,
Opponent Total,,,27.3,38.0,31,482,144,29.9,12.68,3.79,0.06,0.19,19.0,24,4,5,45.1,42.7,0.09,-14.1,-15.7,
