Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Marcelo Lomba,br BRA,GK,31.0,24,24,2160,24.0,18,0.75,83,67,80.7,13.0,7.0,4.0,10,41.7,2,2,0,0,0.0,Matches
Danilo Fernandes,br BRA,GK,29.0,14,14,1215,13.5,9,0.67,40,31,77.5,6.0,5.0,3.0,7,50.0,0,0,0,0,,Matches
Daniel,br BRA,GK,23.0,1,0,45,0.5,1,2.0,2,2,100.0,,,,0,,1,1,0,0,0.0,Matches
Squad Total,,,26.7,38,38,3420,38.0,28,0.74,125,100,80.0,19.0,12.0,7.0,17,44.7,3,3,0,0,0.0,
Opponent Total,,,27.0,38,38,3420,38.0,50,1.32,151,108,70.9,7.0,12.0,19.0,9,23.7,8,6,1,1,14.3,
