Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Sergio Rochet,uy URU,GK,30.0,28.0,27,3,0,4,0,26.9,0.25,-0.1,0.0,119,331,36.0,590,100,43.4,36.2,148,50.7,39.5,334,31,9.3,40,1.43,15.3,Matches
Fabrício,br BRA,GK,38.0,8.0,8,1,0,3,0,8.1,0.22,0.1,0.01,20,77,26.0,150,32,38.0,32.2,50,40.0,35.6,120,5,4.2,7,0.88,14.1,Matches
Anthoni,br BRA,GK,22.0,2.0,1,0,0,0,0,1.8,0.18,0.8,0.41,14,45,31.1,46,5,52.2,38.6,26,80.8,56.2,47,1,2.1,0,0.0,9.4,Matches
Squad Total,,,27.5,38.0,36,4,0,7,0,36.8,0.24,0.8,0.02,153,453,33.8,783,137,43.0,,227,51.1,40.3,501,37,7.4,47,1.24,,
Opponent Total,,,27.6,38.0,53,4,1,5,1,57.7,0.27,5.7,0.15,179,456,39.3,928,160,36.1,34.9,296,40.9,36.6,598,34,5.7,28,0.74,12.5,
