Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-04-20,18:15,Libertadores,Group stage,Tue,Away,L,0,2,bo Always Ready,0.5,1.5,51,,Rodrigo Dourado,4-2-3-1,3-5-2,Nicolás Gallo,Match Report,
2021-04-27,21:30,Libertadores,Group stage,Tue,Home,W,4,0,ve Dep Táchira,2.7,0.5,57,,Rodrigo Dourado,4-3-3,4-4-2,Andrés Matonte,Match Report,
2021-05-05,21:00,Libertadores,Group stage,Wed,Home,W,6,1,py Olimpia,4.0,1.4,63,,Taison,4-2-3-1,4-3-3,Facundo Tello,Match Report,
2021-05-11,18:15,Libertadores,Group stage,Tue,Away,L,1,2,ve Dep Táchira,2.6,2.8,64,,Taison,4-2-3-1,4-1-3-2,Wilmar Roldán,Match Report,
2021-05-20,20:00,Libertadores,Group stage,Thu,Away,W,1,0,py Olimpia,1.5,0.5,67,,Taison,4-3-3,4-4-2,Néstor Pitana,Match Report,
2021-05-26,19:00,Libertadores,Group stage,Wed,Home,D,0,0,bo Always Ready,1.7,0.5,76,,Taison,4-1-3-2,4-4-2,Patricio Loustau,Match Report,
2021-05-30,20:30,Série A,Matchweek 1,Sun,Home,D,2,2,Sport Recife,1.5,1.6,57,,Taison,4-3-3,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2021-06-06,16:00,Série A,Matchweek 2,Sun,Away,L,1,5,Fortaleza,0.5,2.9,49,,Marcelo Lomba,4-3-3,3-4-1-2,Paulo Roberto Alves Júnior,Match Report,
2021-06-13,20:30,Série A,Matchweek 3,Sun,Away,W,1,0,Bahia,1.7,1.2,34,,Edenílson,4-3-3,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
2021-06-16,19:00,Série A,Matchweek 4,Wed,Home,L,0,1,Atlético Mineiro,1.1,1.0,58,,Edenílson,4-2-3-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,
2021-06-20,16:00,Série A,Matchweek 5,Sun,Home,D,1,1,Ceará,1.6,1.6,60,,Edenílson,4-4-2,4-2-3-1,Diego Pombo Lopez,Match Report,
2021-06-24,19:00,Série A,Matchweek 6,Thu,Away,W,2,1,Chapecoense,2.8,1.6,47,,Edenílson,4-2-3-1,4-3-1-2,Alexandre Vargas Tavares de Jesus,Match Report,
2021-06-27,20:30,Série A,Matchweek 7,Sun,Away,D,1,1,América (MG),0.7,1.7,60,,Rodrigo Dourado,4-3-3,4-1-4-1,Braulio da Silva Machado,Match Report,
2021-06-30,19:00,Série A,Matchweek 8,Wed,Home,L,1,2,Palmeiras,1.9,2.6,66,,Edenílson,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2021-07-03,21:00,Série A,Matchweek 9,Sat,Away,D,1,1,Corinthians,1.0,1.9,43,,Edenílson,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2021-07-07,21:30,Série A,Matchweek 10,Wed,Home,L,0,2,São Paulo,1.2,1.8,51,,Rodrigo Dourado,4-1-4-1,3-1-4-2,Bruno Arleu de Araujo,Match Report,
2021-07-10,16:30,Série A,Matchweek 11,Sat,Away,D,0,0,Grêmio,1.2,0.7,50,,Taison,4-1-4-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-07-15,20:30,Libertadores,Round of 16,Thu,Away,D,0,0,py Olimpia,0.7,1.5,54,,Edenílson,4-2-3-1,4-4-2,Patricio Loustau,Match Report,Leg 1 of 2
2021-07-18,20:30,Série A,Matchweek 12,Sun,Home,W,1,0,Juventude,1.2,0.6,50,,Taison,4-3-3,4-2-3-1,Rodolpho Toski Marques,Match Report,
2021-07-22,21:30,Libertadores,Round of 16,Thu,Home,D,0 (4),0 (5),py Olimpia,2.3,0.6,68,,Taison,4-2-3-1,4-4-2,Christian Ferreyra,Match Report,Leg 2 of 2; Olimpia won; Olimpia won on penalty kicks following extra time
2021-07-25,18:15,Série A,Matchweek 13,Sun,Away,L,1,2,Ath Paranaense,1.9,0.7,48,,Edenílson,4-1-4-1,4-2-3-1,Thiago Luis Scarascati,Match Report,
2021-07-31,20:00,Série A,Matchweek 14,Sat,Home,D,0,0,Cuiabá,0.7,1.1,58,,Taison,4-4-2,4-4-1-1,Paulo Cesar Zanovelli da Silva,Match Report,
2021-08-08,18:15,Série A,Matchweek 15,Sun,Away,W,4,0,Flamengo,1.7,1.5,37,,Rodrigo Dourado,4-2-3-1,4-2-2-2,Paulo Roberto Alves Júnior,Match Report,
2021-08-15,20:30,Série A,Matchweek 16,Sun,Home,W,4,2,Fluminense,2.4,1.5,36,,Rodrigo Dourado,4-4-2,4-3-1-2,Luiz Flávio de Oliveira,Match Report,
2021-08-22,18:15,Série A,Matchweek 17,Sun,Away,D,2,2,Santos,2.0,1.1,50,,Taison,4-4-2,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-08-29,18:15,Série A,Matchweek 18,Sun,Away,D,0,0,Atl Goianiense,0.5,0.9,49,,Taison,4-2-3-1,4-4-2,Marielson Alves Silva,Match Report,
2021-09-13,20:00,Série A,Matchweek 20,Mon,Away,W,1,0,Sport Recife,1.7,0.8,50,,Edenílson,4-2-3-1,5-3-2,André Luiz de Freitas Castro,Match Report,
2021-09-19,11:00,Série A,Matchweek 21,Sun,Home,W,1,0,Fortaleza,1.5,1.4,58,,Edenílson,4-2-3-1,3-4-1-2,Edina Alves Batista,Match Report,
2021-09-26,16:00,Série A,Matchweek 22,Sun,Home,W,2,0,Bahia,0.8,1.1,57,,Taison,4-2-3-1,4-4-2,Bruno Arleu de Araujo,Match Report,
2021-10-02,21:00,Série A,Matchweek 23,Sat,Away,L,0,1,Atlético Mineiro,0.5,1.4,43,,Taison,4-2-3-1,4-4-2,Luiz Flávio de Oliveira,Match Report,
2021-10-06,19:00,Série A,Matchweek 24,Wed,Away,D,0,0,Ceará,0.7,1.9,51,2810.0,Rodrigo Dourado,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2021-10-10,11:00,Série A,Matchweek 25,Sun,Home,W,5,2,Chapecoense,2.8,0.7,50,11976.0,Taison,4-2-3-1,4-4-2,Alisson Sidnei Furtado,Match Report,
2021-10-13,21:30,Série A,Matchweek 26,Wed,Home,W,3,1,América (MG),1.7,1.0,50,9182.0,Taison,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-10-17,16:00,Série A,Matchweek 27,Sun,Away,L,0,1,Palmeiras,1.2,1.8,48,11111.0,Taison,4-2-3-1,4-4-2,Braulio da Silva Machado,Match Report,
2021-10-21,20:00,Série A,Matchweek 19,Thu,Home,D,1,1,RB Bragantino,0.6,1.5,42,11026.0,Taison,4-2-3-1,4-4-2,Marielson Alves Silva,Match Report,
2021-10-24,16:00,Série A,Matchweek 28,Sun,Home,D,2,2,Corinthians,1.5,2.5,49,11437.0,Taison,4-2-3-1,4-3-3,Bruno Arleu de Araujo,Match Report,
2021-10-31,18:15,Série A,Matchweek 29,Sun,Away,L,0,1,São Paulo,0.4,1.7,47,19867.0,Edenílson,4-3-3,5-3-2,André Luiz de Freitas Castro,Match Report,
2021-11-06,19:00,Série A,Matchweek 30,Sat,Home,W,1,0,Grêmio,1.2,0.8,40,23015.0,Taison,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2021-11-10,21:30,Série A,Matchweek 31,Wed,Away,L,1,2,Juventude,1.5,1.2,53,3816.0,Edenílson,4-2-3-1,4-4-2,Bruno Arleu de Araujo,Match Report,
2021-11-13,19:00,Série A,Matchweek 32,Sat,Home,W,2,1,Ath Paranaense,1.5,1.1,48,8623.0,Edenílson,4-2-3-1,3-4-3,Ramon Abatti Abel,Match Report,
2021-11-17,18:00,Série A,Matchweek 33,Wed,Away,L,0,1,Cuiabá,0.6,2.5,51,7750.0,Marcelo Lomba,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2021-11-20,21:30,Série A,Matchweek 34,Sat,Home,L,1,2,Flamengo,2.3,1.4,52,22000.0,Taison,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2021-11-24,21:30,Série A,Matchweek 35,Wed,Away,L,0,1,Fluminense,1.1,1.4,69,18617.0,Taison,4-2-3-1,4-3-3,Felipe Fernandes de Lima,Match Report,
2021-11-28,19:00,Série A,Matchweek 36,Sun,Home,D,1,1,Santos,0.9,1.6,54,11432.0,Taison,4-2-3-1,3-4-3,Braulio da Silva Machado,Match Report,
2021-12-06,20:00,Série A,Matchweek 37,Mon,Home,L,1,2,Atl Goianiense,2.2,1.6,61,17143.0,Taison,4-2-3-1,4-5-1,Flavio Rodrigues De Souza,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Away,L,0,1,RB Bragantino,0.3,1.4,55,5339.0,Marcelo Lomba,3-4-3,4-2-3-1,Braulio da Silva Machado,Match Report,
