Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Wesley,br BRA,"FW,MF",24.0,33,30,2515.0,27.9,11.0,1.0,12.0,11.0,0.0,0.0,11.0,0.0,6.5,6.5,3.5,9.9,101.0,108.0,254.0,0.39,0.04,0.43,0.39,0.43,0.23,0.12,0.36,0.23,0.36,Matches
Sergio Rochet,uy URU,GK,30.0,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vitão,br BRA,DF,23.0,30,28,2502.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.4,1.4,0.1,1.5,29.0,89.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Thiago Maia,br BRA,MF,26.0,27,26,1896.0,21.1,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,2.3,2.3,2.5,4.8,22.0,104.0,51.0,0.09,0.19,0.28,0.09,0.28,0.11,0.12,0.23,0.11,0.23,Matches
Bruno Gomes,br BRA,"DF,MF",22.0,30,24,2157.0,24.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,1.1,1.9,58.0,152.0,108.0,0.04,0.08,0.13,0.04,0.13,0.03,0.05,0.08,0.03,0.08,Matches
Alexandro Bernabei,ar ARG,DF,23.0,23,23,2063.0,22.9,3.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,1.3,1.3,4.9,6.3,59.0,114.0,97.0,0.13,0.22,0.35,0.13,0.35,0.06,0.21,0.27,0.06,0.27,Matches
Rafael Borré,co COL,FW,28.0,23,23,1870.0,20.8,9.0,3.0,12.0,9.0,0.0,1.0,6.0,0.0,12.9,12.1,1.0,13.1,20.0,42.0,129.0,0.43,0.14,0.58,0.43,0.58,0.62,0.05,0.67,0.58,0.63,Matches
Bruno Henrique,br BRA,"MF,FW",34.0,37,21,1908.0,21.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,3.8,3.8,2.5,6.3,22.0,133.0,60.0,0.14,0.05,0.19,0.14,0.19,0.18,0.12,0.3,0.18,0.3,Matches
Romulo,br BRA,MF,23.0,30,20,1794.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,13.0,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Alan Patrick,br BRA,"MF,FW",32.0,23,20,1777.0,19.7,8.0,3.0,11.0,4.0,4.0,5.0,3.0,0.0,7.0,3.0,8.2,11.2,36.0,127.0,104.0,0.41,0.15,0.56,0.2,0.35,0.35,0.42,0.77,0.15,0.57,Matches
Fernando,br BRA,"MF,DF",36.0,24,16,1546.0,17.2,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.4,0.4,0.4,0.9,17.0,69.0,7.0,0.06,0.0,0.06,0.06,0.06,0.03,0.03,0.05,0.03,0.05,Matches
Gabriel Carvalho,br BRA,"FW,MF",16.0,24,15,1301.0,14.5,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,3.2,3.2,4.0,7.2,50.0,61.0,168.0,0.07,0.21,0.28,0.07,0.28,0.22,0.27,0.5,0.22,0.5,Matches
Bruno Tabata,br BRA,"FW,MF",26.0,17,14,1071.0,11.9,2.0,3.0,5.0,2.0,0.0,1.0,2.0,0.0,2.4,1.4,2.6,4.0,39.0,62.0,85.0,0.17,0.25,0.42,0.17,0.42,0.2,0.21,0.42,0.12,0.33,Matches
