Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Marcelo Lomba,br BRA,GK,32.0,33.6,1,1,0,0,7,0,0,1,0,0,0,0,17,13,1,92.9,Matches
Víctor Cuesta,ar ARG,DF,30.0,30.1,8,0,0,39,40,1,13,64,49,0,1,0,211,87,49,64.0,Matches
Edenílson,br BRA,MF,29.0,27.5,8,0,0,31,23,0,38,25,20,0,0,0,193,21,33,38.9,Matches
Rodrigo Lindoso,br BRA,MF,29.0,26.4,5,0,0,41,30,1,7,52,23,0,0,0,169,61,53,53.5,Matches
Paolo Guerrero,pe PER,FW,35.0,22.3,3,1,0,39,42,10,6,2,4,0,0,0,58,96,105,47.8,Matches
Heitor,br BRA,DF,18.0,19.4,5,0,0,27,36,0,75,27,35,0,0,0,96,14,27,34.1,Matches
Patrick,br BRA,"MF,FW",26.0,19.3,5,0,0,34,37,0,37,13,47,0,1,0,140,21,34,38.2,Matches
Nonato,br BRA,MF,20.0,19.2,3,0,0,45,21,1,7,23,32,1,0,0,107,17,22,43.6,Matches
Zeca,br BRA,DF,24.0,18.9,4,0,0,13,6,0,53,13,31,0,0,0,102,10,16,38.5,Matches
Uendel,br BRA,DF,30.0,18.5,3,0,0,25,5,5,75,13,18,0,1,0,89,27,21,56.3,Matches
Nicolás López,uy URU,"FW,MF",25.0,17.6,5,0,0,28,16,15,79,4,12,0,0,0,70,2,5,28.6,Matches
Rodrigo Moledo,br BRA,DF,31.0,14.5,2,0,0,11,12,0,0,24,21,0,0,0,62,55,18,75.3,Matches
Andrés D'Alessandro,ar ARG,"MF,FW",37.0,16.8,7,0,0,9,24,7,118,7,5,0,0,0,84,0,4,0.0,Matches
Guilherme Parede,br BRA,"FW,MF",23.0,15.2,2,0,0,22,39,16,45,9,10,0,0,0,81,15,41,26.8,Matches
Rafael Sóbis,br BRA,"FW,MF",33.0,11.8,7,0,0,14,10,0,70,2,9,0,0,0,58,15,34,30.6,Matches
Emerson Santos,br BRA,DF,23.0,9.3,3,0,0,12,3,1,1,11,12,0,1,0,42,25,19,56.8,Matches
Bruno Fuchs,br BRA,DF,19.0,8.8,3,0,0,7,8,1,12,18,4,0,0,0,43,18,13,58.1,Matches
Neílton,br BRA,"FW,MF",24.0,8.5,2,0,0,15,27,3,28,3,13,0,0,0,39,1,13,7.1,Matches
Wellington Silva,br BRA,"FW,MF",26.0,10.3,1,0,0,5,26,1,22,9,6,0,0,0,54,5,11,31.3,Matches
Bruno Silva,br BRA,MF,32.0,6.6,3,0,0,15,7,1,0,11,13,0,0,0,37,6,11,35.3,Matches
Francisco Rithely,br BRA,MF,28.0,6.2,0,0,0,14,5,0,1,13,6,0,0,0,41,11,11,50.0,Matches
Natanael,br BRA,DF,28.0,6.1,3,0,0,8,6,0,25,4,10,0,0,1,33,8,6,57.1,Matches
William Pottker,br BRA,FW,25.0,5.7,1,0,0,11,2,0,7,5,8,0,0,0,22,10,11,47.6,Matches
Willian Klaus,br BRA,DF,25.0,8.3,1,0,0,9,4,0,0,19,3,0,0,0,26,23,17,57.5,Matches
Bruno Vieira,br BRA,DF,33.0,5.2,1,1,0,7,4,0,13,8,5,0,1,0,29,10,8,55.6,Matches
Martín Sarrafiore,ar ARG,"FW,MF",21.0,7.3,4,0,0,22,13,0,15,3,11,0,0,0,39,6,6,50.0,Matches
Iago,br BRA,DF,21.0,5.0,1,0,0,8,2,1,13,7,2,0,0,0,25,4,5,44.4,Matches
Roberto Rosa,br BRA,DF,20.0,5.0,2,0,0,6,4,0,0,4,4,0,0,0,22,14,12,53.8,Matches
Danilo Fernandes,br BRA,GK,30.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,100.0,Matches
Santiago Tréllez,co COL,FW,29.0,3.3,0,0,0,4,4,5,1,0,2,0,0,0,4,21,7,75.0,Matches
Rodrigo Dourado,br BRA,MF,24.0,1.0,1,0,0,2,1,0,0,5,2,0,0,0,8,0,0,,Matches
Zé Gabriel,br BRA,MF,20.0,0.8,0,0,0,3,1,0,0,0,0,0,0,0,1,2,1,66.7,Matches
Fernando Camilo Farias,br BRA,MF,32.0,0.6,0,0,0,0,1,0,1,1,2,0,0,0,2,3,1,75.0,Matches
Jonatan Álvez,uy URU,FW,30.0,1.0,0,0,0,2,0,2,1,0,0,0,0,0,2,8,5,61.5,Matches
Erik,br BRA,DF,17.0,0.9,0,0,0,1,2,0,7,1,5,0,0,0,5,2,0,100.0,Matches
Pedro Lucas,br BRA,"FW,DF",20.0,0.8,0,0,0,4,0,0,2,0,0,0,0,0,4,4,5,44.4,Matches
Johnny Cardoso,us USA,FW,17.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
José Aldo,br BRA,MF,20.0,0.1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0.0,Matches
Squad Total,,,27.9,38.0,94,3,0,533,468,71,772,401,426,1,5,1,2023,638,626,50.5,
Opponent Total,,,27.6,38.0,79,4,1,504,497,33,619,398,402,2,3,1,1930,626,638,49.5,
