Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Víctor Cuesta,ar ARG,DF,32.0,34.3,11,0,0,49,18,0,45,49,24,1,1,0,178,73,40,64.6,Matches
Patrick,br BRA,"FW,MF",28.0,27.6,1,2,0,43,69,2,73,17,33,0,0,0,164,57,102,35.8,Matches
Yuri Alberto,br BRA,FW,19.0,29.9,7,0,0,61,46,13,21,7,8,1,0,0,74,68,122,35.8,Matches
Edenílson,br BRA,"MF,FW",31.0,30.1,5,1,0,29,47,2,133,34,13,1,0,0,154,16,27,37.2,Matches
Rodrigo Dourado,br BRA,MF,26.0,25.5,10,0,0,62,39,3,3,64,40,0,0,0,135,71,32,68.9,Matches
Bruno Méndez,uy URU,DF,21.0,24.6,5,0,0,20,10,2,3,38,22,0,1,0,106,50,33,60.2,Matches
Moisés,br BRA,DF,25.0,23.2,10,1,1,67,22,4,143,25,28,0,0,0,151,27,24,52.9,Matches
Renzo Saravia,ar ARG,DF,27.0,22.0,4,1,0,35,42,2,49,26,35,0,0,0,134,12,19,38.7,Matches
Daniel,br BRA,GK,26.0,23.0,1,0,0,0,4,0,0,0,0,0,0,0,11,4,0,100.0,Matches
Rodrigo Lindoso,br BRA,MF,31.0,19.4,4,0,0,29,21,2,11,33,17,0,0,0,103,24,18,57.1,Matches
Taison,br BRA,"MF,FW",33.0,18.5,3,0,0,30,30,2,20,10,14,0,0,0,103,10,9,52.6,Matches
Mauricio,br BRA,"MF,FW",19.0,15.8,3,0,0,16,19,2,26,12,6,0,1,0,79,11,29,27.5,Matches
Marcelo Lomba,br BRA,GK,34.0,15.0,0,0,0,0,3,0,0,0,0,0,0,0,8,1,0,100.0,Matches
Johnny Cardoso,us USA,MF,19.0,13.5,1,0,0,20,10,0,2,26,15,0,2,0,64,17,20,45.9,Matches
Heitor,br BRA,DF,20.0,12.9,4,0,0,21,15,0,54,16,20,0,0,0,66,16,10,61.5,Matches
Caio Vidal,br BRA,"FW,MF",20.0,10.5,4,1,0,14,40,2,17,3,6,2,0,0,48,6,16,27.3,Matches
Gabriel Mercado,ar ARG,DF,33.0,9.3,5,0,0,21,12,0,10,7,13,0,0,0,35,18,10,64.3,Matches
Carlos Palacios,cl CHI,"MF,FW",20.0,9.9,5,0,0,11,27,3,37,2,5,0,0,0,58,8,10,44.4,Matches
Paulo Victor,br BRA,DF,19.0,9.5,4,1,0,26,22,0,23,20,18,0,0,1,55,12,11,52.2,Matches
Lucas Ribeiro,br BRA,DF,22.0,4.7,3,1,0,16,4,0,0,7,10,0,0,0,23,8,8,50.0,Matches
Thiago Galhardo,br BRA,FW,31.0,5.1,3,0,0,7,13,2,3,1,3,0,0,0,14,11,21,34.4,Matches
Pedro Henrique,br BRA,DF,20.0,4.0,2,1,0,4,4,0,1,5,4,0,0,0,17,4,8,33.3,Matches
Zé Gabriel,br BRA,"DF,MF",22.0,4.2,2,0,0,4,8,0,0,3,2,0,0,1,17,9,3,75.0,Matches
Leonardo Borges,br BRA,"DF,FW",20.0,3.1,2,0,0,5,0,0,12,9,3,0,0,0,18,6,4,60.0,Matches
Gabriel Boschilia,br BRA,MF,24.0,5.9,2,0,0,14,8,0,23,3,6,0,0,0,41,0,3,0.0,Matches
Kaique Rocha,br BRA,DF,19.0,2.3,1,0,0,8,2,0,0,3,3,0,0,0,10,7,3,70.0,Matches
Juan Cuesta,co COL,"FW,MF",18.0,1.4,0,0,0,3,4,1,2,1,1,0,0,0,6,1,2,33.3,Matches
Lucas Ramos,br BRA,"MF,FW",20.0,1.2,0,0,0,4,4,0,6,3,5,0,0,0,6,1,0,100.0,Matches
Paolo Guerrero,pe PER,"FW,MF",37.0,2.5,0,0,0,12,4,0,0,0,0,0,0,0,10,11,20,35.5,Matches
Matheus Cadorini,br BRA,"FW,MF",18.0,2.1,1,0,0,8,2,0,1,0,0,0,0,0,2,2,10,16.7,Matches
Bruno Praxedes,br BRA,MF,18.0,1.2,1,0,0,6,3,0,3,0,1,0,0,0,8,1,2,33.3,Matches
Nonato,br BRA,MF,22.0,0.9,0,0,0,3,2,0,0,0,0,0,0,0,5,1,1,50.0,Matches
Gustavo Maia,br BRA,"FW,MF",20.0,1.7,0,0,0,2,3,0,3,1,1,0,0,0,9,1,3,25.0,Matches
Vinicius Mello,br BRA,FW,18.0,1.1,0,0,0,9,5,0,0,1,1,0,0,0,6,7,11,38.9,Matches
Thauan Lara,br BRA,DF,17.0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
Peglow,br BRA,"MF,DF",19.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
Squad Total,,,26.2,38.0,105,11,1,660,562,42,725,426,357,5,5,2,1920,571,631,47.5,
Opponent Total,,,27.0,38.0,90,7,1,592,628,57,711,435,354,1,6,1,1941,631,571,52.5,
