Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Wesley,br BRA,"FW,MF",24.0,27.9,11,0,0,57,87,8,72,14,30,3,0,0,140,49,46,51.6,Matches
Sergio Rochet,uy URU,GK,30.0,28.0,4,0,0,0,8,0,0,0,1,0,0,0,36,4,0,100.0,Matches
Vitão,br BRA,DF,23.0,27.8,5,0,0,20,9,0,4,23,23,0,0,0,76,55,38,59.1,Matches
Thiago Maia,br BRA,MF,26.0,21.1,4,0,0,29,13,2,7,30,29,0,3,0,135,38,31,55.1,Matches
Bruno Gomes,br BRA,"DF,MF",22.0,24.0,3,0,0,30,47,0,58,24,38,1,0,0,118,24,28,46.2,Matches
Alexandro Bernabei,ar ARG,DF,23.0,22.9,5,0,0,41,19,2,105,49,36,1,0,0,118,29,22,56.9,Matches
Rafael Borré,co COL,FW,28.0,20.8,6,0,0,36,21,18,12,3,14,1,0,0,58,50,62,44.6,Matches
Bruno Henrique,br BRA,"MF,FW",34.0,21.2,5,0,0,50,20,1,60,16,28,0,0,0,95,24,21,53.3,Matches
Romulo,br BRA,MF,23.0,19.9,3,0,0,38,18,1,3,39,31,0,0,0,94,41,28,59.4,Matches
Alan Patrick,br BRA,"MF,FW",32.0,19.7,3,0,0,22,31,0,111,2,16,0,0,0,88,5,27,15.6,Matches
Fernando,br BRA,"MF,DF",36.0,17.2,7,0,0,25,8,2,0,22,24,0,0,0,102,32,18,64.0,Matches
Gabriel Carvalho,br BRA,"FW,MF",16.0,14.5,3,0,0,27,16,1,50,5,18,0,0,0,70,9,26,25.7,Matches
Bruno Tabata,br BRA,"FW,MF",26.0,11.9,2,0,0,10,19,3,63,7,6,1,0,0,61,9,17,34.6,Matches
Gabriel Mercado,ar ARG,DF,36.0,13.2,6,0,0,8,5,0,1,10,6,0,0,0,43,23,24,48.9,Matches
Agustín Rogel,uy URU,DF,26.0,11.7,2,1,0,17,5,0,1,11,7,0,0,0,28,33,12,73.3,Matches
Renê,br BRA,DF,31.0,11.6,2,0,0,12,15,0,21,21,21,0,0,0,67,29,11,72.5,Matches
Enner Valencia,ec ECU,FW,34.0,10.7,2,0,0,15,18,5,12,1,6,0,1,0,23,20,49,29.0,Matches
Wanderson,br BRA,"FW,MF",29.0,11.3,3,0,0,14,12,2,50,7,5,0,0,0,44,1,8,11.1,Matches
Robert Renan,br BRA,DF,20.0,10.7,2,0,0,14,0,0,12,20,21,0,0,0,50,14,14,50.0,Matches
Fabricio Bustos,ar ARG,DF,27.0,9.6,4,0,0,17,8,1,26,11,23,0,0,0,43,7,10,41.2,Matches
Fabrício,br BRA,GK,38.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,100.0,Matches
Igor Gomes,br BRA,DF,22.0,7.6,2,0,0,8,7,0,11,7,9,0,0,0,36,20,23,46.5,Matches
Lucas Alario,ar ARG,"FW,MF",31.0,7.1,4,0,0,22,6,9,2,1,1,0,1,0,13,15,40,27.3,Matches
Clayton,br BRA,DF,23.0,5.9,1,0,0,7,1,0,0,6,3,0,0,0,22,15,9,62.5,Matches
Mauricio,br BRA,MF,22.0,4.2,1,0,0,4,6,0,14,1,5,0,0,0,22,0,10,0.0,Matches
Hugo Mallo,es ESP,DF,32.0,4.0,2,0,0,3,1,1,11,4,7,0,0,0,12,3,6,33.3,Matches
Gustavo Prado,br BRA,"FW,MF",18.0,7.4,1,0,0,11,11,2,35,2,18,0,0,0,34,5,11,31.3,Matches
Hyoran,br BRA,"FW,MF",30.0,3.7,0,0,0,7,9,1,14,0,6,0,0,0,11,2,4,33.3,Matches
Lucca Holanda,br BRA,"FW,MF",20.0,3.3,0,0,0,6,7,1,2,0,3,0,0,0,6,8,12,40.0,Matches
Charles Aránguiz,cl CHI,MF,34.0,3.2,2,0,0,12,3,0,2,1,5,0,0,0,12,1,5,16.7,Matches
Anthoni,br BRA,GK,22.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Lucca Drummond,br BRA,FW,20.0,1.8,0,0,0,4,2,0,0,0,0,0,0,0,3,1,7,12.5,Matches
Braian Aguirre,ar ARG,DF,23.0,1.0,0,0,0,1,1,0,4,1,3,0,0,0,5,1,2,33.3,Matches
Matheus Dias,br BRA,"FW,MF",26.0,0.8,1,0,0,2,1,0,1,1,2,0,0,0,1,2,1,66.7,Matches
Ricardo Mathias,br BRA,"FW,MF",17.0,1.0,2,0,0,4,1,0,3,1,0,0,0,0,3,6,6,50.0,Matches
Luis Otávio,br BRA,MF,16.0,0.6,0,0,0,1,1,0,0,0,3,0,0,0,6,0,2,0.0,Matches
Nathan,br BRA,DF,22.0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,27.5,38.0,99,1,0,575,436,60,768,340,448,7,5,0,1687,577,630,47.8,
Opponent Total,,,27.6,38.0,104,5,3,463,554,89,644,368,433,2,8,1,1596,629,579,52.1,
