Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Ernando,br BRA,DF,26.0,30,2663.0,89.0,77.9,29.6,30,89.0,28.0,0,,0,1.53,31.0,30.0,1.0,0.03,0.03,Matches
William,br BRA,"DF,MF",19.0,29,2572.0,89.0,75.2,28.6,29,89.0,26.0,0,,2,1.59,28.0,24.0,4.0,0.14,0.46,Matches
Rodrigo Dourado,br BRA,MF,20.0,30,2570.0,86.0,75.1,28.6,29,88.0,27.0,1,15.0,1,1.53,29.0,25.0,4.0,0.14,0.46,Matches
Alisson,br BRA,GK,22.0,26,2265.0,87.0,66.2,25.2,26,87.0,25.0,0,,0,1.65,21.0,23.0,-2.0,-0.08,-0.31,Matches
Paulão,br BRA,DF,28.0,24,2115.0,88.0,61.8,23.5,23,90.0,23.0,1,45.0,3,1.63,27.0,22.0,5.0,0.21,0.49,Matches
Anderson,br BRA,MF,26.0,30,1950.0,65.0,57.0,21.7,22,79.0,9.0,8,26.0,5,1.57,23.0,21.0,2.0,0.09,0.15,Matches
Valdívia,br BRA,MF,20.0,26,1903.0,73.0,55.6,21.1,22,80.0,10.0,4,33.0,0,1.58,24.0,25.0,-1.0,-0.05,-0.17,Matches
Nílton,br BRA,MF,27.0,24,1835.0,76.0,53.7,20.4,21,84.0,15.0,3,26.0,6,1.54,25.0,22.0,3.0,0.15,0.26,Matches
Vitinho,br BRA,"FW,MF",21.0,32,1804.0,56.0,52.7,20.0,20,76.0,9.0,12,24.0,3,1.72,27.0,15.0,12.0,0.6,1.21,Matches
Lisandro López,ar ARG,"FW,MF",31.0,24,1742.0,73.0,50.9,19.4,20,80.0,12.0,4,34.0,2,1.63,22.0,17.0,5.0,0.26,0.47,Matches
Alex,br BRA,MF,32.0,24,1594.0,66.0,46.6,17.7,19,74.0,7.0,5,37.0,2,1.84,21.0,14.0,7.0,0.4,0.69,Matches
Réver,br BRA,DF,30.0,17,1306.0,77.0,38.2,14.5,16,81.0,12.0,1,10.0,6,1.82,12.0,15.0,-3.0,-0.21,-0.38,Matches
Nicolás Freitas,uy URU,MF,27.0,16,1157.0,72.0,33.8,12.9,13,81.0,7.0,3,35.0,13,1.63,13.0,10.0,3.0,0.23,0.31,Matches
Muriel Becker,br BRA,GK,27.0,13,1155.0,89.0,33.8,12.8,12,90.0,12.0,1,74.0,23,1.54,18.0,15.0,3.0,0.23,0.31,Matches
Andrés D'Alessandro,ar ARG,"FW,MF",33.0,15,1086.0,72.0,31.8,12.1,12,82.0,9.0,3,34.0,0,1.53,9.0,11.0,-2.0,-0.17,-0.28,Matches
Geferson,br BRA,"DF,MF",20.0,12,976.0,81.0,28.5,10.8,12,81.0,9.0,0,,1,1.08,10.0,12.0,-2.0,-0.18,-0.29,Matches
Eduardo Sasha,br BRA,"FW,MF",22.0,14,979.0,70.0,28.6,10.9,11,83.0,8.0,3,23.0,0,1.71,12.0,10.0,2.0,0.18,0.22,Matches
Wellington Martins,br BRA,MF,24.0,15,898.0,60.0,26.3,10.0,10,80.0,7.0,5,20.0,6,1.73,9.0,18.0,-9.0,-0.9,-1.26,Matches
