Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Vitão,br BRA,DF,21.0,31.0,1523,264,824,678,23,15,1523,2,0,0.0,2,100.0,871,3700,2155,4,1,0,2,1,994,1,Matches
Fabricio Bustos,ar ARG,DF,25.0,29.7,1968,103,537,924,527,46,1968,33,15,45.5,16,48.5,1038,4393,2186,45,45,4,16,17,1168,138,Matches
Carlos de Pena,uy URU,"MF,FW",29.0,29.3,2032,58,281,1065,701,39,2029,22,12,54.5,9,40.9,1118,5149,2582,56,66,5,32,13,1306,123,Matches
Renê,br BRA,DF,29.0,27.5,2093,100,649,1068,396,12,2093,32,17,53.1,11,34.4,1152,5906,3387,59,61,2,26,17,1263,70,Matches
Edenílson,br BRA,MF,32.0,24.3,1367,41,209,779,394,35,1364,39,17,43.6,19,48.7,853,4190,2143,54,34,3,33,26,981,81,Matches
Gabriel,br BRA,MF,29.0,23.8,1678,56,349,1125,218,8,1678,10,4,40.0,6,60.0,956,4140,2133,28,30,2,13,10,1112,21,Matches
Gabriel Mercado,ar ARG,DF,34.0,23.6,1230,179,600,598,37,13,1230,6,0,0.0,3,50.0,757,3638,2104,13,6,1,5,0,813,3,Matches
Daniel,br BRA,GK,27.0,23.0,612,541,610,2,0,0,612,1,1,100.0,0,0.0,296,1709,849,0,0,0,1,0,194,0,Matches
Alexandre Alemão,br BRA,FW,23.0,22.3,750,11,44,336,380,115,750,82,58,70.7,19,23.2,480,2469,878,38,21,23,107,52,602,164,Matches
Wanderson,br BRA,"FW,MF",27.0,17.8,741,7,73,226,463,78,741,74,43,58.1,28,37.8,512,4082,2157,96,50,36,35,17,557,169,Matches
Alan Patrick,br BRA,"MF,FW",30.0,17.5,1077,4,78,537,482,60,1075,48,29,60.4,16,33.3,714,4282,1932,54,49,10,43,34,803,106,Matches
Mauricio,br BRA,"FW,MF",20.0,17.4,867,9,89,359,432,67,867,32,14,43.8,15,46.9,530,2893,1443,45,25,10,25,12,637,145,Matches
Johnny Cardoso,us USA,MF,20.0,15.7,1009,43,195,617,209,38,1009,37,20,54.1,15,40.5,583,2962,1425,19,25,4,35,22,655,37,Matches
Pedro Henrique,br BRA,"FW,MF",31.0,17.7,752,15,97,244,429,90,750,56,26,46.4,19,33.9,504,4560,2513,86,65,26,40,21,562,175,Matches
Keiller,br BRA,GK,25.0,15.0,396,356,396,0,0,0,396,0,0,,0,,164,1080,802,0,0,0,0,0,93,0,Matches
Rodrigo Moledo,br BRA,DF,34.0,13.5,708,110,349,329,34,27,708,4,1,25.0,3,75.0,397,1927,1001,4,2,0,9,2,423,1,Matches
David,br BRA,FW,26.0,9.1,337,7,30,136,179,38,337,24,11,45.8,12,50.0,201,1260,554,24,12,5,25,14,239,58,Matches
Moisés,br BRA,DF,26.0,6.5,395,21,113,190,98,14,395,17,10,58.8,7,41.2,234,1299,691,16,7,1,8,4,238,36,Matches
Taison,br BRA,"MF,FW",34.0,8.1,485,6,29,251,221,13,485,23,14,60.9,9,39.1,334,2692,1600,52,49,4,16,10,381,47,Matches
Liziero,br BRA,MF,23.0,5.6,365,16,87,243,39,4,365,10,7,70.0,3,30.0,181,953,536,11,6,1,12,5,234,7,Matches
Kaique Rocha,br BRA,DF,20.0,5.0,275,35,144,120,11,4,275,2,0,0.0,2,100.0,175,706,371,1,2,0,0,0,186,3,Matches
Rodrigo Dourado,br BRA,MF,27.0,5.0,233,16,61,143,34,5,233,2,2,100.0,0,0.0,123,644,268,3,5,0,5,1,138,6,Matches
Bruno Méndez,uy URU,DF,22.0,4.8,268,51,153,105,13,5,268,2,0,0.0,2,100.0,154,549,247,2,2,0,3,1,158,1,Matches
Heitor,br BRA,DF,21.0,4.4,250,9,68,131,52,3,250,2,1,50.0,1,50.0,106,583,268,7,3,1,3,1,127,12,Matches
Thauan Lara,br BRA,"DF,FW",18.0,3.8,191,8,69,94,28,2,191,7,2,28.6,4,57.1,103,383,214,4,2,1,3,3,113,5,Matches
Wesley Moraes,br BRA,FW,25.0,3.3,114,5,9,46,59,16,114,7,6,85.7,1,14.3,66,239,56,1,1,0,7,4,93,19,Matches
Braian Romero,ar ARG,FW,30.0,3.8,124,4,16,53,57,19,124,7,0,0.0,5,71.4,66,317,108,4,6,1,5,6,83,25,Matches
Igor Gomes,br BRA,DF,20.0,1.3,103,6,23,66,14,2,103,3,1,33.3,1,33.3,58,287,216,7,2,2,0,1,63,5,Matches
Caio Vidal,br BRA,"FW,MF",21.0,1.7,42,0,9,19,16,6,42,4,2,50.0,2,50.0,37,233,78,4,3,2,6,5,35,7,Matches
Matheus Dias,br BRA,MF,24.0,1.2,53,4,16,34,4,0,53,0,0,,0,,22,136,92,3,2,0,1,0,29,0,Matches
Matheus Cadorini,br BRA,FW,19.0,1.0,29,2,2,16,11,4,29,2,2,100.0,0,0.0,16,64,19,1,1,1,4,2,18,5,Matches
Andrés D'Alessandro,ar ARG,FW,40.0,0.8,64,0,5,38,21,1,64,1,1,100.0,0,0.0,50,167,78,2,1,0,1,2,55,8,Matches
Estevão,br BRA,"FW,MF",19.0,1.2,60,0,9,30,21,3,60,4,2,50.0,0,0.0,36,206,108,3,2,2,3,1,43,7,Matches
Lucas Ramos,br BRA,"MF,FW",21.0,0.9,43,1,12,23,10,0,43,2,1,50.0,1,50.0,24,183,112,2,0,0,0,1,26,1,Matches
Gabriel Boschilia,br BRA,"MF,FW",25.0,0.6,57,1,5,34,18,0,57,1,1,100.0,0,0.0,41,268,105,2,3,0,2,1,41,3,Matches
Weverton,br BRA,DF,22.0,0.5,41,1,10,13,18,0,41,0,0,,0,,19,44,12,0,0,0,0,0,22,4,Matches
Gustavo Maia,br BRA,FW,21.0,0.2,8,0,0,3,5,1,8,0,0,,0,,7,73,43,0,1,0,0,0,7,1,Matches
Squad Total,,,27.4,38.0,22340,2090,6250,10675,5654,783,22330,598,320,53.5,231,38.6,12978,68366,35466,750,590,147,526,306,14492,1494,
Opponent Total,,,27.3,38.0,22131,2042,6534,10514,5285,700,22126,709,309,43.6,349,49.2,12978,71967,39984,677,531,125,510,320,14447,1530,
