Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Fabrício,br BRA,"DF,MF",27.0,34,34,3058.0,34.0,3.0,6.0,9.0,3.0,0.0,0.0,9.0,2.0,0.09,0.18,0.26,0.09,0.26,Matches
Andrés D'Alessandro,ar ARG,"FW,MF",32.0,33,33,2752.0,30.6,6.0,9.0,15.0,5.0,1.0,2.0,6.0,0.0,0.2,0.29,0.49,0.16,0.46,Matches
Willians,br BRA,MF,28.0,28,27,2385.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ernando,br BRA,DF,25.0,29,26,2443.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dida,br BRA,GK,40.0,27,26,2381.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex,br BRA,MF,31.0,28,25,1975.0,21.9,5.0,4.0,9.0,5.0,0.0,0.0,4.0,0.0,0.23,0.18,0.41,0.23,0.41,Matches
Charles Aránguiz,cl CHI,MF,24.0,24,24,2089.0,23.2,6.0,3.0,9.0,6.0,0.0,0.0,7.0,0.0,0.26,0.13,0.39,0.26,0.39,Matches
Rafael Moura,br BRA,FW,30.0,26,22,2024.0,22.5,8.0,3.0,11.0,8.0,0.0,1.0,6.0,0.0,0.36,0.13,0.49,0.36,0.49,Matches
Paulão,br BRA,DF,27.0,23,22,1929.0,21.4,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,0.14,0.05,0.19,0.14,0.19,Matches
Juan,br BRA,DF,34.0,21,20,1784.0,19.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Wellington Martins,br BRA,MF,23.0,19,19,1634.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Alan Patrick,br BRA,MF,22.0,24,19,1376.0,15.3,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.13,0.26,0.39,0.13,0.39,Matches
Wellington Silva,br BRA,DF,25.0,14,13,1042.0,11.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.17,0.09,0.26,0.17,0.26,Matches
Gilberto,br BRA,"DF,MF",20.0,14,12,1126.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Henrique,br BRA,"DF,FW",31.0,19,12,1069.0,11.9,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.17,0.17,0.34,0.17,0.34,Matches
Alisson,br BRA,GK,21.0,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wellington Paulista,br BRA,FW,29.0,26,10,1037.0,11.5,3.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,0.26,0.0,0.26,0.26,0.26,Matches
Alan Costa,br BRA,DF,23.0,10,9,767.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
